,Country,Region,Service Type,Year,Coverage,Service level
421,Senegal,Sedhiou,Drinking water,2013,1.56351,Limited service
422,Senegal,Sedhiou,Hygiene,2013,20.745810000000002,Limited service
423,Senegal,Sedhiou,Sanitation,2013,1.01252,Limited service
424,Senegal,Sedhiou,Hygiene,2013,63.35111,No handwashing facility
425,Senegal,Sedhiou,Sanitation,2013,16.361720000000002,Open defecation
426,Senegal,Sedhiou,Drinking water,2013,0.0,Surface water
427,Senegal,Sedhiou,Drinking water,2013,87.87973000000001,Unimproved
428,Senegal,Sedhiou,Sanitation,2013,69.97403,Unimproved
429,Senegal,Tambacounda,Drinking water,2013,42.23718,At least basic
430,Senegal,Tambacounda,Sanitation,2013,17.21493,At least basic
431,Senegal,Tambacounda,Hygiene,2013,9.37984,Basic service
432,Senegal,Tambacounda,Drinking water,2013,3.6728,Limited service
433,Senegal,Tambacounda,Hygiene,2013,14.145520000000001,Limited service
434,Senegal,Tambacounda,Sanitation,2013,3.60751,Limited service
435,Senegal,Tambacounda,Hygiene,2013,76.47464000000001,No handwashing facility
436,Senegal,Tambacounda,Sanitation,2013,38.31228,Open defecation
437,Senegal,Tambacounda,Drinking water,2013,0.0,Surface water
438,Senegal,Tambacounda,Drinking water,2013,54.090019999999996,Unimproved
439,Senegal,Tambacounda,Sanitation,2013,40.86529,Unimproved
440,Senegal,Thies,Drinking water,2013,77.6549,At least basic
441,Senegal,Thies,Sanitation,2013,56.368669999999995,At least basic
442,Senegal,Thies,Hygiene,2013,6.2136,Basic service
443,Senegal,Thies,Drinking water,2013,3.91537,Limited service
444,Senegal,Thies,Hygiene,2013,15.874089999999999,Limited service
445,Senegal,Thies,Sanitation,2013,12.57455,Limited service
446,Senegal,Thies,Hygiene,2013,77.91230999999999,No handwashing facility
447,Senegal,Thies,Sanitation,2013,24.86659,Open defecation
448,Senegal,Thies,Drinking water,2013,0.0,Surface water
449,Senegal,Thies,Drinking water,2013,18.42972,Unimproved
450,Senegal,Thies,Sanitation,2013,6.190180000000001,Unimproved
451,Senegal,Ziguinchor,Drinking water,2013,36.91749,At least basic
452,Senegal,Ziguinchor,Sanitation,2013,38.54655,At least basic
453,Senegal,Ziguinchor,Hygiene,2013,18.47159,Basic service
454,Senegal,Ziguinchor,Drinking water,2013,2.3147,Limited service
455,Senegal,Ziguinchor,Hygiene,2013,27.60163,Limited service
456,Senegal,Ziguinchor,Sanitation,2013,18.41826,Limited service
457,Senegal,Ziguinchor,Hygiene,2013,53.92677,No handwashing facility
458,Senegal,Ziguinchor,Sanitation,2013,1.60089,Open defecation
459,Senegal,Ziguinchor,Drinking water,2013,0.0,Surface water
460,Senegal,Ziguinchor,Drinking water,2013,60.76781,Unimproved
461,Senegal,Ziguinchor,Sanitation,2013,41.434309999999996,Unimproved
462,Senegal,Dakar,Drinking water,2011,96.53949,At least basic
463,Senegal,Dakar,Sanitation,2011,70.27521999999999,At least basic
464,Senegal,Dakar,Hygiene,2011,43.19678,Basic service
465,Senegal,Dakar,Drinking water,2011,0.48512,Limited service
466,Senegal,Dakar,Hygiene,2011,25.12797,Limited service
467,Senegal,Dakar,Sanitation,2011,27.4978,Limited service
468,Senegal,Dakar,Hygiene,2011,31.67525,No handwashing facility
469,Senegal,Dakar,Sanitation,2011,0.36435,Open defecation
470,Senegal,Dakar,Drinking water,2011,0.0,Surface water
471,Senegal,Dakar,Drinking water,2011,2.97539,Unimproved
472,Senegal,Dakar,Sanitation,2011,1.8626200000000002,Unimproved
473,Senegal,Diourbel,Drinking water,2011,88.08892,At least basic
474,Senegal,Diourbel,Sanitation,2011,61.07976,At least basic
475,Senegal,Diourbel,Hygiene,2011,9.12934,Basic service
476,Senegal,Diourbel,Drinking water,2011,2.81812,Limited service
477,Senegal,Diourbel,Hygiene,2011,46.50822,Limited service
478,Senegal,Diourbel,Sanitation,2011,6.6511,Limited service
479,Senegal,Diourbel,Hygiene,2011,44.36244,No handwashing facility
480,Senegal,Diourbel,Sanitation,2011,16.485429999999997,Open defecation
481,Senegal,Diourbel,Drinking water,2011,0.04245,Surface water
482,Senegal,Diourbel,Drinking water,2011,9.050510000000001,Unimproved
483,Senegal,Diourbel,Sanitation,2011,15.7837,Unimproved
484,Senegal,Fatick,Drinking water,2011,60.11445,At least basic
485,Senegal,Fatick,Sanitation,2011,28.21511,At least basic
486,Senegal,Fatick,Hygiene,2011,6.32416,Basic service
487,Senegal,Fatick,Drinking water,2011,6.31036,Limited service
488,Senegal,Fatick,Hygiene,2011,27.931490000000004,Limited service
489,Senegal,Fatick,Sanitation,2011,12.84485,Limited service
490,Senegal,Fatick,Hygiene,2011,65.74435,No handwashing facility
491,Senegal,Fatick,Sanitation,2011,40.99646,Open defecation
492,Senegal,Fatick,Drinking water,2011,0.02537,Surface water
493,Senegal,Fatick,Drinking water,2011,33.54983,Unimproved
494,Senegal,Fatick,Sanitation,2011,17.943579999999997,Unimproved
495,Senegal,Kaffrine,Drinking water,2011,78.50441,At least basic
496,Senegal,Kaffrine,Sanitation,2011,20.42995,At least basic
497,Senegal,Kaffrine,Hygiene,2011,35.47767,Basic service
498,Senegal,Kaffrine,Drinking water,2011,6.641369999999999,Limited service
499,Senegal,Kaffrine,Hygiene,2011,44.77213,Limited service
500,Senegal,Kaffrine,Sanitation,2011,5.769819999999999,Limited service
501,Senegal,Kaffrine,Hygiene,2011,19.7502,No handwashing facility
502,Senegal,Kaffrine,Sanitation,2011,43.162040000000005,Open defecation
503,Senegal,Kaffrine,Drinking water,2011,0.0,Surface water
504,Senegal,Kaffrine,Drinking water,2011,14.854220000000002,Unimproved
505,Senegal,Kaffrine,Sanitation,2011,30.63818,Unimproved
506,Senegal,Kaolack,Drinking water,2011,75.39359,At least basic
507,Senegal,Kaolack,Sanitation,2011,33.77649,At least basic
508,Senegal,Kaolack,Hygiene,2011,11.073739999999999,Basic service
509,Senegal,Kaolack,Drinking water,2011,3.8846300000000005,Limited service
510,Senegal,Kaolack,Hygiene,2011,16.239079999999998,Limited service
511,Senegal,Kaolack,Sanitation,2011,7.09623,Limited service
512,Senegal,Kaolack,Hygiene,2011,72.68718,No handwashing facility
513,Senegal,Kaolack,Sanitation,2011,33.94057,Open defecation
514,Senegal,Kaolack,Drinking water,2011,0.0,Surface water
515,Senegal,Kaolack,Drinking water,2011,20.72178,Unimproved
516,Senegal,Kaolack,Sanitation,2011,25.18671,Unimproved
517,Senegal,Kedougou,Drinking water,2011,65.91516999999999,At least basic
518,Senegal,Kedougou,Sanitation,2011,5.16591,At least basic
519,Senegal,Kedougou,Hygiene,2011,3.04696,Basic service
520,Senegal,Kedougou,Drinking water,2011,6.12327,Limited service
521,Senegal,Kedougou,Hygiene,2011,3.69516,Limited service
522,Senegal,Kedougou,Sanitation,2011,4.81372,Limited service
523,Senegal,Kedougou,Hygiene,2011,93.25788,No handwashing facility
524,Senegal,Kedougou,Sanitation,2011,46.75278,Open defecation
525,Senegal,Kedougou,Drinking water,2011,1.0337,Surface water
526,Senegal,Kedougou,Drinking water,2011,26.92786,Unimproved
527,Senegal,Kedougou,Sanitation,2011,43.26758,Unimproved
528,Senegal,Kolda,Drinking water,2011,27.9593,At least basic
529,Senegal,Kolda,Sanitation,2011,17.39132,At least basic
530,Senegal,Kolda,Hygiene,2011,6.3506,Basic service
531,Senegal,Kolda,Drinking water,2011,0.42578,Limited service
532,Senegal,Kolda,Hygiene,2011,14.37324,Limited service
533,Senegal,Kolda,Sanitation,2011,2.52305,Limited service
534,Senegal,Kolda,Hygiene,2011,79.27616,No handwashing facility
535,Senegal,Kolda,Sanitation,2011,12.278830000000001,Open defecation
536,Senegal,Kolda,Drinking water,2011,0.0,Surface water
537,Senegal,Kolda,Drinking water,2011,71.61493,Unimproved
538,Senegal,Kolda,Sanitation,2011,67.8068,Unimproved
539,Senegal,Louga,Drinking water,2011,85.1009,At least basic
540,Senegal,Louga,Sanitation,2011,51.89413,At least basic
541,Senegal,Louga,Hygiene,2011,13.13285,Basic service
542,Senegal,Louga,Drinking water,2011,9.03726,Limited service
543,Senegal,Louga,Hygiene,2011,25.34839,Limited service
544,Senegal,Louga,Sanitation,2011,8.11253,Limited service
545,Senegal,Louga,Hygiene,2011,61.51876,No handwashing facility
546,Senegal,Louga,Sanitation,2011,26.976409999999998,Open defecation
547,Senegal,Louga,Drinking water,2011,0.5160100000000001,Surface water
548,Senegal,Louga,Drinking water,2011,5.34583,Unimproved
549,Senegal,Louga,Sanitation,2011,13.01693,Unimproved
550,Senegal,Matam,Drinking water,2011,79.96994000000001,At least basic
551,Senegal,Matam,Sanitation,2011,30.05722,At least basic
552,Senegal,Matam,Hygiene,2011,23.15227,Basic service
553,Senegal,Matam,Drinking water,2011,3.41894,Limited service
554,Senegal,Matam,Hygiene,2011,15.737589999999999,Limited service
555,Senegal,Matam,Sanitation,2011,8.89977,Limited service
556,Senegal,Matam,Hygiene,2011,61.11014,No handwashing facility
557,Senegal,Matam,Sanitation,2011,32.45746,Open defecation
558,Senegal,Matam,Drinking water,2011,0.49111000000000005,Surface water
559,Senegal,Matam,Drinking water,2011,16.12001,Unimproved
560,Senegal,Matam,Sanitation,2011,28.58555,Unimproved
561,Senegal,Saint-Louis,Drinking water,2011,73.57630999999999,At least basic
562,Senegal,Saint-Louis,Sanitation,2011,42.337109999999996,At least basic
563,Senegal,Saint-Louis,Hygiene,2011,11.82698,Basic service
564,Senegal,Saint-Louis,Drinking water,2011,3.38636,Limited service
565,Senegal,Saint-Louis,Hygiene,2011,23.850839999999998,Limited service
566,Senegal,Saint-Louis,Sanitation,2011,16.88079,Limited service
567,Senegal,Saint-Louis,Hygiene,2011,64.32218,No handwashing facility
568,Senegal,Saint-Louis,Sanitation,2011,17.39545,Open defecation
569,Senegal,Saint-Louis,Drinking water,2011,6.21861,Surface water
570,Senegal,Saint-Louis,Drinking water,2011,16.818720000000003,Unimproved
571,Senegal,Saint-Louis,Sanitation,2011,23.38665,Unimproved
572,Senegal,Sedhiou,Drinking water,2011,19.79637,At least basic
573,Senegal,Sedhiou,Sanitation,2011,9.70429,At least basic
574,Senegal,Sedhiou,Hygiene,2011,2.6165700000000003,Basic service
575,Senegal,Sedhiou,Drinking water,2011,2.07807,Limited service
576,Senegal,Sedhiou,Hygiene,2011,5.64633,Limited service
577,Senegal,Sedhiou,Sanitation,2011,4.1438,Limited service
578,Senegal,Sedhiou,Hygiene,2011,91.73709000000001,No handwashing facility
579,Senegal,Sedhiou,Sanitation,2011,6.72325,Open defecation
580,Senegal,Sedhiou,Drinking water,2011,0.0,Surface water
581,Senegal,Sedhiou,Drinking water,2011,78.12555,Unimproved
582,Senegal,Sedhiou,Sanitation,2011,79.42865,Unimproved
583,Senegal,Tambacounda,Drinking water,2011,41.39973,At least basic
584,Senegal,Tambacounda,Sanitation,2011,10.32446,At least basic
585,Senegal,Tambacounda,Hygiene,2011,6.951219999999999,Basic service
586,Senegal,Tambacounda,Drinking water,2011,7.02101,Limited service
587,Senegal,Tambacounda,Hygiene,2011,19.89115,Limited service
588,Senegal,Tambacounda,Sanitation,2011,2.92293,Limited service
589,Senegal,Tambacounda,Hygiene,2011,73.15763000000001,No handwashing facility
590,Senegal,Tambacounda,Sanitation,2011,24.46868,Open defecation
591,Senegal,Tambacounda,Drinking water,2011,0.52854,Surface water
592,Senegal,Tambacounda,Drinking water,2011,51.05073,Unimproved
593,Senegal,Tambacounda,Sanitation,2011,62.283930000000005,Unimproved
594,Senegal,Thies,Drinking water,2011,84.63252,At least basic
595,Senegal,Thies,Sanitation,2011,62.0276,At least basic
596,Senegal,Thies,Hygiene,2011,14.03805,Basic service
597,Senegal,Thies,Drinking water,2011,2.34849,Limited service
598,Senegal,Thies,Hygiene,2011,25.84735,Limited service
599,Senegal,Thies,Sanitation,2011,17.75591,Limited service
600,Senegal,Thies,Hygiene,2011,60.1146,No handwashing facility
601,Senegal,Thies,Sanitation,2011,6.10508,Open defecation
602,Senegal,Thies,Drinking water,2011,0.0,Surface water
603,Senegal,Thies,Drinking water,2011,13.018989999999999,Unimproved
604,Senegal,Thies,Sanitation,2011,14.11142,Unimproved
605,Senegal,Ziguinchor,Drinking water,2011,46.73467,At least basic
606,Senegal,Ziguinchor,Sanitation,2011,18.24391,At least basic
607,Senegal,Ziguinchor,Hygiene,2011,4.631130000000001,Basic service
608,Senegal,Ziguinchor,Drinking water,2011,2.72001,Limited service
609,Senegal,Ziguinchor,Hygiene,2011,9.5678,Limited service
610,Senegal,Ziguinchor,Sanitation,2011,9.24676,Limited service
611,Senegal,Ziguinchor,Hygiene,2011,85.80107,No handwashing facility
612,Senegal,Ziguinchor,Sanitation,2011,10.749039999999999,Open defecation
613,Senegal,Ziguinchor,Drinking water,2011,0.0,Surface water
614,Senegal,Ziguinchor,Drinking water,2011,50.545320000000004,Unimproved
615,Senegal,Ziguinchor,Sanitation,2011,61.760290000000005,Unimproved
616,Senegal,Dakar,Drinking water,2009,98.24038,At least basic
617,Senegal,Dakar,Sanitation,2009,0.0,At least basic
618,Senegal,Dakar,Drinking water,2009,0.49367,Limited service
619,Senegal,Dakar,Sanitation,2009,0.0,Limited service
620,Senegal,Dakar,Sanitation,2009,0.0,Open defecation
621,Senegal,Dakar,Drinking water,2009,0.0,Surface water
622,Senegal,Dakar,Drinking water,2009,1.26595,Unimproved
623,Senegal,Dakar,Sanitation,2009,0.0,Unimproved
624,Senegal,Diourbel,Drinking water,2009,90.28061,At least basic
625,Senegal,Diourbel,Sanitation,2009,0.0,At least basic
626,Senegal,Diourbel,Drinking water,2009,2.88823,Limited service
627,Senegal,Diourbel,Sanitation,2009,0.0,Limited service
628,Senegal,Diourbel,Sanitation,2009,0.0,Open defecation
629,Senegal,Diourbel,Drinking water,2009,0.0,Surface water
630,Senegal,Diourbel,Drinking water,2009,6.83115,Unimproved
631,Senegal,Diourbel,Sanitation,2009,0.0,Unimproved
632,Senegal,Fatick,Drinking water,2009,51.868,At least basic
633,Senegal,Fatick,Sanitation,2009,0.0,At least basic
634,Senegal,Fatick,Drinking water,2009,5.44471,Limited service
635,Senegal,Fatick,Sanitation,2009,0.0,Limited service
636,Senegal,Fatick,Sanitation,2009,0.0,Open defecation
637,Senegal,Fatick,Drinking water,2009,0.0,Surface water
638,Senegal,Fatick,Drinking water,2009,42.687290000000004,Unimproved
639,Senegal,Fatick,Sanitation,2009,0.0,Unimproved
640,Senegal,Kaolack,Drinking water,2009,66.56839000000001,At least basic
641,Senegal,Kaolack,Sanitation,2009,0.0,At least basic
642,Senegal,Kaolack,Drinking water,2009,5.6316,Limited service
643,Senegal,Kaolack,Sanitation,2009,0.0,Limited service
644,Senegal,Kaolack,Sanitation,2009,0.0,Open defecation
645,Senegal,Kaolack,Drinking water,2009,0.0,Surface water
646,Senegal,Kaolack,Drinking water,2009,27.800009999999997,Unimproved
647,Senegal,Kaolack,Sanitation,2009,0.0,Unimproved
648,Senegal,Kolda,Drinking water,2009,30.5916,At least basic
649,Senegal,Kolda,Sanitation,2009,0.0,At least basic
650,Senegal,Kolda,Drinking water,2009,1.5762200000000002,Limited service
651,Senegal,Kolda,Sanitation,2009,0.0,Limited service
652,Senegal,Kolda,Sanitation,2009,0.0,Open defecation
653,Senegal,Kolda,Drinking water,2009,0.0,Surface water
654,Senegal,Kolda,Drinking water,2009,67.83218000000001,Unimproved
655,Senegal,Kolda,Sanitation,2009,0.0,Unimproved
656,Senegal,Louga,Drinking water,2009,77.85436,At least basic
657,Senegal,Louga,Sanitation,2009,0.0,At least basic
658,Senegal,Louga,Drinking water,2009,7.2323699999999995,Limited service
659,Senegal,Louga,Sanitation,2009,0.0,Limited service
660,Senegal,Louga,Sanitation,2009,0.0,Open defecation
661,Senegal,Louga,Drinking water,2009,0.45992,Surface water
662,Senegal,Louga,Drinking water,2009,14.453339999999999,Unimproved
663,Senegal,Louga,Sanitation,2009,0.0,Unimproved
664,Senegal,Matam,Drinking water,2009,65.09607,At least basic
665,Senegal,Matam,Sanitation,2009,0.0,At least basic
666,Senegal,Matam,Drinking water,2009,0.99131,Limited service
667,Senegal,Matam,Sanitation,2009,0.0,Limited service
668,Senegal,Matam,Sanitation,2009,0.0,Open defecation
669,Senegal,Matam,Drinking water,2009,5.2806,Surface water
670,Senegal,Matam,Drinking water,2009,28.63202,Unimproved
671,Senegal,Matam,Sanitation,2009,0.0,Unimproved
672,Senegal,Saint-Louis,Drinking water,2009,72.36534,At least basic
673,Senegal,Saint-Louis,Sanitation,2009,0.0,At least basic
674,Senegal,Saint-Louis,Drinking water,2009,7.684810000000001,Limited service
675,Senegal,Saint-Louis,Sanitation,2009,0.0,Limited service
676,Senegal,Saint-Louis,Sanitation,2009,0.0,Open defecation
677,Senegal,Saint-Louis,Drinking water,2009,13.01073,Surface water
678,Senegal,Saint-Louis,Drinking water,2009,6.93912,Unimproved
679,Senegal,Saint-Louis,Sanitation,2009,0.0,Unimproved
680,Senegal,Tambacounda,Drinking water,2009,38.25461,At least basic
681,Senegal,Tambacounda,Sanitation,2009,0.0,At least basic
682,Senegal,Tambacounda,Drinking water,2009,1.6354899999999999,Limited service
683,Senegal,Tambacounda,Sanitation,2009,0.0,Limited service
684,Senegal,Tambacounda,Sanitation,2009,0.0,Open defecation
685,Senegal,Tambacounda,Drinking water,2009,3.4990699999999997,Surface water
686,Senegal,Tambacounda,Drinking water,2009,56.61083000000001,Unimproved
687,Senegal,Tambacounda,Sanitation,2009,0.0,Unimproved
688,Senegal,Thies,Drinking water,2009,60.95083,At least basic
689,Senegal,Thies,Sanitation,2009,0.0,At least basic
690,Senegal,Thies,Drinking water,2009,2.80527,Limited service
691,Senegal,Thies,Sanitation,2009,0.0,Limited service
692,Senegal,Thies,Sanitation,2009,0.0,Open defecation
693,Senegal,Thies,Drinking water,2009,0.0,Surface water
694,Senegal,Thies,Drinking water,2009,36.2439,Unimproved
695,Senegal,Thies,Sanitation,2009,0.0,Unimproved
696,Senegal,Ziguinchor,Drinking water,2009,33.17873,At least basic
697,Senegal,Ziguinchor,Sanitation,2009,0.0,At least basic
698,Senegal,Ziguinchor,Drinking water,2009,3.48285,Limited service
699,Senegal,Ziguinchor,Sanitation,2009,0.0,Limited service
700,Senegal,Ziguinchor,Sanitation,2009,0.0,Open defecation
701,Senegal,Ziguinchor,Drinking water,2009,0.0,Surface water
702,Senegal,Ziguinchor,Drinking water,2009,63.33843,Unimproved
703,Senegal,Ziguinchor,Sanitation,2009,0.0,Unimproved
704,Senegal,Dakar,Drinking water,2006,98.81198,At least basic
705,Senegal,Dakar,Sanitation,2006,68.41112,At least basic
706,Senegal,Dakar,Drinking water,2006,0.49654,Limited service
707,Senegal,Dakar,Sanitation,2006,29.829829999999998,Limited service
708,Senegal,Dakar,Sanitation,2006,0.6108100000000001,Open defecation
709,Senegal,Dakar,Drinking water,2006,0.0,Surface water
710,Senegal,Dakar,Drinking water,2006,0.69148,Unimproved
711,Senegal,Dakar,Sanitation,2006,1.14825,Unimproved
712,Senegal,Diourbel,Drinking water,2006,77.38978,At least basic
713,Senegal,Diourbel,Sanitation,2006,63.100269999999995,At least basic
714,Senegal,Diourbel,Drinking water,2006,2.4758299999999998,Limited service
715,Senegal,Diourbel,Sanitation,2006,7.22225,Limited service
716,Senegal,Diourbel,Sanitation,2006,19.303929999999998,Open defecation
717,Senegal,Diourbel,Drinking water,2006,0.0,Surface water
718,Senegal,Diourbel,Drinking water,2006,20.13439,Unimproved
719,Senegal,Diourbel,Sanitation,2006,10.37355,Unimproved
720,Senegal,Fatick,Drinking water,2006,44.19468,At least basic
721,Senegal,Fatick,Sanitation,2006,34.33932,At least basic
722,Senegal,Fatick,Drinking water,2006,4.63922,Limited service
723,Senegal,Fatick,Sanitation,2006,9.38292,Limited service
724,Senegal,Fatick,Sanitation,2006,48.905120000000004,Open defecation
725,Senegal,Fatick,Drinking water,2006,0.0,Surface water
726,Senegal,Fatick,Drinking water,2006,51.1661,Unimproved
727,Senegal,Fatick,Sanitation,2006,7.37264,Unimproved
728,Senegal,Kaolack,Drinking water,2006,72.23719,At least basic
729,Senegal,Kaolack,Sanitation,2006,35.64873,At least basic
730,Senegal,Kaolack,Drinking water,2006,6.1111699999999995,Limited service
731,Senegal,Kaolack,Sanitation,2006,19.17728,Limited service
732,Senegal,Kaolack,Sanitation,2006,28.247,Open defecation
733,Senegal,Kaolack,Drinking water,2006,0.0,Surface water
734,Senegal,Kaolack,Drinking water,2006,21.65164,Unimproved
735,Senegal,Kaolack,Sanitation,2006,16.92699,Unimproved
736,Senegal,Kolda,Drinking water,2006,18.24324,At least basic
737,Senegal,Kolda,Sanitation,2006,36.50873,At least basic
738,Senegal,Kolda,Drinking water,2006,0.9399799999999999,Limited service
739,Senegal,Kolda,Sanitation,2006,12.25531,Limited service
740,Senegal,Kolda,Sanitation,2006,7.59927,Open defecation
741,Senegal,Kolda,Drinking water,2006,0.0,Surface water
742,Senegal,Kolda,Drinking water,2006,80.81678000000001,Unimproved
743,Senegal,Kolda,Sanitation,2006,43.63669,Unimproved
744,Senegal,Louga,Drinking water,2006,77.93422,At least basic
745,Senegal,Louga,Sanitation,2006,60.767340000000004,At least basic
746,Senegal,Louga,Drinking water,2006,7.239789999999999,Limited service
747,Senegal,Louga,Sanitation,2006,9.01356,Limited service
748,Senegal,Louga,Sanitation,2006,26.36585,Open defecation
749,Senegal,Louga,Drinking water,2006,0.0,Surface water
750,Senegal,Louga,Drinking water,2006,14.82599,Unimproved
751,Senegal,Louga,Sanitation,2006,3.85324,Unimproved
752,Senegal,Matam,Drinking water,2006,57.13536,At least basic
753,Senegal,Matam,Sanitation,2006,34.4292,At least basic
754,Senegal,Matam,Drinking water,2006,0.87008,Limited service
755,Senegal,Matam,Sanitation,2006,11.92562,Limited service
756,Senegal,Matam,Sanitation,2006,36.888690000000004,Open defecation
757,Senegal,Matam,Drinking water,2006,1.18224,Surface water
758,Senegal,Matam,Drinking water,2006,40.81232,Unimproved
759,Senegal,Matam,Sanitation,2006,16.7565,Unimproved
760,Senegal,Saint-Louis,Drinking water,2006,76.51638,At least basic
761,Senegal,Saint-Louis,Sanitation,2006,51.07979,At least basic
762,Senegal,Saint-Louis,Drinking water,2006,8.125630000000001,Limited service
763,Senegal,Saint-Louis,Sanitation,2006,13.25769,Limited service
764,Senegal,Saint-Louis,Sanitation,2006,24.01843,Open defecation
765,Senegal,Saint-Louis,Drinking water,2006,1.3885100000000001,Surface water
766,Senegal,Saint-Louis,Drinking water,2006,13.969479999999999,Unimproved
767,Senegal,Saint-Louis,Sanitation,2006,11.64408,Unimproved
768,Senegal,Tambacounda,Drinking water,2006,34.2601,At least basic
769,Senegal,Tambacounda,Sanitation,2006,42.33936,At least basic
770,Senegal,Tambacounda,Drinking water,2006,1.46472,Limited service
771,Senegal,Tambacounda,Sanitation,2006,4.61076,Limited service
772,Senegal,Tambacounda,Sanitation,2006,26.305590000000002,Open defecation
773,Senegal,Tambacounda,Drinking water,2006,0.87651,Surface water
774,Senegal,Tambacounda,Drinking water,2006,63.398680000000006,Unimproved
775,Senegal,Tambacounda,Sanitation,2006,26.74428,Unimproved
776,Senegal,Thies,Drinking water,2006,84.54051,At least basic
777,Senegal,Thies,Sanitation,2006,62.83258000000001,At least basic
778,Senegal,Thies,Drinking water,2006,3.89099,Limited service
779,Senegal,Thies,Sanitation,2006,12.68297,Limited service
780,Senegal,Thies,Sanitation,2006,16.9839,Open defecation
781,Senegal,Thies,Drinking water,2006,0.0,Surface water
782,Senegal,Thies,Drinking water,2006,11.5685,Unimproved
783,Senegal,Thies,Sanitation,2006,7.500539999999999,Unimproved
784,Senegal,Ziguinchor,Drinking water,2006,16.878120000000003,At least basic
785,Senegal,Ziguinchor,Sanitation,2006,35.39679,At least basic
786,Senegal,Ziguinchor,Drinking water,2006,1.77174,Limited service
787,Senegal,Ziguinchor,Sanitation,2006,16.85361,Limited service
788,Senegal,Ziguinchor,Sanitation,2006,19.82434,Open defecation
789,Senegal,Ziguinchor,Drinking water,2006,0.0,Surface water
790,Senegal,Ziguinchor,Drinking water,2006,81.35014,Unimproved
791,Senegal,Ziguinchor,Sanitation,2006,27.92527,Unimproved
792,Senegal,Dakar,Drinking water,2005,96.30986999999999,At least basic
793,Senegal,Dakar,Sanitation,2005,54.769369999999995,At least basic
794,Senegal,Dakar,Hygiene,2005,58.0532,Basic service
795,Senegal,Dakar,Drinking water,2005,3.18008,Limited service
796,Senegal,Dakar,Hygiene,2005,31.26493,Limited service
797,Senegal,Dakar,Sanitation,2005,26.3921,Limited service
798,Senegal,Dakar,Hygiene,2005,10.68188,No handwashing facility
799,Senegal,Dakar,Sanitation,2005,1.83143,Open defecation
800,Senegal,Dakar,Drinking water,2005,0.0,Surface water
801,Senegal,Dakar,Drinking water,2005,0.51005,Unimproved
802,Senegal,Dakar,Sanitation,2005,17.0071,Unimproved
803,Senegal,Diourbel,Drinking water,2005,73.86128000000001,At least basic
804,Senegal,Diourbel,Sanitation,2005,40.91782,At least basic
805,Senegal,Diourbel,Hygiene,2005,61.39075,Basic service
806,Senegal,Diourbel,Drinking water,2005,6.02989,Limited service
807,Senegal,Diourbel,Hygiene,2005,24.29964,Limited service
808,Senegal,Diourbel,Sanitation,2005,4.80351,Limited service
809,Senegal,Diourbel,Hygiene,2005,14.309610000000001,No handwashing facility
810,Senegal,Diourbel,Sanitation,2005,31.604709999999997,Open defecation
811,Senegal,Diourbel,Drinking water,2005,0.0,Surface water
812,Senegal,Diourbel,Drinking water,2005,20.10884,Unimproved
813,Senegal,Diourbel,Sanitation,2005,22.67396,Unimproved
814,Senegal,Fatick,Drinking water,2005,35.20707,At least basic
815,Senegal,Fatick,Sanitation,2005,18.325,At least basic
816,Senegal,Fatick,Hygiene,2005,34.956509999999994,Basic service
817,Senegal,Fatick,Drinking water,2005,8.0559,Limited service
818,Senegal,Fatick,Hygiene,2005,58.027969999999996,Limited service
819,Senegal,Fatick,Sanitation,2005,9.765939999999999,Limited service
820,Senegal,Fatick,Hygiene,2005,7.0155199999999995,No handwashing facility
821,Senegal,Fatick,Sanitation,2005,53.14196,Open defecation
822,Senegal,Fatick,Drinking water,2005,0.11123,Surface water
823,Senegal,Fatick,Drinking water,2005,56.6258,Unimproved
824,Senegal,Fatick,Sanitation,2005,18.7671,Unimproved
825,Senegal,Kaolack,Drinking water,2005,56.83648,At least basic
826,Senegal,Kaolack,Sanitation,2005,20.66346,At least basic
827,Senegal,Kaolack,Hygiene,2005,28.171640000000004,Basic service
828,Senegal,Kaolack,Drinking water,2005,10.512410000000001,Limited service
829,Senegal,Kaolack,Hygiene,2005,54.26119,Limited service
830,Senegal,Kaolack,Sanitation,2005,6.90038,Limited service
831,Senegal,Kaolack,Hygiene,2005,17.56717,No handwashing facility
832,Senegal,Kaolack,Sanitation,2005,34.722409999999996,Open defecation
833,Senegal,Kaolack,Drinking water,2005,0.0,Surface water
834,Senegal,Kaolack,Drinking water,2005,32.651109999999996,Unimproved
835,Senegal,Kaolack,Sanitation,2005,37.71375,Unimproved
836,Senegal,Kolda,Drinking water,2005,15.95592,At least basic
837,Senegal,Kolda,Sanitation,2005,6.55865,At least basic
838,Senegal,Kolda,Hygiene,2005,7.579619999999999,Basic service
839,Senegal,Kolda,Drinking water,2005,0.8879100000000001,Limited service
840,Senegal,Kolda,Hygiene,2005,64.50646,Limited service
841,Senegal,Kolda,Sanitation,2005,1.8799,Limited service
842,Senegal,Kolda,Hygiene,2005,27.91392,No handwashing facility
843,Senegal,Kolda,Sanitation,2005,11.85343,Open defecation
844,Senegal,Kolda,Drinking water,2005,0.0,Surface water
845,Senegal,Kolda,Drinking water,2005,83.15616999999999,Unimproved
846,Senegal,Kolda,Sanitation,2005,79.70801999999999,Unimproved
