Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","1989","1989","hg/ha","10767","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","1990","1990","hg/ha","7687","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","1991","1991","hg/ha","8311","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","1992","1992","hg/ha","6046","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","1993","1993","hg/ha","8493","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","1994","1994","hg/ha","7601","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","1995","1995","hg/ha","9397","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","1996","1996","hg/ha","7027","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","1997","1997","hg/ha","6913","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","1998","1998","hg/ha","10425","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","1999","1999","hg/ha","11062","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","2000","2000","hg/ha","9691","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","2001","2001","hg/ha","9640","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","2002","2002","hg/ha","3204","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","2003","2003","hg/ha","8397","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","2004","2004","hg/ha","8064","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","2005","2005","hg/ha","9107","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","2006","2006","hg/ha","7749","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","2007","2007","hg/ha","5455","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","2008","2008","hg/ha","8738","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","2009","2009","hg/ha","9750","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","2010","2010","hg/ha","10764","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","2011","2011","hg/ha","6093","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","2012","2012","hg/ha","9769","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","2013","2013","hg/ha","7390","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","2014","2014","hg/ha","7618","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","2015","2015","hg/ha","9249","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","2016","2016","hg/ha","8170","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","2017","2017","hg/ha","9734","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","242","Groundnuts, with shell","2018","2018","hg/ha","8786","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1961","1961","tonnes","1022000","F","FAO estimate"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1962","1962","tonnes","1022000","F","FAO estimate"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1963","1963","tonnes","1084500","F","FAO estimate"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1964","1964","tonnes","1019000","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1965","1965","tonnes","1121000","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1966","1966","tonnes","1000000","F","FAO estimate"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1967","1967","tonnes","1008610","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1968","1968","tonnes","836800","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1969","1969","tonnes","796100","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1970","1970","tonnes","589950","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1971","1971","tonnes","997120","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1972","1972","tonnes","586900","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1973","1973","tonnes","692779","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1974","1974","tonnes","980200","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1975","1975","tonnes","1444093","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1976","1976","tonnes","1231500","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1977","1977","tonnes","518956","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1978","1978","tonnes","1061082","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1979","1979","tonnes","676000","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1980","1980","tonnes","523003","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1981","1981","tonnes","872319","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1982","1982","tonnes","1004023","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1983","1983","tonnes","549000","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1984","1984","tonnes","503770","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1985","1985","tonnes","601246","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1986","1986","tonnes","842564","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1987","1987","tonnes","963123","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1988","1988","tonnes","722898","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1989","1989","tonnes","844225","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1990","1990","tonnes","702584","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1991","1991","tonnes","724416","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1992","1992","tonnes","578498","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1993","1993","tonnes","627633","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1994","1994","tonnes","678040","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1995","1995","tonnes","790617","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1996","1996","tonnes","646394","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1997","1997","tonnes","544825","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1998","1998","tonnes","579067","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","1999","1999","tonnes","1014250","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","2000","2000","tonnes","1061540","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","2001","2001","tonnes","887356","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","2002","2002","tonnes","260723","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","2003","2003","tonnes","440709","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","2004","2004","tonnes","602621","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","2005","2005","tonnes","703373","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","2006","2006","tonnes","460481","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","2007","2007","tonnes","331195","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","2008","2008","tonnes","731210","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","2009","2009","tonnes","1032651","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","2010","2010","tonnes","1286856","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","2011","2011","tonnes","527528","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","2012","2012","tonnes","692572","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","2013","2013","tonnes","677456","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","2014","2014","tonnes","669329","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","2015","2015","tonnes","1050042","","Official data"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","2016","2016","tonnes","719000","*","Unofficial figure"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","2017","2017","tonnes","915000","*","Unofficial figure"
"QC","Crops","195","Senegal","5510","Production","242","Groundnuts, with shell","2018","2018","tonnes","846021","Im","FAO data based on imputation methodology"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1961","1961","ha","31967","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1962","1962","ha","31000","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1963","1963","ha","33000","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1964","1964","ha","47000","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1965","1965","ha","54285","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1966","1966","ha","53764","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1967","1967","ha","71665","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1968","1968","ha","36345","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1969","1969","ha","55414","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1970","1970","ha","50642","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1971","1971","ha","48834","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1972","1972","ha","32319","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1973","1973","ha","39256","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1974","1974","ha","48624","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1975","1975","ha","56437","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1976","1976","ha","48600","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1977","1977","ha","53642","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1978","1978","ha","56307","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1979","1979","ha","67685","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1980","1980","ha","78059","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1981","1981","ha","77934","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1982","1982","ha","78149","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1983","1983","ha","70512","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1984","1984","ha","82680","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1985","1985","ha","101381","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1986","1986","ha","94699","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1987","1987","ha","98860","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1988","1988","ha","110297","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1989","1989","ha","92990","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1990","1990","ha","116686","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1991","1991","ha","90632","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1992","1992","ha","105041","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1993","1993","ha","108960","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1994","1994","ha","106814","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1995","1995","ha","97889","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1996","1996","ha","84913","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1997","1997","ha","62178","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1998","1998","ha","53714","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","1999","1999","ha","70440","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","2000","2000","ha","70715","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","2001","2001","ha","88399","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","2002","2002","ha","108114","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","2003","2003","ha","175575","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","2004","2004","ha","147298","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","2005","2005","ha","143039","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","2006","2006","ha","130461","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","2007","2007","ha","143769","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","2008","2008","ha","216517","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","2009","2009","ha","178710","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","2010","2010","ha","121235","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","2011","2011","ha","109517","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","2012","2012","ha","147699","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","2013","2013","ha","156576","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","2014","2014","ha","146361","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","2015","2015","ha","199502","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","2016","2016","ha","189481","Im","FAO data based on imputation methodology"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","2017","2017","ha","175810","Im","FAO data based on imputation methodology"
"QC","Crops","195","Senegal","5312","Area harvested","56","Maize","2018","2018","ha","179610","Im","FAO data based on imputation methodology"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1961","1961","hg/ha","8857","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1962","1962","hg/ha","8710","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1963","1963","hg/ha","8182","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1964","1964","hg/ha","7872","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1965","1965","hg/ha","7515","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1966","1966","hg/ha","7777","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1967","1967","hg/ha","7926","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1968","1968","hg/ha","6961","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1969","1969","hg/ha","8814","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1970","1970","hg/ha","7651","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1971","1971","hg/ha","7884","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1972","1972","hg/ha","6250","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1973","1973","hg/ha","8610","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1974","1974","hg/ha","8904","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1975","1975","hg/ha","8665","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1976","1976","hg/ha","10864","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1977","1977","hg/ha","10515","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1978","1978","hg/ha","9599","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1979","1979","hg/ha","6839","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1980","1980","hg/ha","7274","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1981","1981","hg/ha","12167","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1982","1982","hg/ha","9758","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1983","1983","hg/ha","8593","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1984","1984","hg/ha","11907","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1985","1985","hg/ha","14493","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1986","1986","hg/ha","11392","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1987","1987","hg/ha","11494","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1988","1988","hg/ha","11181","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1989","1989","hg/ha","14131","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1990","1990","hg/ha","11411","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1991","1991","hg/ha","11324","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1992","1992","hg/ha","10907","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1993","1993","hg/ha","12694","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1994","1994","hg/ha","10133","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1995","1995","hg/ha","10881","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1996","1996","hg/ha","10438","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1997","1997","hg/ha","12911","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1998","1998","hg/ha","8255","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","1999","1999","hg/ha","9388","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","2000","2000","hg/ha","11114","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","2001","2001","hg/ha","12279","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","2002","2002","hg/ha","7434","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","2003","2003","hg/ha","22834","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","2004","2004","hg/ha","27194","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","2005","2005","hg/ha","27961","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","2006","2006","hg/ha","13919","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","2007","2007","hg/ha","11008","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","2008","2008","hg/ha","18351","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","2009","2009","hg/ha","16300","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","2010","2010","hg/ha","15384","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","2011","2011","hg/ha","11331","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","2012","2012","hg/ha","15465","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","2013","2013","hg/ha","14428","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","2014","2014","hg/ha","12212","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","2015","2015","hg/ha","15253","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","2016","2016","hg/ha","16313","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","2017","2017","hg/ha","15113","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","56","Maize","2018","2018","hg/ha","14704","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1961","1961","tonnes","28313","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1962","1962","tonnes","27000","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1963","1963","tonnes","27000","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1964","1964","tonnes","37000","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1965","1965","tonnes","40793","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1966","1966","tonnes","41812","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1967","1967","tonnes","56800","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1968","1968","tonnes","25300","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1969","1969","tonnes","48840","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1970","1970","tonnes","38747","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1971","1971","tonnes","38503","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1972","1972","tonnes","20200","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1973","1973","tonnes","33800","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1974","1974","tonnes","43293","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1975","1975","tonnes","48900","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1976","1976","tonnes","52800","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1977","1977","tonnes","56407","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1978","1978","tonnes","54048","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1979","1979","tonnes","46293","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1980","1980","tonnes","56777","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1981","1981","tonnes","94825","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1982","1982","tonnes","76259","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1983","1983","tonnes","60594","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1984","1984","tonnes","98450","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1985","1985","tonnes","146934","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1986","1986","tonnes","107883","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1987","1987","tonnes","113625","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1988","1988","tonnes","123327","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1989","1989","tonnes","131407","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1990","1990","tonnes","133147","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1991","1991","tonnes","102633","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1992","1992","tonnes","114564","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1993","1993","tonnes","138318","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1994","1994","tonnes","108233","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1995","1995","tonnes","106509","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1996","1996","tonnes","88634","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1997","1997","tonnes","80281","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1998","1998","tonnes","44339","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","1999","1999","tonnes","66132","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","2000","2000","tonnes","78593","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","2001","2001","tonnes","108546","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","2002","2002","tonnes","80372","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","2003","2003","tonnes","400907","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","2004","2004","tonnes","400555","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","2005","2005","tonnes","399958","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","2006","2006","tonnes","181585","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","2007","2007","tonnes","158266","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","2008","2008","tonnes","397326","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","2009","2009","tonnes","291301","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","2010","2010","tonnes","186511","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","2011","2011","tonnes","124092","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","2012","2012","tonnes","228423","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","2013","2013","tonnes","225902","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","2014","2014","tonnes","178732","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","2015","2015","tonnes","304296","","Official data"
"QC","Crops","195","Senegal","5510","Production","56","Maize","2016","2016","tonnes","309105","Im","FAO data based on imputation methodology"
"QC","Crops","195","Senegal","5510","Production","56","Maize","2017","2017","tonnes","265699","Im","FAO data based on imputation methodology"
"QC","Crops","195","Senegal","5510","Production","56","Maize","2018","2018","tonnes","264105","Im","FAO data based on imputation methodology"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1961","1961","ha","738100","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1962","1962","ha","768300","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1963","1963","ha","842000","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1964","1964","ha","898200","","Official data"
