Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Trend,PEWI,ALPS phase,Data Type,Unit,Currency,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Senegal,Louga,Louga,Maize (imported),Retail,2013,06,250,251.14,-0.062,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2013,07,250,264.08,-0.766,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2013,08,242.5,256,-0.736,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2013,09,225,253.3,-1.524,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2013,10,250,258.93,-0.483,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2013,11,250,259.24,-0.502,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2013,12,246,256.51,-0.573,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2014,01,245,253.78,-0.481,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2014,02,225,252.4,-1.486,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2014,03,225,253.29,-1.518,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2014,04,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2014,05,225,252.04,-1.438,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2014,06,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2014,07,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2014,08,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2014,09,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2014,10,225,260.07,-1.832,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2014,11,220,258.62,-1.975,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2014,12,220,255.33,-1.778,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2015,01,206.67,249.56,-2.106,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2015,02,195,245.96,-2.419,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2015,03,192.5,245.4,-2.428,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2015,04,200,245.82,-2.055,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2015,05,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2015,06,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2015,07,200,252.48,-2.285,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2015,08,195,245.82,-2.158,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2015,09,185,240.89,-2.305,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2015,10,185,242.68,-2.312,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2015,11,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2015,12,202,241.43,-1.566,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2016,01,185,232.95,-1.874,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2016,02,225,235.21,-0.401,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2016,03,203,233.32,-1.186,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2016,04,200,232.44,-1.263,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2016,05,250,241.36,0.338,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2016,06,225,236.05,-0.434,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2016,07,225,241.82,-0.662,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2016,08,225,238.13,-0.518,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2016,09,237,237.06,-0.002,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2016,10,250,242.48,0.299,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2016,11,250,248.31,0.068,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2016,12,250,242.68,0.294,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2017,01,250,236.43,0.547,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2017,02,210,234.46,-0.985,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2017,03,191,230.83,-1.591,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2017,04,202,230.81,-1.148,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2017,05,213,238.79,-1.027,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2017,06,185,228.51,-1.714,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2017,07,180,233.29,-2.063,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2017,08,184,230.28,-1.771,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2017,09,187,228.53,-1.577,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2017,10,190,233.34,-1.632,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2017,11,180,235.07,-2.041,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2017,12,189,230.95,-1.544,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2018,01,195,223.9,-1.062,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2018,02,185,221,-1.318,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2018,03,185,217.9,-1.202,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2018,04,185,217.14,-1.171,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2018,05,200,225.59,-0.933,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2018,06,192,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2018,07,193,221.2,-1.028,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2018,08,185,218.41,-1.214,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2018,09,200,218.75,-0.683,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2018,10,185,222.54,-1.361,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2018,11,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2018,12,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2019,01,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2019,02,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2019,03,185,211.7,-0.968,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2019,04,188,211.13,-0.839,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2019,05,185,218.35,-1.207,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2019,06,200,209.91,-0.36,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2019,07,200,216.09,-0.586,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2019,08,200,214.04,-0.513,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2019,09,205,214.95,-0.364,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2019,10,180,216.64,-1.337,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2019,11,185,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2019,12,187.5,218.18,-1.114,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2020,01,186.67,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2020,02,185,208.35,-0.849,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2020,03,185,204.33,-0.704,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2020,04,187.78,204.01,-0.592,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2020,05,200,212.03,-0.44,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2020,06,195,203.74,-0.321,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2020,07,193.75,209.56,-0.581,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2020,08,186.67,207.05,-0.751,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2020,09,188.75,207.88,-0.705,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2020,10,186,209.7,-0.875,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2020,11,186.67,212.92,-0.968,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (imported),Retail,2020,12,192.4,211.57,-0.715,,Forecast,KG,XOF,219.21,165.59,AR(3);I(0);MA(2)
Senegal,Louga,Louga,Maize (imported),Retail,2021,01,191.78,206.54,-0.551,,Forecast,KG,XOF,218.59,164.97,AR(3);I(0);MA(2)
Senegal,Louga,Louga,Maize (imported),Retail,2021,02,193.37,203.4,-0.374,,Forecast,KG,XOF,220.18,166.56,AR(3);I(0);MA(2)
Senegal,Louga,Louga,Maize (imported),Retail,2021,03,193.07,200.29,-0.269,,Forecast,KG,XOF,219.88,166.26,AR(3);I(0);MA(2)
Senegal,Louga,Louga,Maize (imported),Retail,2021,04,194.27,200.34,-0.226,,Forecast,KG,XOF,221.08,167.46,AR(3);I(0);MA(2)
Senegal,Louga,Louga,Maize (imported),Retail,2021,05,194.19,207.99,-0.515,,Forecast,KG,XOF,221,167.38,AR(3);I(0);MA(2)
Senegal,Louga,Louga,Maize (local),Retail,2007,01,175,165.91,1.16,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2007,02,168.75,178.27,-1.215,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2007,03,176.25,183.83,-0.967,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2007,04,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2007,05,175,184.24,-1.18,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2007,06,175,175,0,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2007,07,172.5,172.5,0,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2007,08,165,165,0,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2007,09,175,175,0,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2007,10,170,170,0,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2007,11,160,169.24,-1.18,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2007,12,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2008,01,180,170,1.276,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2008,02,195,182.36,1.613,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2008,03,200,187.92,1.542,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2008,04,200,197.95,0.261,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2008,05,200,188.33,1.489,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2008,06,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2008,07,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2008,08,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2008,09,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2008,10,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2008,11,180,173.33,0.851,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2008,12,155,157.12,-0.271,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2009,01,155,174.09,-2.436,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2009,02,183.33,186.45,-0.398,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2009,03,187.5,192.01,-0.575,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2009,04,200,202.05,-0.261,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2009,05,190,192.42,-0.309,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2009,06,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2009,07,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2009,08,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2009,09,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2009,10,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2009,11,180,177.42,0.329,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2009,12,163.33,161.21,0.271,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2010,01,192.5,184.06,1.056,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2010,02,190,192.23,-0.284,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2010,03,195,197.25,-0.292,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2010,04,192.5,201.84,-1.181,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2010,05,186.67,193.48,-0.859,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2010,06,192.5,189.81,0.344,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2010,07,188,186.53,0.19,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2010,08,190,184.52,0.709,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2010,09,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2010,10,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2010,11,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2010,12,186.67,173.53,1.614,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2011,01,191.25,189.38,0.233,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2011,02,190,195.44,-0.681,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2011,03,194,199.97,-0.75,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2011,04,193.33,202.99,-1.196,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2011,05,200,199.12,0.11,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2011,06,200,196.71,0.417,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2011,07,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2011,08,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2011,09,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2011,10,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2011,11,275,215.01,4.284,Crisis,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2011,12,245,200.17,2.775,Crisis,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2012,01,245,213.95,1.837,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2012,02,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2012,03,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2012,04,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2012,05,200,214.79,-0.875,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2012,06,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2012,07,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2012,08,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2012,09,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2012,10,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2012,11,233.33,229.75,0.214,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2012,12,230,215.26,0.881,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2013,01,238.75,226.87,0.713,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2013,02,228.75,226.35,0.146,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2013,03,227.5,230.14,-0.162,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2013,04,235,232.43,0.159,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2013,05,195,220.87,-1.568,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2013,06,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2013,07,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2013,08,250,231.68,1.099,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2013,09,220,226.82,-0.412,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2013,10,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2013,11,200,232.24,-1.879,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2013,12,200,218.91,-1.097,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2014,01,200,226.57,-1.515,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2014,02,200,223.22,-1.31,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2014,03,200,225.04,-1.394,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2014,04,200,226.02,-1.428,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2014,05,208.33,218.75,-0.575,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2014,06,238.33,226.52,0.654,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2014,07,237.5,226.33,0.62,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2014,08,246.67,235.43,0.627,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2014,09,250,235.48,0.81,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2014,10,250,237.75,0.683,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2014,11,250,238.79,0.628,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2014,12,253.33,229.56,1.319,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2015,01,223.33,232.73,-0.524,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2015,02,210,228.51,-1.031,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2015,03,212.5,231.04,-1.03,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2015,04,207.5,230.93,-1.292,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2015,05,197,223.74,-1.459,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2015,06,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2015,07,216,228.51,-0.684,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2015,08,200,232.37,-1.735,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2015,09,190,226.96,-1.924,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2015,10,190,222.36,-1.648,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2015,11,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2015,12,221,228.78,-0.399,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2016,01,190,225.89,-1.803,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2016,02,176,218.92,-2.097,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2016,03,186,221.62,-1.713,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2016,04,190,222.39,-1.539,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2016,05,190,215.9,-1.225,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2016,06,193,219.99,-1.268,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2016,07,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2016,08,206,225.28,-0.906,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2016,09,210,222.23,-0.577,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2016,10,210,218.1,-0.384,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2016,11,210,231.03,-0.995,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2016,12,200,222.33,-1.055,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2017,01,210,220.08,-0.478,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2017,02,200,213.7,-0.652,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2017,03,200,216.83,-0.802,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2017,04,200,218.4,-0.878,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2017,05,200,212.73,-0.609,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2017,06,200,215.59,-0.747,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2017,07,200,217.77,-0.852,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2017,08,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2017,09,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2017,10,,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2017,11,180,223.62,-2.047,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2017,12,175,216.1,-1.897,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2018,01,195,215.08,-0.927,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2018,02,200,209.7,-0.45,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2018,03,200,212.67,-0.589,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2018,04,200,214.59,-0.68,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2018,05,190,208.12,-0.846,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2018,06,203,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2018,07,207,214.44,-0.35,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2018,08,210,220.89,-0.514,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2018,09,210,218.94,-0.423,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2018,10,210,215.3,-0.252,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2018,11,210,220.34,-0.494,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2018,12,210,214.85,-0.232,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2019,01,210,213.86,-0.186,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2019,02,212,209.45,0.123,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2019,03,213,212.62,0.018,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2019,04,210,214.54,-0.222,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2019,05,210,208.95,0.052,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2019,06,210,212.61,-0.128,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2019,07,211,215,-0.198,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2019,08,213,220.99,-0.397,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2019,09,215,219.6,-0.229,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2019,10,200,213.85,-0.692,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2019,11,210,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2019,12,210,215.47,-0.275,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2020,01,210,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2020,02,210,210.28,-0.014,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2020,03,210,213.12,-0.159,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2020,04,208.33,214.79,-0.33,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2020,05,225,211.05,0.714,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2020,06,212.5,213.69,-0.061,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2020,07,203.75,214.61,-0.559,,Actual,KG,XOF,,,
