,adm1_name,datetime,variable,value
4316,Kolda,2010-02-15,Sorghum,140.0
4317,Kolda,2010-03-15,Maize,160.83333333333334
4318,Kolda,2010-03-15,Millet,162.5
4319,Kolda,2010-03-15,Rice,270.8333333333333
4320,Kolda,2010-03-15,Sorghum,149.16666666666666
4321,Kolda,2010-04-15,Maize,163.33333333333334
4322,Kolda,2010-04-15,Millet,167.5
4323,Kolda,2010-04-15,Rice,275.9259333333334
4324,Kolda,2010-04-15,Sorghum,154.16665
4325,Kolda,2010-05-15,Maize,169.16666666666666
4326,Kolda,2010-05-15,Millet,178.33333333333334
4327,Kolda,2010-05-15,Rice,275.0
4328,Kolda,2010-05-15,Sorghum,175.83333333333334
4329,Kolda,2010-06-15,Maize,174.0625
4330,Kolda,2010-06-15,Millet,180.41666666666666
4331,Kolda,2010-06-15,Rice,280.4166666666667
4332,Kolda,2010-06-15,Sorghum,170.0
4333,Kolda,2010-07-15,Maize,187.77779999999998
4334,Kolda,2010-07-15,Millet,179.8611
4335,Kolda,2010-07-15,Rice,302.77776666666665
4336,Kolda,2010-07-15,Sorghum,170.0
4337,Kolda,2010-08-15,Maize,183.33333333333334
4338,Kolda,2010-08-15,Millet,179.44443333333334
4339,Kolda,2010-08-15,Rice,300.0
4340,Kolda,2010-08-15,Sorghum,170.0
4341,Kolda,2010-09-15,Maize,179.16666666666666
4342,Kolda,2010-09-15,Millet,172.0
4343,Kolda,2010-09-15,Rice,300.0
4344,Kolda,2010-09-15,Sorghum,163.5
4345,Kolda,2010-10-15,Maize,154.0625
4346,Kolda,2010-10-15,Millet,147.08333333333334
4347,Kolda,2010-10-15,Rice,309.5833333333333
4348,Kolda,2010-10-15,Sorghum,166.66666666666666
4349,Kolda,2010-11-15,Maize,135.83333333333334
4350,Kolda,2010-11-15,Millet,141.25
4351,Kolda,2010-11-15,Rice,302.5
4352,Kolda,2010-11-15,Sorghum,153.33333333333334
4353,Kolda,2010-12-15,Maize,149.02776666666668
4354,Kolda,2010-12-15,Millet,158.33333333333334
4355,Kolda,2010-12-15,Rice,300.0
4356,Kolda,2010-12-15,Sorghum,155.41666666666666
4357,Kolda,2011-01-15,Maize,177.08333333333334
4358,Kolda,2011-01-15,Millet,171.66666666666666
4359,Kolda,2011-01-15,Rice,300.0
4360,Kolda,2011-01-15,Sorghum,171.25
4361,Kolda,2011-02-15,Maize,181.1111
4362,Kolda,2011-02-15,Millet,192.22220000000002
4363,Kolda,2011-02-15,Rice,297.77776666666665
4364,Kolda,2011-02-15,Sorghum,182.22223333333332
4365,Kolda,2011-03-15,Maize,190.0
4366,Kolda,2011-03-15,Millet,183.33333333333334
4367,Kolda,2011-03-15,Rice,296.6666666666667
4368,Kolda,2011-03-15,Sorghum,182.22223333333332
4369,Kolda,2011-04-15,Maize,209.375
4370,Kolda,2011-04-15,Millet,191.66666666666666
4371,Kolda,2011-04-15,Rice,296.6666666666667
4372,Kolda,2011-04-15,Sorghum,187.5
4373,Kolda,2011-05-15,Maize,219.44446666666667
4374,Kolda,2011-05-15,Millet,188.33333333333334
4375,Kolda,2011-05-15,Rice,296.6666666666667
4376,Kolda,2011-05-15,Sorghum,196.25
4377,Kolda,2011-06-15,Maize,212.5
4378,Kolda,2011-06-15,Millet,190.55556666666666
4379,Kolda,2011-06-15,Rice,298.3333333333333
4380,Kolda,2011-06-15,Sorghum,197.5
4381,Kolda,2011-07-15,Maize,237.5
4382,Kolda,2011-07-15,Millet,198.75
4383,Kolda,2011-07-15,Rice,300.0
4384,Kolda,2011-07-15,Sorghum,205.41665
4385,Kolda,2011-08-15,Maize,223.33333333333334
4386,Kolda,2011-08-15,Millet,205.55556666666666
4387,Kolda,2011-08-15,Rice,302.7778
4388,Kolda,2011-08-15,Sorghum,217.5
4389,Kolda,2011-09-15,Maize,225.41665
4390,Kolda,2011-09-15,Millet,210.55556666666666
4391,Kolda,2011-09-15,Rice,312.77776666666665
4392,Kolda,2011-09-15,Sorghum,235.0
4393,Kolda,2011-10-15,Maize,232.083325
4394,Kolda,2011-10-15,Millet,208.33333333333334
4395,Kolda,2011-10-15,Rice,316.6666666666667
4396,Kolda,2011-10-15,Sorghum,212.5
4397,Kolda,2011-11-15,Maize,212.916675
4398,Kolda,2011-11-15,Millet,190.13886666666667
4399,Kolda,2011-11-15,Rice,321.94443333333334
4400,Kolda,2011-11-15,Sorghum,195.83335
4401,Kolda,2011-12-15,Maize,202.77776666666668
4402,Kolda,2011-12-15,Millet,194.8611
4403,Kolda,2011-12-15,Rice,322.77776666666665
4404,Kolda,2011-12-15,Sorghum,205.625
4405,Kolda,2012-01-15,Maize,201.61666666666667
4406,Kolda,2012-01-15,Millet,199.66666666666666
4407,Kolda,2012-01-15,Rice,325.0
4408,Kolda,2012-01-15,Sorghum,207.0
4409,Kolda,2012-02-15,Maize,215.91666666666666
4410,Kolda,2012-02-15,Millet,204.33333333333334
4411,Kolda,2012-02-15,Rice,325.0
4412,Kolda,2012-02-15,Sorghum,210.33333333333334
4413,Kolda,2012-03-15,Maize,212.08333333333334
4414,Kolda,2012-03-15,Millet,204.16666666666666
4415,Kolda,2012-03-15,Rice,322.9166666666667
4416,Kolda,2012-03-15,Sorghum,205.0
4417,Kolda,2012-04-15,Maize,215.0
4418,Kolda,2012-04-15,Millet,202.5
4419,Kolda,2012-04-15,Rice,319.5
4420,Kolda,2012-04-15,Sorghum,207.5
4421,Kolda,2012-05-15,Maize,220.7440333333333
4422,Kolda,2012-05-15,Millet,198.92856666666668
4423,Kolda,2012-05-15,Rice,299.91069999999996
4424,Kolda,2012-05-15,Sorghum,211.64285
4425,Kolda,2012-06-15,Maize,235.0
4426,Kolda,2012-06-15,Millet,219.58333333333334
4427,Kolda,2012-06-15,Rice,300.0
4428,Kolda,2012-06-15,Sorghum,241.875
4429,Kolda,2012-07-15,Maize,249.8611
4430,Kolda,2012-07-15,Millet,233.25
4431,Kolda,2012-07-15,Rice,301.25
4432,Kolda,2012-07-15,Sorghum,240.41666666666666
4433,Kolda,2012-08-15,Maize,250.0
4434,Kolda,2012-08-15,Millet,243.8889
4435,Kolda,2012-08-15,Rice,300.0
4436,Kolda,2012-08-15,Sorghum,250.83335
4437,Kolda,2012-09-15,Maize,244.44443333333334
4438,Kolda,2012-09-15,Millet,236.66666666666666
4439,Kolda,2012-09-15,Rice,300.0
4440,Kolda,2012-09-15,Sorghum,250.0
4441,Kolda,2012-10-15,Maize,230.55556666666666
4442,Kolda,2012-10-15,Millet,237.77776666666668
4443,Kolda,2012-10-15,Rice,301.6666666666667
4444,Kolda,2012-10-15,Sorghum,246.66665
4445,Kolda,2012-11-15,Maize,185.55556666666666
4446,Kolda,2012-11-15,Millet,227.08333333333334
4447,Kolda,2012-11-15,Rice,298.3333333333333
4448,Kolda,2012-11-15,Sorghum,203.125
4449,Kolda,2012-12-15,Maize,176.94443333333334
4450,Kolda,2012-12-15,Millet,213.8889
4451,Kolda,2012-12-15,Rice,300.0
4452,Kolda,2012-12-15,Sorghum,207.083325
4453,Kolda,2013-01-15,Maize,220.41666666666666
4454,Kolda,2013-01-15,Millet,240.83333333333334
4455,Kolda,2013-01-15,Rice,302.916675
4456,Kolda,2013-01-15,Sorghum,210.125
4457,Kolda,2013-02-15,Maize,223.75
4458,Kolda,2013-02-15,Millet,249.16666666666666
4459,Kolda,2013-02-15,Rice,304.6875
4460,Kolda,2013-02-15,Sorghum,227.91666666666666
4461,Kolda,2013-03-15,Maize,239.58333333333334
4462,Kolda,2013-03-15,Millet,250.0
4463,Kolda,2013-03-15,Rice,301.5625
4464,Kolda,2013-03-15,Sorghum,231.25
4465,Kolda,2013-04-15,Maize,225.69443333333334
4466,Kolda,2013-04-15,Millet,234.44443333333334
4467,Kolda,2013-04-15,Rice,306.25
4468,Kolda,2013-04-15,Sorghum,224.30556666666666
4469,Kolda,2013-05-15,Maize,227.08333333333334
4470,Kolda,2013-05-15,Millet,237.5
4471,Kolda,2013-05-15,Rice,302.5
4472,Kolda,2013-05-15,Sorghum,233.33333333333334
4473,Kolda,2013-06-15,Maize,233.33333333333334
4474,Kolda,2013-06-15,Millet,237.5
4475,Kolda,2013-06-15,Rice,276.6666666666667
4476,Kolda,2013-06-15,Sorghum,224.16666666666666
4477,Kolda,2013-07-15,Maize,236.66666666666666
4478,Kolda,2013-07-15,Millet,240.0
4479,Kolda,2013-07-15,Rice,289.0
4480,Kolda,2013-07-15,Sorghum,246.66666666666666
4481,Kolda,2013-08-15,Maize,225.0
4482,Kolda,2013-08-15,Millet,233.33333333333334
4483,Kolda,2013-08-15,Rice,276.6666666666667
4484,Kolda,2013-08-15,Sorghum,225.0
4485,Kolda,2013-09-15,Maize,242.5
4486,Kolda,2013-09-15,Millet,236.66666666666666
4487,Kolda,2013-09-15,Rice,287.8125
4488,Kolda,2013-09-15,Sorghum,231.25
4489,Kolda,2013-10-15,Maize,215.0
4490,Kolda,2013-10-15,Millet,230.66666666666666
4491,Kolda,2013-10-15,Rice,341.6666666666667
4492,Kolda,2013-11-15,Maize,212.5
4493,Kolda,2013-11-15,Millet,237.5
4494,Kolda,2013-11-15,Rice,274.1666666666667
4495,Kolda,2013-11-15,Sorghum,237.5
4496,Kolda,2013-12-15,Maize,201.25
4497,Kolda,2013-12-15,Millet,235.0
4498,Kolda,2013-12-15,Rice,272.22223333333335
4499,Kolda,2013-12-15,Sorghum,237.5
4500,Kolda,2014-01-15,Maize,212.5
4501,Kolda,2014-01-15,Millet,239.58333333333334
4502,Kolda,2014-01-15,Rice,275.0
4503,Kolda,2014-01-15,Sorghum,222.91666666666666
4504,Kolda,2014-02-15,Maize,211.66666666666666
4505,Kolda,2014-02-15,Millet,231.25
4506,Kolda,2014-02-15,Rice,275.0
4507,Kolda,2014-02-15,Sorghum,208.33333333333334
4508,Kolda,2014-03-15,Maize,195.83333333333334
4509,Kolda,2014-03-15,Millet,225.0
4510,Kolda,2014-03-15,Rice,275.0
4511,Kolda,2014-03-15,Sorghum,208.33333333333334
4512,Kolda,2014-04-15,Maize,207.5
4513,Kolda,2014-04-15,Millet,212.5
4514,Kolda,2014-04-15,Rice,275.0
4515,Kolda,2014-04-15,Sorghum,190.0
4516,Kolda,2014-05-15,Maize,212.5
4517,Kolda,2014-05-15,Millet,231.25
4518,Kolda,2014-05-15,Rice,283.3333333333333
4519,Kolda,2014-05-15,Sorghum,225.0
4520,Kolda,2014-06-15,Maize,212.5
4521,Kolda,2014-06-15,Millet,237.5
4522,Kolda,2014-06-15,Rice,332.85714285714283
4523,Kolda,2014-06-15,Sorghum,225.0
4524,Kolda,2014-07-15,Maize,230.1389
4525,Kolda,2014-07-15,Millet,241.66666666666666
4526,Kolda,2014-07-15,Rice,281.25
4527,Kolda,2014-07-15,Sorghum,228.125
4528,Kolda,2014-08-15,Maize,225.0
4529,Kolda,2014-08-15,Millet,262.5
4530,Kolda,2014-08-15,Rice,287.5
4531,Kolda,2014-08-15,Sorghum,225.0
4532,Kolda,2014-09-15,Maize,229.16666666666666
4533,Kolda,2014-09-15,Millet,252.08333333333334
4534,Kolda,2014-09-15,Rice,291.6666666666667
4535,Kolda,2014-09-15,Sorghum,221.875
4536,Kolda,2014-10-15,Maize,206.25
4537,Kolda,2014-10-15,Millet,243.75
4538,Kolda,2014-10-15,Rice,275.0
4539,Kolda,2014-10-15,Sorghum,225.0
4540,Kolda,2014-11-15,Maize,195.8333
4541,Kolda,2014-11-15,Millet,237.5
4542,Kolda,2014-11-15,Rice,275.0
4543,Kolda,2014-11-15,Sorghum,225.0
4544,Kolda,2014-12-15,Maize,190.625
4545,Kolda,2014-12-15,Millet,228.125
4546,Kolda,2014-12-15,Rice,291.6666666666667
4547,Kolda,2014-12-15,Sorghum,231.25
4548,Kolda,2015-01-15,Maize,200.0
4549,Kolda,2015-01-15,Millet,225.0
4550,Kolda,2015-01-15,Rice,275.0
4551,Kolda,2015-01-15,Sorghum,212.5
4552,Kolda,2015-02-15,Maize,208.33333333333334
4553,Kolda,2015-02-15,Millet,222.22223333333332
4554,Kolda,2015-02-15,Rice,275.0
4555,Kolda,2015-02-15,Sorghum,216.66666666666666
4556,Kolda,2015-03-15,Maize,206.25
4557,Kolda,2015-03-15,Millet,237.5
4558,Kolda,2015-03-15,Rice,287.5
4559,Kolda,2015-03-15,Sorghum,204.16666666666666
4560,Kolda,2015-04-15,Maize,204.16666666666666
4561,Kolda,2015-04-15,Millet,218.75
4562,Kolda,2015-04-15,Rice,287.5
4563,Kolda,2015-04-15,Sorghum,205.0
4564,Kolda,2015-05-15,Maize,216.66666666666666
4565,Kolda,2015-05-15,Millet,210.33333333333334
4566,Kolda,2015-05-15,Rice,292.25
4567,Kolda,2015-05-15,Sorghum,206.33333333333334
4568,Kolda,2015-06-15,Maize,191.1111
4569,Kolda,2015-06-15,Millet,212.77776666666668
4570,Kolda,2015-06-15,Rice,290.0
4571,Kolda,2015-06-15,Sorghum,211.1111
4572,Kolda,2015-07-15,Maize,205.33333333333334
4573,Kolda,2015-07-15,Millet,216.66666666666666
4574,Kolda,2015-07-15,Rice,296.2
4575,Kolda,2015-07-15,Sorghum,216.66666666666666
4576,Kolda,2015-08-15,Maize,202.66666666666666
4577,Kolda,2015-08-15,Millet,217.66666666666666
4578,Kolda,2015-08-15,Rice,289.4
4579,Kolda,2015-08-15,Sorghum,225.0
4580,Kolda,2015-09-15,Maize,205.33333333333334
4581,Kolda,2015-09-15,Millet,208.33333333333334
4582,Kolda,2015-09-15,Rice,275.0
4583,Kolda,2015-09-15,Sorghum,225.0
4584,Kolda,2015-10-15,Maize,191.33333333333334
4585,Kolda,2015-10-15,Millet,210.66666666666666
4586,Kolda,2015-10-15,Rice,286.25
4587,Kolda,2015-10-15,Sorghum,212.5
4588,Kolda,2015-11-15,Millet,192.0
4589,Kolda,2015-11-15,Rice,421.0
4590,Kolda,2015-12-15,Maize,172.0
4591,Kolda,2015-12-15,Millet,204.0
4592,Kolda,2015-12-15,Rice,287.5
4593,Kolda,2015-12-15,Sorghum,216.5
4594,Kolda,2016-01-15,Maize,187.33333333333334
4595,Kolda,2016-01-15,Millet,208.33333333333334
4596,Kolda,2016-01-15,Rice,300.0
4597,Kolda,2016-01-15,Sorghum,225.0
4598,Kolda,2016-02-15,Maize,191.66666666666666
4599,Kolda,2016-02-15,Millet,214.33333333333334
4600,Kolda,2016-02-15,Rice,306.25
4601,Kolda,2016-02-15,Sorghum,231.0
4602,Kolda,2016-03-15,Maize,199.66666666666666
4603,Kolda,2016-03-15,Millet,216.66666666666666
4604,Kolda,2016-03-15,Rice,275.0
4605,Kolda,2016-03-15,Sorghum,220.66666666666666
4606,Kolda,2016-04-15,Maize,208.33333333333334
4607,Kolda,2016-04-15,Millet,211.66666666666666
4608,Kolda,2016-04-15,Rice,305.0
4609,Kolda,2016-04-15,Sorghum,232.5
4610,Kolda,2016-05-15,Maize,209.0
4611,Kolda,2016-05-15,Millet,216.66666666666666
4612,Kolda,2016-05-15,Rice,306.25
4613,Kolda,2016-05-15,Sorghum,210.0
4614,Kolda,2016-06-15,Maize,212.33333333333334
4615,Kolda,2016-06-15,Millet,216.66666666666666
4616,Kolda,2016-06-15,Rice,275.0
4617,Kolda,2016-06-15,Sorghum,212.5
4618,Kolda,2016-07-15,Maize,208.33333333333334
4619,Kolda,2016-07-15,Millet,216.66666666666666
4620,Kolda,2016-07-15,Rice,306.25
4621,Kolda,2016-07-15,Sorghum,227.5
4622,Kolda,2016-08-15,Maize,212.33333333333334
4623,Kolda,2016-08-15,Millet,216.66666666666666
4624,Kolda,2016-08-15,Rice,275.0
4625,Kolda,2016-08-15,Sorghum,225.0
4626,Kolda,2016-09-15,Maize,216.66666666666666
4627,Kolda,2016-09-15,Millet,216.66666666666666
4628,Kolda,2016-09-15,Rice,275.0
4629,Kolda,2016-09-15,Sorghum,225.0
4630,Kolda,2016-10-15,Maize,226.5
4631,Kolda,2016-10-15,Millet,235.0
4632,Kolda,2016-10-15,Rice,275.0
4633,Kolda,2016-10-15,Sorghum,237.5
4634,Kolda,2016-11-15,Maize,227.5
4635,Kolda,2016-11-15,Millet,235.5
4636,Kolda,2016-11-15,Rice,275.0
4637,Kolda,2016-11-15,Sorghum,237.5
4638,Kolda,2016-12-15,Maize,225.0
4639,Kolda,2016-12-15,Millet,236.0
4640,Kolda,2016-12-15,Rice,274.0
4641,Kolda,2016-12-15,Sorghum,237.5
4642,Kolda,2017-01-15,Maize,227.66666666666666
4643,Kolda,2017-01-15,Millet,246.33333333333334
4644,Kolda,2017-01-15,Rice,273.75
4645,Kolda,2017-01-15,Sorghum,237.5
4646,Kolda,2017-02-15,Maize,238.33333333333334
4647,Kolda,2017-02-15,Millet,261.6666666666667
4648,Kolda,2017-02-15,Rice,280.0
4649,Kolda,2017-02-15,Sorghum,229.0
4650,Kolda,2017-03-15,Maize,222.0
4651,Kolda,2017-03-15,Millet,231.66666666666666
4652,Kolda,2017-03-15,Rice,280.5
4653,Kolda,2017-03-15,Sorghum,238.33333333333334
4654,Kolda,2017-04-15,Maize,227.83333333333334
4655,Kolda,2017-04-15,Millet,233.33333333333334
4656,Kolda,2017-04-15,Rice,281.25
4657,Kolda,2017-04-15,Sorghum,241.66666666666666
4658,Kolda,2017-05-15,Maize,230.0
4659,Kolda,2017-05-15,Millet,233.33333333333334
4660,Kolda,2017-05-15,Rice,273.75
4661,Kolda,2017-05-15,Sorghum,241.66666666666666
4662,Kolda,2017-06-15,Maize,243.5
4663,Kolda,2017-06-15,Millet,252.0
4664,Kolda,2017-06-15,Rice,278.6666666666667
4665,Kolda,2017-06-15,Sorghum,264.0
4666,Kolda,2017-07-15,Maize,241.66666666666666
4667,Kolda,2017-07-15,Millet,266.6666666666667
4668,Kolda,2017-07-15,Rice,291.6666666666667
4669,Kolda,2017-07-15,Sorghum,266.6666666666667
4670,Kolda,2017-08-15,Maize,247.16666666666666
4671,Kolda,2017-08-15,Millet,266.6666666666667
4672,Kolda,2017-08-15,Rice,290.0
4673,Kolda,2017-08-15,Sorghum,294.0
4674,Kolda,2017-09-15,Maize,250.0
4675,Kolda,2017-09-15,Millet,275.0
4676,Kolda,2017-09-15,Rice,287.5
4677,Kolda,2017-09-15,Sorghum,300.0
4678,Kolda,2017-10-15,Maize,250.0
4679,Kolda,2017-10-15,Millet,300.0
4680,Kolda,2017-10-15,Rice,287.5
4681,Kolda,2017-10-15,Sorghum,275.0
4682,Kolda,2017-11-15,Maize,227.66666666666666
4683,Kolda,2017-11-15,Millet,241.66666666666666
4684,Kolda,2017-11-15,Rice,298.75
4685,Kolda,2017-11-15,Sorghum,275.0
4686,Kolda,2017-12-15,Maize,225.0
4687,Kolda,2017-12-15,Millet,232.66666666666666
4688,Kolda,2017-12-15,Rice,300.0
4689,Kolda,2017-12-15,Sorghum,221.0
4690,Kolda,2018-01-15,Maize,225.0
4691,Kolda,2018-01-15,Millet,225.0
4692,Kolda,2018-01-15,Rice,287.5
4693,Kolda,2018-01-15,Sorghum,250.0
4694,Kolda,2018-02-15,Maize,212.5
4695,Kolda,2018-02-15,Millet,212.5
4696,Kolda,2018-02-15,Rice,300.0
4697,Kolda,2018-02-15,Sorghum,250.0
4698,Kolda,2018-03-15,Maize,225.0
4699,Kolda,2018-03-15,Millet,225.0
4700,Kolda,2018-03-15,Rice,300.0
4701,Kolda,2018-03-15,Sorghum,250.0
4702,Kolda,2018-04-15,Maize,225.0
4703,Kolda,2018-04-15,Millet,210.5
4704,Kolda,2018-04-15,Rice,291.6666666666667
4705,Kolda,2018-04-15,Sorghum,238.0
4706,Kolda,2018-05-15,Maize,225.0
4707,Kolda,2018-05-15,Millet,209.5
4708,Kolda,2018-05-15,Rice,291.0
4709,Kolda,2018-05-15,Sorghum,250.0
4710,Kolda,2018-06-15,Maize,225.0
4711,Kolda,2018-06-15,Millet,212.5
4712,Kolda,2018-06-15,Rice,291.6666666666667
4713,Kolda,2018-06-15,Sorghum,250.0
4714,Kolda,2018-07-15,Maize,237.66666666666666
4715,Kolda,2018-07-15,Millet,219.0
4716,Kolda,2018-07-15,Rice,300.0
4717,Kolda,2018-07-15,Sorghum,275.0
4718,Kolda,2018-08-15,Maize,235.0
4719,Kolda,2018-08-15,Millet,232.66666666666666
4720,Kolda,2018-08-15,Rice,300.0
4721,Kolda,2018-08-15,Sorghum,266.0
4722,Kolda,2018-09-15,Maize,240.5
4723,Kolda,2018-09-15,Millet,250.0
4724,Kolda,2018-09-15,Rice,295.0
4725,Kolda,2018-09-15,Sorghum,300.0
4726,Kolda,2018-10-15,Maize,218.33333333333334
4727,Kolda,2018-10-15,Millet,237.66666666666666
4728,Kolda,2018-10-15,Rice,295.0
4729,Kolda,2018-10-15,Sorghum,300.0
4730,Kolda,2018-11-15,Maize,187.66666666666666
4731,Kolda,2018-11-15,Millet,197.66666666666666
4732,Kolda,2018-11-15,Rice,300.0
4733,Kolda,2018-11-15,Sorghum,250.0
4734,Kolda,2018-12-15,Maize,179.33333333333334
4735,Kolda,2018-12-15,Millet,186.66666666666666
4736,Kolda,2018-12-15,Rice,300.0
4737,Kolda,2018-12-15,Sorghum,212.5
4738,Kolda,2019-01-15,Maize,191.66666666666666
4739,Kolda,2019-01-15,Millet,197.0
4740,Kolda,2019-01-15,Rice,300.0
4741,Kolda,2019-01-15,Sorghum,212.5
4742,Kolda,2019-02-15,Maize,191.66666666666666
4743,Kolda,2019-02-15,Millet,212.66666666666666
4744,Kolda,2019-02-15,Rice,300.0
4745,Kolda,2019-02-15,Sorghum,219.0
4746,Kolda,2019-03-15,Maize,196.0
4747,Kolda,2019-03-15,Millet,216.66666666666666
4748,Kolda,2019-03-15,Rice,300.0
4749,Kolda,2019-03-15,Sorghum,236.5
4750,Kolda,2019-04-15,Maize,211.0
4751,Kolda,2019-04-15,Millet,230.0
4752,Kolda,2019-04-15,Rice,300.0
4753,Kolda,2019-04-15,Sorghum,240.0
4754,Kolda,2019-05-15,Maize,210.0
4755,Kolda,2019-05-15,Millet,225.0
4756,Kolda,2019-05-15,Rice,300.0
4757,Kolda,2019-05-15,Sorghum,250.0
4758,Kolda,2019-06-15,Maize,212.5
4759,Kolda,2019-06-15,Millet,225.0
4760,Kolda,2019-06-15,Rice,300.0
4761,Kolda,2019-06-15,Sorghum,250.0
4762,Kolda,2019-07-15,Maize,208.33333333333334
4763,Kolda,2019-07-15,Millet,237.5
4764,Kolda,2019-07-15,Rice,300.0
4765,Kolda,2019-07-15,Sorghum,240.0
4766,Kolda,2019-08-15,Maize,218.6
4767,Kolda,2019-08-15,Millet,243.33333333333334
4768,Kolda,2019-08-15,Rice,301.4
4769,Kolda,2019-08-15,Sorghum,240.0
4770,Kolda,2019-09-15,Maize,221.66666666666666
4771,Kolda,2019-09-15,Millet,250.0
4772,Kolda,2019-09-15,Rice,304.0
4773,Kolda,2019-09-15,Sorghum,240.0
4774,Kolda,2019-10-15,Maize,204.16666666666666
4775,Kolda,2019-10-15,Millet,237.5
4776,Kolda,2019-10-15,Rice,300.0
4777,Kolda,2019-10-15,Sorghum,225.0
4778,Kolda,2019-11-15,Maize,198.8889
4779,Kolda,2019-11-15,Millet,241.3889
4780,Kolda,2019-11-15,Rice,300.0
4781,Kolda,2019-11-15,Sorghum,219.16665
4782,Kolda,2019-12-15,Maize,198.6111
4783,Kolda,2019-12-15,Millet,225.55556666666666
4784,Kolda,2019-12-15,Rice,311.25
4785,Kolda,2019-12-15,Sorghum,237.5
4786,Kolda,2020-01-15,Maize,216.25
4787,Kolda,2020-01-15,Millet,286.25
4788,Kolda,2020-01-15,Rice,326.25
4789,Kolda,2020-01-15,Sorghum,237.5
4790,Kolda,2020-02-15,Maize,238.8889
4791,Kolda,2020-02-15,Millet,275.0
4792,Kolda,2020-02-15,Rice,303.13334
4793,Kolda,2020-02-15,Sorghum,241.66665
4794,Kolda,2020-03-15,Maize,225.0
4795,Kolda,2020-03-15,Millet,241.6667
4796,Kolda,2020-03-15,Rice,330.83335
4797,Kolda,2020-03-15,Sorghum,246.6667
4799,Kolda,2020-04-15,Groundnuts,600.0
4800,Kolda,2020-04-15,Maize,207.59256666666667
4801,Kolda,2020-04-15,Millet,241.66665
4802,Kolda,2020-04-15,Rice,344.9189666666666
4803,Kolda,2020-04-15,Sorghum,240.0
4805,Kolda,2020-05-15,Maize,250.0
4806,Kolda,2020-05-15,Millet,275.0
4807,Kolda,2020-05-15,Rice,325.0
4808,Kolda,2020-05-15,Sorghum,265.0
4810,Kolda,2020-06-15,Maize,241.6666
4811,Kolda,2020-06-15,Millet,250.0
4812,Kolda,2020-06-15,Rice,376.11106666666666
4813,Kolda,2020-06-15,Sorghum,300.0
4815,Kolda,2020-07-15,Maize,250.0
4816,Kolda,2020-07-15,Millet,262.5
4817,Kolda,2020-07-15,Rice,384.7222
4818,Kolda,2020-07-15,Sorghum,275.0
4820,Kolda,2020-08-15,Maize,225.0
4821,Kolda,2020-08-15,Millet,259.1666666666667
4822,Kolda,2020-08-15,Rice,377.0
4823,Kolda,2020-08-15,Sorghum,254.16666666666666
4825,Kolda,2020-09-15,Maize,237.77776666666668
4826,Kolda,2020-09-15,Millet,291.6666666666667
4827,Kolda,2020-09-15,Rice,409.27776666666665
4828,Kolda,2020-09-15,Sorghum,258.3333
4830,Kolda,2020-10-15,Maize,228.05553333333333
4831,Kolda,2020-10-15,Millet,271.94443333333334
4832,Kolda,2020-10-15,Rice,390.5
4833,Kolda,2020-10-15,Sorghum,256.25
4835,Kolda,2020-11-15,Maize,225.0
4836,Kolda,2020-11-15,Millet,262.5
4837,Kolda,2020-11-15,Rice,393.75
4838,Kolda,2020-11-15,Sorghum,225.0
4839,Louga,2007-01-15,Maize,156.94445
4840,Louga,2007-01-15,Millet,154.583325
4841,Louga,2007-01-15,Rice,208.33335
4842,Louga,2007-01-15,Sorghum,154.16666666666666
4843,Louga,2007-02-15,Maize,163.75
4844,Louga,2007-02-15,Millet,160.9375
4845,Louga,2007-02-15,Rice,212.96875
4846,Louga,2007-02-15,Sorghum,160.41666666666666
4847,Louga,2007-03-15,Maize,164.375
4848,Louga,2007-03-15,Millet,161.5625
4849,Louga,2007-03-15,Rice,217.73808571428572
4850,Louga,2007-03-15,Sorghum,166.25
4851,Louga,2007-04-15,Maize,155.89285714285714
4852,Louga,2007-04-15,Millet,166.8125
4853,Louga,2007-04-15,Rice,222.33333333333334
4854,Louga,2007-04-15,Sorghum,160.0
4855,Louga,2007-05-15,Maize,155.77513333333332
4856,Louga,2007-05-15,Millet,170.625
4857,Louga,2007-05-15,Rice,234.42593333333335
4858,Louga,2007-05-15,Sorghum,174.583325
4859,Louga,2007-06-15,Maize,161.42857142857142
4860,Louga,2007-06-15,Millet,169.270825
4861,Louga,2007-06-15,Rice,229.583325
4862,Louga,2007-06-15,Sorghum,163.05556666666666
4863,Louga,2007-07-15,Maize,162.85714285714286
4864,Louga,2007-07-15,Millet,180.208325
4865,Louga,2007-07-15,Rice,227.0
4866,Louga,2007-07-15,Sorghum,184.44443333333334
4867,Louga,2007-08-15,Maize,166.395825
4868,Louga,2007-08-15,Millet,215.083325
4869,Louga,2007-08-15,Rice,222.86111666666667
4870,Louga,2007-08-15,Sorghum,219.5
4871,Louga,2007-09-15,Maize,168.90625
4872,Louga,2007-09-15,Millet,210.625
4873,Louga,2007-09-15,Rice,224.375
4874,Louga,2007-09-15,Sorghum,214.16666666666666
4875,Louga,2007-10-15,Maize,162.5
4876,Louga,2007-10-15,Millet,209.583325
4877,Louga,2007-10-15,Rice,224.44445
4878,Louga,2007-10-15,Sorghum,205.0
4879,Louga,2007-11-15,Maize,157.625
4880,Louga,2007-11-15,Millet,202.75
4881,Louga,2007-11-15,Rice,235.75
4882,Louga,2007-11-15,Sorghum,204.166675
