,adm1_name,year,dec_day,variable,value
8002,Diourbel,2020,100,Rainfall,0.0
8003,Diourbel,2020,110,Rainfall,0.0
8004,Diourbel,2020,120,Rainfall,0.0
8005,Diourbel,2020,130,Rainfall,0.008
8006,Diourbel,2020,140,Rainfall,1.0
8007,Diourbel,2020,150,Rainfall,2.4
8008,Diourbel,2020,160,Rainfall,12.884
8009,Diourbel,2020,170,Rainfall,1.07
8010,Diourbel,2020,180,Rainfall,10.113
8011,Diourbel,2020,190,Rainfall,77.212
8012,Diourbel,2020,200,Rainfall,67.61
8013,Diourbel,2020,210,Rainfall,23.273000000000003
8014,Diourbel,2020,220,Rainfall,32.042
8015,Diourbel,2020,230,Rainfall,67.149
8016,Diourbel,2020,240,Rainfall,133.964
8017,Diourbel,2020,250,Rainfall,90.335
8018,Diourbel,2020,260,Rainfall,42.58
8019,Diourbel,2020,270,Rainfall,24.485
8020,Diourbel,2020,280,Rainfall,7.233
8021,Diourbel,2020,290,Rainfall,1.305
8022,Diourbel,2020,300,Rainfall,1.0
8023,Diourbel,2020,310,Rainfall,0.0
8024,Diourbel,2020,320,Rainfall,0.0
8025,Saint louis,2012,0,Rainfall,0.049
8026,Saint louis,2012,10,Rainfall,0.0
8027,Saint louis,2012,20,Rainfall,0.122
8028,Saint louis,2012,30,Rainfall,0.035
8029,Saint louis,2012,40,Rainfall,0.26
8030,Saint louis,2012,50,Rainfall,0.01
8031,Saint louis,2012,60,Rainfall,0.0
8032,Saint louis,2012,70,Rainfall,0.0
8033,Saint louis,2012,80,Rainfall,0.0
8034,Saint louis,2012,90,Rainfall,0.0
8035,Saint louis,2012,100,Rainfall,0.0
8036,Saint louis,2012,110,Rainfall,0.0
8037,Saint louis,2012,120,Rainfall,0.002
8038,Saint louis,2012,130,Rainfall,0.051
8039,Saint louis,2012,140,Rainfall,0.456
8040,Saint louis,2012,150,Rainfall,0.91
8041,Saint louis,2012,160,Rainfall,1.141
8042,Saint louis,2012,170,Rainfall,2.444
8043,Saint louis,2012,180,Rainfall,18.232
8044,Saint louis,2012,190,Rainfall,14.437
8045,Saint louis,2012,200,Rainfall,50.362
8046,Saint louis,2012,210,Rainfall,9.391
8047,Saint louis,2012,220,Rainfall,75.27
8048,Saint louis,2012,230,Rainfall,8.855
8049,Saint louis,2012,240,Rainfall,43.714
8050,Saint louis,2012,250,Rainfall,2.9730000000000003
8051,Saint louis,2012,260,Rainfall,80.557
8052,Saint louis,2012,270,Rainfall,7.39
8053,Saint louis,2012,280,Rainfall,3.0380000000000003
8054,Saint louis,2012,290,Rainfall,1.832
8055,Saint louis,2012,300,Rainfall,0.506
8056,Saint louis,2012,310,Rainfall,0.0
8057,Saint louis,2012,320,Rainfall,0.0
8058,Saint louis,2012,330,Rainfall,0.036000000000000004
8059,Saint louis,2012,340,Rainfall,0.0
8060,Saint louis,2012,350,Rainfall,0.0
8061,Saint louis,2013,0,Rainfall,0.016
8062,Saint louis,2013,10,Rainfall,0.0
8063,Saint louis,2013,20,Rainfall,0.011
8064,Saint louis,2013,30,Rainfall,0.062
8065,Saint louis,2013,40,Rainfall,0.108
8066,Saint louis,2013,50,Rainfall,0.0
8067,Saint louis,2013,60,Rainfall,0.0
8068,Saint louis,2013,70,Rainfall,0.0
8069,Saint louis,2013,80,Rainfall,0.0
8070,Saint louis,2013,90,Rainfall,0.0
8071,Saint louis,2013,100,Rainfall,0.0
8072,Saint louis,2013,110,Rainfall,0.0
8073,Saint louis,2013,120,Rainfall,0.002
8074,Saint louis,2013,130,Rainfall,0.112
8075,Saint louis,2013,140,Rainfall,0.514
8076,Saint louis,2013,150,Rainfall,0.728
8077,Saint louis,2013,160,Rainfall,0.807
8078,Saint louis,2013,170,Rainfall,1.218
8079,Saint louis,2013,180,Rainfall,6.706
8080,Saint louis,2013,190,Rainfall,12.353
8081,Saint louis,2013,200,Rainfall,26.295
8082,Saint louis,2013,210,Rainfall,33.802
8083,Saint louis,2013,220,Rainfall,74.29
8084,Saint louis,2013,230,Rainfall,14.501
8085,Saint louis,2013,240,Rainfall,61.212
8086,Saint louis,2013,250,Rainfall,37.051
8087,Saint louis,2013,260,Rainfall,15.2
8088,Saint louis,2013,270,Rainfall,3.533
8089,Saint louis,2013,280,Rainfall,3.362
8090,Saint louis,2013,290,Rainfall,1.57
8091,Saint louis,2013,300,Rainfall,0.634
8092,Saint louis,2013,310,Rainfall,0.002
8093,Saint louis,2013,320,Rainfall,0.0
8094,Saint louis,2013,330,Rainfall,0.0
8095,Saint louis,2013,340,Rainfall,0.002
8096,Saint louis,2013,350,Rainfall,0.0
8097,Saint louis,2014,0,Rainfall,0.5429999999999999
8098,Saint louis,2014,10,Rainfall,0.0
8099,Saint louis,2014,20,Rainfall,0.0
8100,Saint louis,2014,30,Rainfall,0.05
8101,Saint louis,2014,40,Rainfall,0.134
8102,Saint louis,2014,50,Rainfall,0.0
8103,Saint louis,2014,60,Rainfall,0.0
8104,Saint louis,2014,70,Rainfall,0.0
8105,Saint louis,2014,80,Rainfall,0.0
8106,Saint louis,2014,90,Rainfall,0.0
8107,Saint louis,2014,100,Rainfall,0.0
8108,Saint louis,2014,110,Rainfall,0.0
8109,Saint louis,2014,120,Rainfall,0.002
8110,Saint louis,2014,130,Rainfall,0.097
8111,Saint louis,2014,140,Rainfall,0.482
8112,Saint louis,2014,150,Rainfall,0.77
8113,Saint louis,2014,160,Rainfall,0.8809999999999999
8114,Saint louis,2014,170,Rainfall,1.042
8115,Saint louis,2014,180,Rainfall,18.234
8116,Saint louis,2014,190,Rainfall,5.024
8117,Saint louis,2014,200,Rainfall,4.082
8118,Saint louis,2014,210,Rainfall,6.3210000000000015
8119,Saint louis,2014,220,Rainfall,45.11600000000001
8120,Saint louis,2014,230,Rainfall,28.714
8121,Saint louis,2014,240,Rainfall,6.2570000000000014
8122,Saint louis,2014,250,Rainfall,31.849
8123,Saint louis,2014,260,Rainfall,7.928
8124,Saint louis,2014,270,Rainfall,9.321
8125,Saint louis,2014,280,Rainfall,1.5530000000000002
8126,Saint louis,2014,290,Rainfall,2.014
8127,Saint louis,2014,300,Rainfall,0.589
8128,Saint louis,2014,310,Rainfall,0.0
8129,Saint louis,2014,320,Rainfall,0.0
8130,Saint louis,2014,330,Rainfall,0.0
8131,Saint louis,2014,340,Rainfall,0.0
8132,Saint louis,2014,350,Rainfall,0.0
8133,Saint louis,2015,0,Rainfall,0.544
8134,Saint louis,2015,10,Rainfall,0.267
8135,Saint louis,2015,20,Rainfall,0.389
8136,Saint louis,2015,30,Rainfall,0.308
8137,Saint louis,2015,40,Rainfall,0.37
8138,Saint louis,2015,50,Rainfall,0.015
8139,Saint louis,2015,60,Rainfall,0.0
8140,Saint louis,2015,70,Rainfall,0.0
8141,Saint louis,2015,80,Rainfall,0.0
8142,Saint louis,2015,90,Rainfall,0.0
8143,Saint louis,2015,100,Rainfall,0.0
8144,Saint louis,2015,110,Rainfall,0.0
8145,Saint louis,2015,120,Rainfall,0.002
8146,Saint louis,2015,130,Rainfall,0.097
8147,Saint louis,2015,140,Rainfall,0.494
8148,Saint louis,2015,150,Rainfall,1.222
8149,Saint louis,2015,160,Rainfall,0.768
8150,Saint louis,2015,170,Rainfall,0.997
8151,Saint louis,2015,180,Rainfall,15.959
8152,Saint louis,2015,190,Rainfall,3.35
8153,Saint louis,2015,200,Rainfall,7.207999999999997
8154,Saint louis,2015,210,Rainfall,60.506
8155,Saint louis,2015,220,Rainfall,43.232
8156,Saint louis,2015,230,Rainfall,36.026
8157,Saint louis,2015,240,Rainfall,21.153
8158,Saint louis,2015,250,Rainfall,35.963
8159,Saint louis,2015,260,Rainfall,48.239
8160,Saint louis,2015,270,Rainfall,2.6910000000000003
8161,Saint louis,2015,280,Rainfall,5.069
8162,Saint louis,2015,290,Rainfall,3.104
8163,Saint louis,2015,300,Rainfall,0.588
8164,Saint louis,2015,310,Rainfall,0.0
8165,Saint louis,2015,320,Rainfall,0.0
8166,Saint louis,2015,330,Rainfall,0.0
8167,Saint louis,2015,340,Rainfall,0.0
8168,Saint louis,2015,350,Rainfall,0.0
8169,Saint louis,2016,0,Rainfall,0.006
8170,Saint louis,2016,10,Rainfall,0.0
8171,Saint louis,2016,20,Rainfall,0.0
8172,Saint louis,2016,30,Rainfall,0.245
8173,Saint louis,2016,40,Rainfall,0.244
8174,Saint louis,2016,50,Rainfall,0.004
8175,Saint louis,2016,60,Rainfall,0.0
8176,Saint louis,2016,70,Rainfall,0.0
8177,Saint louis,2016,80,Rainfall,0.0
8178,Saint louis,2016,90,Rainfall,0.0
8179,Saint louis,2016,100,Rainfall,0.0
8180,Saint louis,2016,110,Rainfall,0.0
8181,Saint louis,2016,120,Rainfall,0.002
8182,Saint louis,2016,130,Rainfall,0.097
8183,Saint louis,2016,140,Rainfall,0.4920000000000001
8184,Saint louis,2016,150,Rainfall,0.657
8185,Saint louis,2016,160,Rainfall,0.94
8186,Saint louis,2016,170,Rainfall,4.266
8187,Saint louis,2016,180,Rainfall,2.998
8188,Saint louis,2016,190,Rainfall,5.805
8189,Saint louis,2016,200,Rainfall,66.19
8190,Saint louis,2016,210,Rainfall,3.763
8191,Saint louis,2016,220,Rainfall,23.886
8192,Saint louis,2016,230,Rainfall,14.053
8193,Saint louis,2016,240,Rainfall,41.349
8194,Saint louis,2016,250,Rainfall,32.515
8195,Saint louis,2016,260,Rainfall,17.499000000000002
8196,Saint louis,2016,270,Rainfall,1.0659999999999998
8197,Saint louis,2016,280,Rainfall,2.263
8198,Saint louis,2016,290,Rainfall,4.365
8199,Saint louis,2016,300,Rainfall,0.74
8200,Saint louis,2016,310,Rainfall,0.002
8201,Saint louis,2016,320,Rainfall,0.0
8202,Saint louis,2016,330,Rainfall,0.0
8203,Saint louis,2016,340,Rainfall,0.0
8204,Saint louis,2016,350,Rainfall,0.0
8205,Saint louis,2017,0,Rainfall,0.052000000000000005
8206,Saint louis,2017,10,Rainfall,0.0
8207,Saint louis,2017,20,Rainfall,0.0
8208,Saint louis,2017,30,Rainfall,0.04
8209,Saint louis,2017,40,Rainfall,0.128
8210,Saint louis,2017,50,Rainfall,0.0
8211,Saint louis,2017,60,Rainfall,0.0
8212,Saint louis,2017,70,Rainfall,0.0
8213,Saint louis,2017,80,Rainfall,0.0
8214,Saint louis,2017,90,Rainfall,0.0
8215,Saint louis,2017,100,Rainfall,0.0
8216,Saint louis,2017,110,Rainfall,0.0
8217,Saint louis,2017,120,Rainfall,0.002
8218,Saint louis,2017,130,Rainfall,0.112
8219,Saint louis,2017,140,Rainfall,0.515
8220,Saint louis,2017,150,Rainfall,0.603
8221,Saint louis,2017,160,Rainfall,0.7709999999999999
8222,Saint louis,2017,170,Rainfall,16.096
8223,Saint louis,2017,180,Rainfall,5.836
8224,Saint louis,2017,190,Rainfall,2.365
8225,Saint louis,2017,200,Rainfall,10.161
8226,Saint louis,2017,210,Rainfall,21.961
8227,Saint louis,2017,220,Rainfall,19.252
8228,Saint louis,2017,230,Rainfall,36.932
8229,Saint louis,2017,240,Rainfall,27.754
8230,Saint louis,2017,250,Rainfall,10.984000000000002
8231,Saint louis,2017,260,Rainfall,15.508
8232,Saint louis,2017,270,Rainfall,2.492
8233,Saint louis,2017,280,Rainfall,1.425
8234,Saint louis,2017,290,Rainfall,1.289
8235,Saint louis,2017,300,Rainfall,0.588
8236,Saint louis,2017,310,Rainfall,0.0
8237,Saint louis,2017,320,Rainfall,0.0
8238,Saint louis,2017,330,Rainfall,0.0
8239,Saint louis,2017,340,Rainfall,0.0
8240,Saint louis,2017,350,Rainfall,0.0
8241,Saint louis,2018,0,Rainfall,0.0
8242,Saint louis,2018,10,Rainfall,0.0
8243,Saint louis,2018,20,Rainfall,0.0
8244,Saint louis,2018,30,Rainfall,0.049
8245,Saint louis,2018,40,Rainfall,0.103
8246,Saint louis,2018,50,Rainfall,0.0
8247,Saint louis,2018,60,Rainfall,0.0
8248,Saint louis,2018,70,Rainfall,0.0
8249,Saint louis,2018,80,Rainfall,0.0
8250,Saint louis,2018,90,Rainfall,0.0
8251,Saint louis,2018,100,Rainfall,0.0
8252,Saint louis,2018,110,Rainfall,0.0
8253,Saint louis,2018,120,Rainfall,0.002
8254,Saint louis,2018,130,Rainfall,0.097
8255,Saint louis,2018,140,Rainfall,0.481
8256,Saint louis,2018,150,Rainfall,0.469
8257,Saint louis,2018,160,Rainfall,0.599
8258,Saint louis,2018,170,Rainfall,6.53
8259,Saint louis,2018,180,Rainfall,2.4290000000000003
8260,Saint louis,2018,190,Rainfall,14.542
8261,Saint louis,2018,200,Rainfall,11.307
8262,Saint louis,2018,210,Rainfall,2.496
8263,Saint louis,2018,220,Rainfall,5.26
8264,Saint louis,2018,230,Rainfall,61.45
8265,Saint louis,2018,240,Rainfall,43.034
8266,Saint louis,2018,250,Rainfall,33.478
8267,Saint louis,2018,260,Rainfall,24.827
8268,Saint louis,2018,270,Rainfall,6.277
8269,Saint louis,2018,280,Rainfall,3.944
8270,Saint louis,2018,290,Rainfall,2.7880000000000003
8271,Saint louis,2018,300,Rainfall,0.6920000000000001
8272,Saint louis,2018,310,Rainfall,0.0
8273,Saint louis,2018,320,Rainfall,0.0
8274,Saint louis,2018,330,Rainfall,0.0
8275,Saint louis,2018,340,Rainfall,0.0
8276,Saint louis,2018,350,Rainfall,0.0
8277,Saint louis,2019,0,Rainfall,0.094
8278,Saint louis,2019,10,Rainfall,0.0
8279,Saint louis,2019,20,Rainfall,0.28300000000000003
8280,Saint louis,2019,30,Rainfall,0.07
8281,Saint louis,2019,40,Rainfall,0.315
8282,Saint louis,2019,50,Rainfall,0.0
8283,Saint louis,2019,60,Rainfall,0.0
8284,Saint louis,2019,70,Rainfall,0.0
8285,Saint louis,2019,80,Rainfall,0.0
8286,Saint louis,2019,90,Rainfall,0.0
8287,Saint louis,2019,100,Rainfall,0.0
8288,Saint louis,2019,110,Rainfall,0.0
8289,Saint louis,2019,120,Rainfall,0.002
8290,Saint louis,2019,130,Rainfall,0.097
8291,Saint louis,2019,140,Rainfall,0.486
8292,Saint louis,2019,150,Rainfall,0.622
8293,Saint louis,2019,160,Rainfall,0.805
8294,Saint louis,2019,170,Rainfall,1.013
8295,Saint louis,2019,180,Rainfall,1.835
8296,Saint louis,2019,190,Rainfall,1.403
8297,Saint louis,2019,200,Rainfall,8.93
8298,Saint louis,2019,210,Rainfall,2.168
8299,Saint louis,2019,220,Rainfall,26.474
8300,Saint louis,2019,230,Rainfall,31.781
8301,Saint louis,2019,240,Rainfall,48.51
8302,Saint louis,2019,250,Rainfall,15.13
8303,Saint louis,2019,260,Rainfall,13.640999999999998
8304,Saint louis,2019,270,Rainfall,18.401
8305,Saint louis,2019,280,Rainfall,9.563
8306,Saint louis,2019,290,Rainfall,2.283
8307,Saint louis,2019,300,Rainfall,0.588
8308,Saint louis,2019,310,Rainfall,0.0
8309,Saint louis,2019,320,Rainfall,0.0
8310,Saint louis,2019,330,Rainfall,0.0
8311,Saint louis,2019,340,Rainfall,0.0
8312,Saint louis,2019,350,Rainfall,0.0
8313,Saint louis,2020,0,Rainfall,0.0
8314,Saint louis,2020,10,Rainfall,0.0
8315,Saint louis,2020,20,Rainfall,0.5720000000000001
8316,Saint louis,2020,30,Rainfall,0.062
8317,Saint louis,2020,40,Rainfall,0.142
8318,Saint louis,2020,50,Rainfall,0.0
8319,Saint louis,2020,60,Rainfall,0.0
8320,Saint louis,2020,70,Rainfall,0.0
8321,Saint louis,2020,80,Rainfall,0.0
8322,Saint louis,2020,90,Rainfall,0.0
8323,Saint louis,2020,100,Rainfall,0.0
8324,Saint louis,2020,110,Rainfall,0.0
8325,Saint louis,2020,120,Rainfall,0.002
8326,Saint louis,2020,130,Rainfall,0.097
8327,Saint louis,2020,140,Rainfall,0.481
8328,Saint louis,2020,150,Rainfall,1.243
8329,Saint louis,2020,160,Rainfall,1.005
8330,Saint louis,2020,170,Rainfall,1.069
8331,Saint louis,2020,180,Rainfall,3.517
8332,Saint louis,2020,190,Rainfall,35.926
8333,Saint louis,2020,200,Rainfall,48.987
8334,Saint louis,2020,210,Rainfall,2.6210000000000004
8335,Saint louis,2020,220,Rainfall,13.843
8336,Saint louis,2020,230,Rainfall,55.894
8337,Saint louis,2020,240,Rainfall,77.012
8338,Saint louis,2020,250,Rainfall,39.962
8339,Saint louis,2020,260,Rainfall,8.246
8340,Saint louis,2020,270,Rainfall,9.784
8341,Saint louis,2020,280,Rainfall,7.2879999999999985
8342,Saint louis,2020,290,Rainfall,1.881
8343,Saint louis,2020,300,Rainfall,0.51
8344,Saint louis,2020,310,Rainfall,0.0
8345,Saint louis,2020,320,Rainfall,0.0
8346,Louga,2012,0,Rainfall,0.031
8347,Louga,2012,10,Rainfall,0.0
8348,Louga,2012,20,Rainfall,0.079
8349,Louga,2012,30,Rainfall,0.015
8350,Louga,2012,40,Rainfall,0.043
8351,Louga,2012,50,Rainfall,0.003
8352,Louga,2012,60,Rainfall,0.0
8353,Louga,2012,70,Rainfall,0.0
8354,Louga,2012,80,Rainfall,0.0
8355,Louga,2012,90,Rainfall,0.0
8356,Louga,2012,100,Rainfall,0.0
8357,Louga,2012,110,Rainfall,0.0
8358,Louga,2012,120,Rainfall,0.026
8359,Louga,2012,130,Rainfall,0.076
8360,Louga,2012,140,Rainfall,0.855
8361,Louga,2012,150,Rainfall,1.695
8362,Louga,2012,160,Rainfall,1.586
8363,Louga,2012,170,Rainfall,7.0520000000000005
8364,Louga,2012,180,Rainfall,47.361
8365,Louga,2012,190,Rainfall,32.646
8366,Louga,2012,200,Rainfall,49.136
8367,Louga,2012,210,Rainfall,32.223
8368,Louga,2012,220,Rainfall,90.768
8369,Louga,2012,230,Rainfall,32.508
8370,Louga,2012,240,Rainfall,72.817
8371,Louga,2012,250,Rainfall,13.375
8372,Louga,2012,260,Rainfall,128.44299999999998
8373,Louga,2012,270,Rainfall,15.759
8374,Louga,2012,280,Rainfall,7.983
8375,Louga,2012,290,Rainfall,7.982
8376,Louga,2012,300,Rainfall,0.994
8377,Louga,2012,310,Rainfall,0.023
8378,Louga,2012,320,Rainfall,0.011
8379,Louga,2012,330,Rainfall,0.031
8380,Louga,2012,340,Rainfall,0.02
8381,Louga,2012,350,Rainfall,0.018000000000000002
8382,Louga,2013,0,Rainfall,0.12
8383,Louga,2013,10,Rainfall,0.0
8384,Louga,2013,20,Rainfall,0.278
8385,Louga,2013,30,Rainfall,0.037000000000000005
8386,Louga,2013,40,Rainfall,0.051
8387,Louga,2013,50,Rainfall,0.003
8388,Louga,2013,60,Rainfall,0.0
8389,Louga,2013,70,Rainfall,0.0
8390,Louga,2013,80,Rainfall,0.0
8391,Louga,2013,90,Rainfall,0.0
8392,Louga,2013,100,Rainfall,0.0
8393,Louga,2013,110,Rainfall,0.0
8394,Louga,2013,120,Rainfall,0.021
8395,Louga,2013,130,Rainfall,0.08
8396,Louga,2013,140,Rainfall,0.927
8397,Louga,2013,150,Rainfall,1.594
8398,Louga,2013,160,Rainfall,1.7080000000000002
8399,Louga,2013,170,Rainfall,4.9289999999999985
8400,Louga,2013,180,Rainfall,23.233
8401,Louga,2013,190,Rainfall,9.647
8402,Louga,2013,200,Rainfall,40.69300000000001
8403,Louga,2013,210,Rainfall,63.735
8404,Louga,2013,220,Rainfall,61.674
8405,Louga,2013,230,Rainfall,39.505
8406,Louga,2013,240,Rainfall,63.42100000000001
8407,Louga,2013,250,Rainfall,65.362
8408,Louga,2013,260,Rainfall,24.012
8409,Louga,2013,270,Rainfall,14.977
8410,Louga,2013,280,Rainfall,7.502999999999999
8411,Louga,2013,290,Rainfall,5.497000000000001
8412,Louga,2013,300,Rainfall,0.998
8413,Louga,2013,310,Rainfall,0.057
8414,Louga,2013,320,Rainfall,0.022
8415,Louga,2013,330,Rainfall,0.025
8416,Louga,2013,340,Rainfall,0.036000000000000004
8417,Louga,2013,350,Rainfall,0.02
8418,Louga,2014,0,Rainfall,0.335
8419,Louga,2014,10,Rainfall,0.0
8420,Louga,2014,20,Rainfall,0.014
8421,Louga,2014,30,Rainfall,0.037000000000000005
8422,Louga,2014,40,Rainfall,0.055
8423,Louga,2014,50,Rainfall,0.003
8424,Louga,2014,60,Rainfall,0.0
8425,Louga,2014,70,Rainfall,0.0
8426,Louga,2014,80,Rainfall,0.0
8427,Louga,2014,90,Rainfall,0.0
8428,Louga,2014,100,Rainfall,0.0
8429,Louga,2014,110,Rainfall,0.0
8430,Louga,2014,120,Rainfall,0.019
8431,Louga,2014,130,Rainfall,0.07400000000000001
8432,Louga,2014,140,Rainfall,0.867
8433,Louga,2014,150,Rainfall,1.814
8434,Louga,2014,160,Rainfall,1.232
8435,Louga,2014,170,Rainfall,1.386
8436,Louga,2014,180,Rainfall,19.057
8437,Louga,2014,190,Rainfall,19.529
8438,Louga,2014,200,Rainfall,3.967
8439,Louga,2014,210,Rainfall,18.042
8440,Louga,2014,220,Rainfall,60.81800000000001
8441,Louga,2014,230,Rainfall,37.598
8442,Louga,2014,240,Rainfall,14.079
8443,Louga,2014,250,Rainfall,50.257
8444,Louga,2014,260,Rainfall,28.99
8445,Louga,2014,270,Rainfall,16.224
8446,Louga,2014,280,Rainfall,3.395
8447,Louga,2014,290,Rainfall,2.95
8448,Louga,2014,300,Rainfall,0.995
8449,Louga,2014,310,Rainfall,0.034
8450,Louga,2014,320,Rainfall,0.011
8451,Louga,2014,330,Rainfall,0.026
8452,Louga,2014,340,Rainfall,0.024
8453,Louga,2014,350,Rainfall,0.02
8454,Louga,2015,0,Rainfall,0.648
8455,Louga,2015,10,Rainfall,0.261
8456,Louga,2015,20,Rainfall,0.314
8457,Louga,2015,30,Rainfall,0.065
8458,Louga,2015,40,Rainfall,0.073
8459,Louga,2015,50,Rainfall,0.006
8460,Louga,2015,60,Rainfall,0.0
8461,Louga,2015,70,Rainfall,0.0
8462,Louga,2015,80,Rainfall,0.0
8463,Louga,2015,90,Rainfall,0.0
8464,Louga,2015,100,Rainfall,0.0
8465,Louga,2015,110,Rainfall,0.0
8466,Louga,2015,120,Rainfall,0.019
8467,Louga,2015,130,Rainfall,0.076
8468,Louga,2015,140,Rainfall,0.8759999999999999
8469,Louga,2015,150,Rainfall,1.827
8470,Louga,2015,160,Rainfall,1.348
8471,Louga,2015,170,Rainfall,1.021
8472,Louga,2015,180,Rainfall,30.389
8473,Louga,2015,190,Rainfall,11.769
8474,Louga,2015,200,Rainfall,22.459
8475,Louga,2015,210,Rainfall,73.70100000000002
8476,Louga,2015,220,Rainfall,70.643
8477,Louga,2015,230,Rainfall,56.904
8478,Louga,2015,240,Rainfall,51.605
8479,Louga,2015,250,Rainfall,46.74800000000001
8480,Louga,2015,260,Rainfall,78.738
8481,Louga,2015,270,Rainfall,7.109
8482,Louga,2015,280,Rainfall,7.011
8483,Louga,2015,290,Rainfall,8.431000000000001
8484,Louga,2015,300,Rainfall,0.995
8485,Louga,2015,310,Rainfall,0.034
8486,Louga,2015,320,Rainfall,0.011
8487,Louga,2015,330,Rainfall,0.016
8488,Louga,2015,340,Rainfall,0.048
8489,Louga,2015,350,Rainfall,0.114
8490,Louga,2016,0,Rainfall,0.202
8491,Louga,2016,10,Rainfall,0.0
8492,Louga,2016,20,Rainfall,0.0
8493,Louga,2016,30,Rainfall,0.078
8494,Louga,2016,40,Rainfall,0.123
8495,Louga,2016,50,Rainfall,0.013
8496,Louga,2016,60,Rainfall,0.0
8497,Louga,2016,70,Rainfall,0.0
8498,Louga,2016,80,Rainfall,0.0
8499,Louga,2016,90,Rainfall,0.0
8500,Louga,2016,100,Rainfall,0.0
8501,Louga,2016,110,Rainfall,0.0
8502,Louga,2016,120,Rainfall,0.019
8503,Louga,2016,130,Rainfall,0.078
8504,Louga,2016,140,Rainfall,0.879
8505,Louga,2016,150,Rainfall,1.149
8506,Louga,2016,160,Rainfall,1.091
8507,Louga,2016,170,Rainfall,6.209
8508,Louga,2016,180,Rainfall,4.7189999999999985
8509,Louga,2016,190,Rainfall,15.550999999999998
8510,Louga,2016,200,Rainfall,103.944
8511,Louga,2016,210,Rainfall,6.194
8512,Louga,2016,220,Rainfall,37.257
8513,Louga,2016,230,Rainfall,30.655
8514,Louga,2016,240,Rainfall,67.111
8515,Louga,2016,250,Rainfall,65.638
8516,Louga,2016,260,Rainfall,37.737
8517,Louga,2016,270,Rainfall,1.998
8518,Louga,2016,280,Rainfall,2.386
8519,Louga,2016,290,Rainfall,3.472
8520,Louga,2016,300,Rainfall,0.998
8521,Louga,2016,310,Rainfall,0.03
8522,Louga,2016,320,Rainfall,0.011
8523,Louga,2016,330,Rainfall,0.014
8524,Louga,2016,340,Rainfall,0.022
8525,Louga,2016,350,Rainfall,0.02
8526,Louga,2017,0,Rainfall,0.439
8527,Louga,2017,10,Rainfall,0.107
8528,Louga,2017,20,Rainfall,0.0
8529,Louga,2017,30,Rainfall,0.037000000000000005
8530,Louga,2017,40,Rainfall,0.052000000000000005
8531,Louga,2017,50,Rainfall,0.003
8532,Louga,2017,60,Rainfall,0.0
8533,Louga,2017,70,Rainfall,0.0
8534,Louga,2017,80,Rainfall,0.0
8535,Louga,2017,90,Rainfall,0.0
8536,Louga,2017,100,Rainfall,0.0
8537,Louga,2017,110,Rainfall,0.0
8538,Louga,2017,120,Rainfall,0.021
8539,Louga,2017,130,Rainfall,0.077
8540,Louga,2017,140,Rainfall,0.906
8541,Louga,2017,150,Rainfall,1.535
8542,Louga,2017,160,Rainfall,1.459
8543,Louga,2017,170,Rainfall,37.091
8544,Louga,2017,180,Rainfall,17.342
8545,Louga,2017,190,Rainfall,7.76
8546,Louga,2017,200,Rainfall,30.33
8547,Louga,2017,210,Rainfall,31.559
8548,Louga,2017,220,Rainfall,60.238
8549,Louga,2017,230,Rainfall,42.26600000000001
8550,Louga,2017,240,Rainfall,42.003
8551,Louga,2017,250,Rainfall,24.459
8552,Louga,2017,260,Rainfall,16.009
8553,Louga,2017,270,Rainfall,8.898
8554,Louga,2017,280,Rainfall,5.492000000000001
8555,Louga,2017,290,Rainfall,1.823
8556,Louga,2017,300,Rainfall,0.998
8557,Louga,2017,310,Rainfall,0.041
8558,Louga,2017,320,Rainfall,0.015
8559,Louga,2017,330,Rainfall,0.014
8560,Louga,2017,340,Rainfall,0.022
8561,Louga,2017,350,Rainfall,0.02
8562,Louga,2018,0,Rainfall,0.005
8563,Louga,2018,10,Rainfall,0.0
8564,Louga,2018,20,Rainfall,0.0
8565,Louga,2018,30,Rainfall,0.037000000000000005
8566,Louga,2018,40,Rainfall,0.051
8567,Louga,2018,50,Rainfall,0.003
8568,Louga,2018,60,Rainfall,0.0
8569,Louga,2018,70,Rainfall,0.0
8570,Louga,2018,80,Rainfall,0.0
8571,Louga,2018,90,Rainfall,0.0
8572,Louga,2018,100,Rainfall,0.0
8573,Louga,2018,110,Rainfall,0.0
8574,Louga,2018,120,Rainfall,0.019
8575,Louga,2018,130,Rainfall,0.078
8576,Louga,2018,140,Rainfall,0.8759999999999999
8577,Louga,2018,150,Rainfall,1.256
8578,Louga,2018,160,Rainfall,1.208
8579,Louga,2018,170,Rainfall,10.711
8580,Louga,2018,180,Rainfall,4.488
8581,Louga,2018,190,Rainfall,15.058
8582,Louga,2018,200,Rainfall,17.741
8583,Louga,2018,210,Rainfall,16.199
8584,Louga,2018,220,Rainfall,10.555
8585,Louga,2018,230,Rainfall,105.88
8586,Louga,2018,240,Rainfall,64.709
8587,Louga,2018,250,Rainfall,43.326
8588,Louga,2018,260,Rainfall,27.879
8589,Louga,2018,270,Rainfall,13.076
8590,Louga,2018,280,Rainfall,5.359
8591,Louga,2018,290,Rainfall,3.617
8592,Louga,2018,300,Rainfall,0.998
8593,Louga,2018,310,Rainfall,0.034
8594,Louga,2018,320,Rainfall,0.015
