KEY,ID_menage,crops_cult5,season_cult5,Area planted,Quantity produced (Kg),Yield,Department,Counties,Village,gpslat,gpslon,ndvi
uuid:735d7a89-c61a-40b8-8a3a-66d008dcbbbd,7.35E+39,Maize,1,1.5,2000,1.333333333,FOUNDIOUGNE,NIORO ALASSANE TALL,PAKALA,13.74782167,-16.35759333,"[0.3085615336894989, 0.302943617105484, 0.29332318902015686, 0.28057703375816345, 0.2759648561477661, 0.26042303442955017, 0.25599604845046997, 0.24529916048049927, 0.25824010372161865, 0.25006991624832153, 0.24370795488357544, 0.24832791090011597, 0.24958392977714539, 0.24186204373836517, 0.2372448742389679, 0.24154192209243774, 0.23000596463680267, 0.22750389575958252, 0.21343040466308594, 0.22076697647571564, 0.21220146119594574, 0.1526477187871933, 0.2017393261194229, 0.21971631050109863, 0.2578755021095276, 0.24395400285720825, 0.24729740619659424, 0.14779417216777802, 0.38625186681747437, 0.41826510429382324, 0.5506182909011841, 0.5520421862602234, 0.5753836631774902, 0.6326324939727783, 0.6112810373306274, 0.6521100997924805, 0.5881238579750061, 0.539412260055542, 0.44027453660964966, 0.3902749717235565, 0.3980181813240051, 0.3575384318828583, 0.3347189128398895, 0.31688612699508667, 0.3079451024532318, 0.30297794938087463]"
uuid:73773501-f461-487e-8b98-900480fa7113,7.38E+39,Maize,1,1.5,4500,3,MEDINA YORO FOULAH,NDORNA,SINTHIANG THERNO SEYDI,13.23087,-15.071495,"[0.36380383372306824, 0.3421999514102936, 0.3332158625125885, 0.3057321012020111, 0.3014075756072998, 0.25586453080177307, 0.2607426643371582, 0.2540024220943451, 0.25881391763687134, 0.25585365295410156, 0.263165146112442, 0.26657620072364807, 0.28145092725753784, 0.2841394245624542, 0.2949114739894867, 0.3245316743850708, 0.29947707056999207, 0.3268102705478668, 0.30950018763542175, 0.3849625289440155, 0.37129637598991394, 0.3985041677951813, 0.3671073317527771, 0.39821574091911316, 0.33954259753227234, 0.3485535681247711, 0.44100865721702576, 0.23268342018127441, 0.4683757424354553, 0.3151561915874481, 0.43825632333755493, 0.6502423882484436, 0.4469582438468933, 0.4851883351802826, 0.5928503274917603, 0.7123937606811523, 0.681581974029541, 0.620254635810852, 0.5626014471054077, 0.4780692160129547, 0.5056878328323364, 0.4480046033859253, 0.39363276958465576, 0.35458096861839294, 0.3335103392601013, 0.34106433391571045]"
uuid:739fa7ab-67a5-41a2-9cb5-9b9edd56a845,7.40E+39,Maize,1,1,300,0.3,VELINGARA,OUASSADOU,MEDINA POUSSANG,12.719715,-14.19466667,"[0.4098564088344574, 0.3932257294654846, 0.3747881054878235, 0.3432319760322571, 0.3379571735858917, 0.2827010154724121, 0.303813636302948, 0.2936384081840515, 0.3023357093334198, 0.2975184917449951, 0.29894524812698364, 0.2937205731868744, 0.30364134907722473, 0.29443150758743286, 0.3037448227405548, 0.3063589334487915, 0.3047431409358978, 0.33412110805511475, 0.32578691840171814, 0.40090620517730713, 0.4654870331287384, 0.5199418663978577, 0.498691588640213, 0.2920018136501312, 0.5144451856613159, 0.3433226943016052, 0.5893813371658325, 0.34694990515708923, 0.4524235427379608, 0.44865453243255615, 0.5587139129638672, 0.3715130686759949, 0.5689150094985962, 0.7486931681632996, 0.7124717831611633, 0.7603306174278259, 0.7448273301124573, 0.7135295271873474, 0.6399098634719849, 0.6020620465278625, 0.5778679251670837, 0.532808244228363, 0.4943656325340271, 0.46498560905456543, 0.41817641258239746, 0.4081152379512787]"
uuid:7413f73a-a04a-47fb-9aed-daabb29c3480,7.41E+39,Maize,3,4,98,0.0245,MATAM,AGNAM-CIVOL,AGNAM THIODAYE,15.99406333,-13.66495167,"[0.3666918873786926, 0.3871541917324066, 0.3685702979564667, 0.35770514607429504, 0.31041520833969116, 0.2857317626476288, 0.29931381344795227, 0.2760609984397888, 0.2556909918785095, 0.2524646520614624, 0.2628137171268463, 0.2420514076948166, 0.24107056856155396, 0.22210536897182465, 0.2049103081226349, 0.22001913189888, 0.21908855438232422, 0.2103101909160614, 0.20231196284294128, 0.19610249996185303, 0.19454576075077057, 0.19027970731258392, 0.1740015149116516, 0.24208971858024597, 0.22832733392715454, 0.23102237284183502, 0.20976628363132477, 0.19488492608070374, 0.19194234907627106, 0.19654026627540588, 0.20643313229084015, 0.1467115581035614, 0.19188660383224487, 0.16411781311035156, 0.24387766420841217, 0.2741174101829529, 0.29062342643737793, 0.29212912917137146, 0.2948763072490692, 0.29556581377983093, 0.2910270392894745, 0.3368937373161316, 0.3078155815601349, 0.35556045174598694, 0.31205669045448303, 0.3149081766605377]"
uuid:74b6ef5a-f100-4b86-8234-7c08b3582e0f,7.43E+39,Maize,1,2,1400,0.7,KAFFRINE,KATHIOTE,TAIBA,13.93442167,-15.46123,"[0.2736983001232147, 0.26099780201911926, 0.2620065212249756, 0.26228514313697815, 0.2501646876335144, 0.23685340583324432, 0.2336277961730957, 0.22754794359207153, 0.23274840414524078, 0.22487790882587433, 0.21927838027477264, 0.2243531197309494, 0.22241981327533722, 0.22375944256782532, 0.22375190258026123, 0.22636203467845917, 0.21756699681282043, 0.21303926408290863, 0.20715467631816864, 0.19774197041988373, 0.19111715257167816, 0.17046481370925903, 0.1844378560781479, 0.1924801915884018, 0.19577808678150177, 0.21189749240875244, 0.24437974393367767, 0.13285955786705017, 0.2942488193511963, 0.2964225709438324, 0.3930462896823883, 0.5191249847412109, 0.47570663690567017, 0.6312458515167236, 0.5924251079559326, 0.6620058417320251, 0.5464267730712891, 0.4688015282154083, 0.3678050637245178, 0.3175623416900635, 0.3245407044887543, 0.29540374875068665, 0.2688148617744446, 0.2617994248867035, 0.26013725996017456, 0.2592165172100067]"
uuid:751fb0de-a796-431d-9ef7-21b420bddd7b,7.52E+39,Maize,1,1,1000,1,BIRKELANE,SEGRE GATTA,KEUR ALY MARAM,13.9823157,-15.6761273,"[0.2632625102996826, 0.25711044669151306, 0.25075972080230713, 0.24813051521778107, 0.23845507204532623, 0.2309761345386505, 0.2219744473695755, 0.21505548059940338, 0.22157426178455353, 0.21253320574760437, 0.20863842964172363, 0.2135898619890213, 0.21093304455280304, 0.20903395116329193, 0.2080303132534027, 0.20891906321048737, 0.19915206730365753, 0.19194555282592773, 0.18682248890399933, 0.17324668169021606, 0.16728731989860535, 0.15482807159423828, 0.16745953261852264, 0.17692695558071136, 0.17620667815208435, 0.18912366032600403, 0.20088441669940948, 0.12738655507564545, 0.2643941342830658, 0.308279812335968, 0.38738399744033813, 0.5373409390449524, 0.44548991322517395, 0.564342737197876, 0.6089633703231812, 0.6405199766159058, 0.519310712814331, 0.43770283460617065, 0.3359667658805847, 0.29077279567718506, 0.2963024973869324, 0.2700931131839752, 0.24228085577487946, 0.2400047481060028, 0.23715314269065857, 0.23324695229530334]"
uuid:7554b1e1-fd4d-4b80-a34a-7d6458a1758c,7.55E+39,Maize,1,1,975,0.975,NIORO,TA�BA NIASSENE,TAWA OUALO,13.758565,-15.96122,"[0.2522543966770172, 0.2446933090686798, 0.23725220561027527, 0.2336183488368988, 0.22518481314182281, 0.2136905938386917, 0.2084355652332306, 0.20348750054836273, 0.21131345629692078, 0.20331841707229614, 0.1984960287809372, 0.2041015326976776, 0.20499971508979797, 0.20085303485393524, 0.19998858869075775, 0.2033320665359497, 0.19459421932697296, 0.19046881794929504, 0.1824541985988617, 0.1676827073097229, 0.1633255034685135, 0.1432788074016571, 0.16492624580860138, 0.1757773458957672, 0.19009624421596527, 0.21041162312030792, 0.19503746926784515, 0.13840651512145996, 0.3033269941806793, 0.32053887844085693, 0.5206308364868164, 0.5917080044746399, 0.5718803405761719, 0.6348797678947449, 0.6154302954673767, 0.6746063232421875, 0.5428286194801331, 0.4887179732322693, 0.38531315326690674, 0.3338930904865265, 0.33368295431137085, 0.299272358417511, 0.2609260678291321, 0.2567899525165558, 0.24820592999458313, 0.24094918370246887]"
uuid:75c31c82-ccea-4f70-8645-0759eb90fc89,7.53E+39,Maize,1,1,250,0.25,KOUNGHEUL,GAINTHE PATHE,LOUMBOL,,,
uuid:75d1af89-dd3e-4374-b22d-e0626e090be6,7.54E+39,Maize,1,1,1500,1.5,NIORO,KAYEMOR,THISSE KAYEMOR,13.79115333,-15.55612667,"[0.3088126480579376, 0.2986103594303131, 0.2927408218383789, 0.2897653877735138, 0.27269092202186584, 0.25875985622406006, 0.25405240058898926, 0.2454204559326172, 0.2537890374660492, 0.2454969584941864, 0.23738043010234833, 0.24163369834423065, 0.24175408482551575, 0.24003693461418152, 0.24400699138641357, 0.24616004526615143, 0.23776833713054657, 0.23676162958145142, 0.22528673708438873, 0.21387411653995514, 0.20471516251564026, 0.17149074375629425, 0.1962953507900238, 0.20868220925331116, 0.21236614882946014, 0.25702592730522156, 0.27989286184310913, 0.1558510810136795, 0.34033796191215515, 0.357438325881958, 0.4432826042175293, 0.5034608244895935, 0.6240501999855042, 0.6536292433738708, 0.6281743049621582, 0.6900039315223694, 0.6289240717887878, 0.568827748298645, 0.46631816029548645, 0.3854046165943146, 0.38149330019950867, 0.3420642912387848, 0.31563225388526917, 0.2916370630264282, 0.2888382077217102, 0.2875526547431946]"
uuid:75ec4d89-83e0-4792-a730-c38c0af38595,7.55E+39,Maize,1,1,300,0.3,KAOLACK,LATMINGUE,THIALANE,14.07427667,-15.89031167,"[0.2728999853134155, 0.2665209174156189, 0.2625453770160675, 0.25874122977256775, 0.24819542467594147, 0.24172981083393097, 0.2322491705417633, 0.22506360709667206, 0.23218221962451935, 0.22521734237670898, 0.22182008624076843, 0.22629420459270477, 0.2237434983253479, 0.2222948968410492, 0.2196071892976761, 0.22080792486667633, 0.2131856232881546, 0.20564989745616913, 0.1966446042060852, 0.19269976019859314, 0.18402333557605743, 0.14110296964645386, 0.17387230694293976, 0.18147903680801392, 0.1878683716058731, 0.1783161610364914, 0.19776751101016998, 0.17012198269367218, 0.27771005034446716, 0.3630090057849884, 0.422580748796463, 0.5083125829696655, 0.4097774028778076, 0.5792457461357117, 0.5563815236091614, 0.5342217683792114, 0.47119662165641785, 0.4116500914096832, 0.33893483877182007, 0.3005473017692566, 0.29942190647125244, 0.27722254395484924, 0.2453153431415558, 0.24458244442939758, 0.24537333846092224, 0.23813769221305847]"
uuid:7640f301-34f5-4acb-a976-837671ad9a50,7.64E+39,Maize,1,4,2500,0.625,SEDHIOU,SAKAR,DASSILANE PAKAO,12.89811167,-15.43024833,"[0.444428026676178, 0.427656352519989, 0.4036467671394348, 0.38774749636650085, 0.34943801164627075, 0.31374460458755493, 0.29574480652809143, 0.28679904341697693, 0.29698121547698975, 0.2983333468437195, 0.2950776219367981, 0.2931632101535797, 0.31020843982696533, 0.29553091526031494, 0.30755841732025146, 0.321890652179718, 0.30458998680114746, 0.3287811279296875, 0.3248852491378784, 0.39238935708999634, 0.38762617111206055, 0.4136444628238678, 0.39960649609565735, 0.3351204991340637, 0.4027458429336548, 0.3290189504623413, 0.5171327590942383, 0.25087210536003113, 0.38757771253585815, 0.3587040603160858, 0.5146419405937195, 0.5932050347328186, 0.5809670686721802, 0.5687602162361145, 0.49236637353897095, 0.6603684425354004, 0.7372079491615295, 0.7230250239372253, 0.6756627559661865, 0.6345645785331726, 0.663323700428009, 0.6065900921821594, 0.5419132113456726, 0.5363110899925232, 0.46030542254447937, 0.4688059687614441]"
uuid:7728197c-76d0-4e2f-a5c9-a86d08327dac,7.73E+39,Maize,1,1.5,1020,0.68,MEDINA YORO FOULAH,FAFACOUROU,SINTHIANG DIOMOU,13.116755,-14.56483333,"[0.3574581742286682, 0.3383976221084595, 0.33807483315467834, 0.31078290939331055, 0.305676132440567, 0.2652031481266022, 0.2792339622974396, 0.2581922113895416, 0.27459433674812317, 0.264754056930542, 0.2741267681121826, 0.27931728959083557, 0.2865995168685913, 0.29414424300193787, 0.3118560016155243, 0.3119952976703644, 0.30744799971580505, 0.3340885639190674, 0.3367135524749756, 0.4071944057941437, 0.4296543300151825, 0.4468543827533722, 0.465408056974411, 0.45935729146003723, 0.4486185908317566, 0.48522335290908813, 0.4626293480396271, 0.31010058522224426, 0.4221135675907135, 0.47575643658638, 0.5412078499794006, 0.6469055414199829, 0.4526950716972351, 0.7423509955406189, 0.6897907257080078, 0.7217898964881897, 0.7104454636573792, 0.627255916595459, 0.5615559816360474, 0.4885671138763428, 0.5177240967750549, 0.47257426381111145, 0.4169749617576599, 0.3790028691291809, 0.34813493490219116, 0.3503831624984741]"
uuid:779b6787-aebc-421d-916f-18e7ae69fb31,7.79E+39,Maize,1,1.25,1000.0,0.8,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.132255,-13.75788667,"[0.32486289739608765, 0.3025234043598175, 0.296874463558197, 0.2743145227432251, 0.2672520875930786, 0.22550249099731445, 0.24662691354751587, 0.23767180740833282, 0.2370898425579071, 0.2398824691772461, 0.24487563967704773, 0.2494824081659317, 0.26135218143463135, 0.2583101689815521, 0.2570304274559021, 0.2719826102256775, 0.2641424834728241, 0.28109264373779297, 0.27908989787101746, 0.3349829316139221, 0.36183682084083557, 0.3856993615627289, 0.3457830846309662, 0.20733462274074554, 0.43371352553367615, 0.41204890608787537, 0.43472716212272644, 0.2445894181728363, 0.2468215972185135, 0.4107169210910797, 0.4361000061035156, 0.4775812327861786, 0.6331824064254761, 0.6036932468414307, 0.6959860920906067, 0.6151499152183533, 0.6292280554771423, 0.5784519910812378, 0.4811786413192749, 0.4457297623157501, 0.4277735948562622, 0.3923524022102356, 0.36356690526008606, 0.31465646624565125, 0.3081743121147156, 0.3120311200618744]"
uuid:779fc0f6-8e31-4140-b094-f79d6c8a0f70,7.80E+39,Maize,1,1.5,800,0.5333333333,KAFFRINE,DIAMAGADIO,MEODIAWENE,13.79014667,-15.42003833,"[0.2622397840023041, 0.2527218461036682, 0.2513582110404968, 0.2505781054496765, 0.24042537808418274, 0.23113900423049927, 0.2212325930595398, 0.21451346576213837, 0.22289344668388367, 0.2167302519083023, 0.21132275462150574, 0.21791531145572662, 0.21853815019130707, 0.21679489314556122, 0.21781203150749207, 0.22122111916542053, 0.21288280189037323, 0.2179235965013504, 0.2059425264596939, 0.20106591284275055, 0.1823677122592926, 0.18072833120822906, 0.17571353912353516, 0.184077650308609, 0.18448801338672638, 0.2140970677137375, 0.2428809255361557, 0.10594206303358078, 0.30426788330078125, 0.2972480356693268, 0.4819590747356415, 0.5253661870956421, 0.6279851794242859, 0.6439733505249023, 0.550774335861206, 0.6846461296081543, 0.6374673843383789, 0.5769248008728027, 0.4618626832962036, 0.37507760524749756, 0.36589404940605164, 0.3226187229156494, 0.29047495126724243, 0.2744840085506439, 0.2670004367828369, 0.2670787572860718]"
uuid:77ad2657-7750-4895-8880-5f2c523f7a3f,7.71E+39,Maize,1,1,1300,1.3,BOUNKILING,FAOUNE,Touba Mouride,13.06497667,-15.62434,"[0.3898445963859558, 0.3708401322364807, 0.3513484597206116, 0.3392455577850342, 0.3116360306739807, 0.2869012653827667, 0.27023017406463623, 0.25785204768180847, 0.2746550738811493, 0.27600976824760437, 0.2747724652290344, 0.28288185596466064, 0.28772473335266113, 0.2819192707538605, 0.2866913378238678, 0.29835689067840576, 0.28339430689811707, 0.29946744441986084, 0.27796632051467896, 0.2870759963989258, 0.28278788924217224, 0.29159247875213623, 0.27153289318084717, 0.28721803426742554, 0.2582972049713135, 0.25506362318992615, 0.33927008509635925, 0.2021826058626175, 0.3924711048603058, 0.35432618856430054, 0.48398712277412415, 0.5019054412841797, 0.5891185998916626, 0.6247262954711914, 0.6856242418289185, 0.6998665928840637, 0.7129169702529907, 0.6991795897483826, 0.6468145847320557, 0.6024597883224487, 0.5542029142379761, 0.5188897848129272, 0.4676082730293274, 0.43270111083984375, 0.40530750155448914, 0.3978056311607361]"
uuid:781db835-5f98-4040-b2c0-04e66d90dd1e,7.81E+39,Maize,1,1,500,0.5,MATAM,OREFONDE,OREFONDE,16.04750833,-13.726405,"[0.418843150138855, 0.40097683668136597, 0.40616926550865173, 0.38667723536491394, 0.3317452073097229, 0.3279910087585449, 0.3147476017475128, 0.3007420003414154, 0.28593316674232483, 0.25458207726478577, 0.24951790273189545, 0.23499271273612976, 0.22693435847759247, 0.21876975893974304, 0.2033172994852066, 0.211990088224411, 0.22223223745822906, 0.20947125554084778, 0.19146457314491272, 0.18804889917373657, 0.1786251813173294, 0.18550416827201843, 0.17030498385429382, 0.22750839591026306, 0.22280462086200714, 0.22703887522220612, 0.22241783142089844, 0.1984560787677765, 0.2184004932641983, 0.25818419456481934, 0.24891401827335358, 0.20522695779800415, 0.19079817831516266, 0.23096929490566254, 0.2915878891944885, 0.292544960975647, 0.28956490755081177, 0.2977164387702942, 0.2898300886154175, 0.30672717094421387, 0.28798794746398926, 0.3141990005970001, 0.31085819005966187, 0.29300734400749207, 0.2761661410331726, 0.29081034660339355]"
uuid:7858369f-7e40-43aa-b851-b12d82625274,7.86E+39,Maize,1,1,1500,1.5,NIORO,KAYEMOR,KEUR BAKARY,13.72049333,-15.54892833,"[0.30087852478027344, 0.2933071553707123, 0.2867068946361542, 0.2832932770252228, 0.2678391635417938, 0.2537711262702942, 0.2503318190574646, 0.2424207627773285, 0.24968193471431732, 0.2409665435552597, 0.23431749641895294, 0.23671233654022217, 0.24050557613372803, 0.2354133129119873, 0.23877494037151337, 0.23899798095226288, 0.22628219425678253, 0.2265934944152832, 0.2142626792192459, 0.20354051887989044, 0.18889376521110535, 0.17779020965099335, 0.1826763153076172, 0.18956175446510315, 0.20337434113025665, 0.25652363896369934, 0.28945913910865784, 0.16220375895500183, 0.3170827031135559, 0.3760409951210022, 0.4392179250717163, 0.5179250240325928, 0.6628019213676453, 0.661806046962738, 0.588127076625824, 0.6911513209342957, 0.6271482110023499, 0.5680024027824402, 0.45689070224761963, 0.3745400309562683, 0.37077921628952026, 0.3289644718170166, 0.31149378418922424, 0.2838173508644104, 0.2763872444629669, 0.27751317620277405]"
uuid:786e839c-29fd-4211-8f29-c7ab504acc27,7.87E+39,Maize,1,1.5,1300,0.8666666667,NIORO,GAINTE KAYE,FAOUROU PEULH,13.86200833,-15.91524333,"[0.2596397399902344, 0.2545987367630005, 0.2469557523727417, 0.24375642836093903, 0.2348676174879074, 0.22444190084934235, 0.2191639244556427, 0.21190936863422394, 0.2191789150238037, 0.21181803941726685, 0.20675717294216156, 0.2123088836669922, 0.21510909497737885, 0.20630888640880585, 0.2063463181257248, 0.21034613251686096, 0.19918382167816162, 0.1961035281419754, 0.18661697208881378, 0.17943958938121796, 0.1722009778022766, 0.13553115725517273, 0.17006751894950867, 0.18025697767734528, 0.18250451982021332, 0.19536247849464417, 0.189088374376297, 0.1447761356830597, 0.27924656867980957, 0.31798338890075684, 0.4906690716743469, 0.5201031565666199, 0.5749602317810059, 0.639094889163971, 0.5971002578735352, 0.6755942702293396, 0.5933823585510254, 0.5408304333686829, 0.43402165174484253, 0.3553970754146576, 0.34748491644859314, 0.3063431978225708, 0.2802256941795349, 0.2660679817199707, 0.259337455034256, 0.2519274652004242]"
uuid:788183d1-85f0-41b4-87fe-1b9637232b4e,7.88E+39,Maize,1,2,1250,0.625,GOUDOMP,YARANG BALANTE,SINA,12.54088667,-15.60368,"[0.44008341431617737, 0.4432644844055176, 0.42786523699760437, 0.4225981831550598, 0.4007432162761688, 0.3789457082748413, 0.37344393134117126, 0.3667035400867462, 0.3690618872642517, 0.36514970660209656, 0.35026082396507263, 0.35175013542175293, 0.35682186484336853, 0.33355236053466797, 0.34119313955307007, 0.3596183955669403, 0.3317551016807556, 0.3519846498966217, 0.3495631515979767, 0.36811405420303345, 0.40291211009025574, 0.42791947722435, 0.3683319389820099, 0.3557804524898529, 0.35596963763237, 0.4066668152809143, 0.492765337228775, 0.34744295477867126, 0.35214176774024963, 0.3003731071949005, 0.4083084464073181, 0.4759382903575897, 0.518119752407074, 0.5172434449195862, 0.6129983067512512, 0.6287984251976013, 0.6208828091621399, 0.6138041615486145, 0.5989705324172974, 0.5746657848358154, 0.5955254435539246, 0.5848498940467834, 0.5277184247970581, 0.519321858882904, 0.4659828245639801, 0.46911993622779846]"
uuid:78c4c05d-84f6-480a-ad4f-9356d54abd05,7.83E+39,Maize,1,1,400,0.4,KAOLACK,NDIEDIENG,MBOUDAYE SERERE,13.93175167,-16.17964333,"[0.283250093460083, 0.2770136892795563, 0.26757514476776123, 0.26234808564186096, 0.2519053518772125, 0.23722757399082184, 0.23228587210178375, 0.22437770664691925, 0.23215404152870178, 0.2231345772743225, 0.22058908641338348, 0.22199340164661407, 0.22195447981357574, 0.21976172924041748, 0.21775273978710175, 0.2242288887500763, 0.214155912399292, 0.20978182554244995, 0.20016248524188995, 0.19347813725471497, 0.1873210370540619, 0.139292374253273, 0.18177473545074463, 0.19513733685016632, 0.2159501165151596, 0.237542986869812, 0.23250973224639893, 0.1801014542579651, 0.32044869661331177, 0.3739504814147949, 0.5065261125564575, 0.590942919254303, 0.5246500372886658, 0.661131739616394, 0.6143566966056824, 0.6604031324386597, 0.5666430592536926, 0.487692266702652, 0.39460301399230957, 0.3518472909927368, 0.3558996021747589, 0.31952646374702454, 0.2863883376121521, 0.28736063838005066, 0.27378496527671814, 0.2620476484298706]"
uuid:79121b79-066d-4c64-9df0-78785aa48882,7.91E+39,Maize,3,0.25,250,1,MATAM,AGNAM-CIVOL,AGNAM THIODAYE,,,
uuid:794566df-a9f1-4025-bcb5-2692208aafd0,7.95E+39,Maize,2,2,1200,0.6,MEDINA YORO FOULAH,BOUROUCO,YEUME(SINTHIOU DEMBA SYLLA),,,
uuid:79af2f04-f1db-4c26-9b2b-50cd66099423,7.92E+39,Maize,1,2,450,0.225,VELINGARA,OUASSADOU,BOYA,12.796095,-14.19584667,"[0.41349121928215027, 0.38331568241119385, 0.36588022112846375, 0.33343905210494995, 0.326748251914978, 0.27207762002944946, 0.2903899848461151, 0.28747570514678955, 0.28927841782569885, 0.28322210907936096, 0.2885006368160248, 0.2804555296897888, 0.29159092903137207, 0.28697434067726135, 0.2970653474330902, 0.2986472547054291, 0.29987069964408875, 0.31960156559944153, 0.2973014712333679, 0.373145192861557, 0.42950913310050964, 0.5028393268585205, 0.47403684258461, 0.342500239610672, 0.48893943428993225, 0.37139537930488586, 0.5559023022651672, 0.39830389618873596, 0.4113142192363739, 0.44815024733543396, 0.6303683519363403, 0.38498589396476746, 0.6259128451347351, 0.7405732274055481, 0.6440082788467407, 0.7471600770950317, 0.7434080839157104, 0.7114616632461548, 0.6409056186676025, 0.6026031374931335, 0.589228630065918, 0.5430611371994019, 0.5065925121307373, 0.4639599621295929, 0.42584335803985596, 0.41800084710121155]"
uuid:79cd57bf-fd95-442c-bcc6-2992795eb475,7.93E+39,Maize,1,0.5,1000,2,KOLDA,SARE BIDJI,SARE MAOUDE DIAO,12.95393,-14.97758667,"[0.374912828207016, 0.35051247477531433, 0.34421756863594055, 0.32316839694976807, 0.3177975118160248, 0.2857806980609894, 0.2942519187927246, 0.28990092873573303, 0.29530590772628784, 0.29061564803123474, 0.29202473163604736, 0.2911827266216278, 0.3014346659183502, 0.29439571499824524, 0.3035997450351715, 0.3296210467815399, 0.30716678500175476, 0.3360581696033478, 0.3446977138519287, 0.4407390356063843, 0.4303169250488281, 0.43632224202156067, 0.41902199387550354, 0.44188010692596436, 0.36408641934394836, 0.47013986110687256, 0.5005932450294495, 0.315070241689682, 0.44567131996154785, 0.3751842677593231, 0.41369637846946716, 0.4831203520298004, 0.5218423008918762, 0.6710425019264221, 0.5500002503395081, 0.6996986269950867, 0.7132847309112549, 0.6611945629119873, 0.6089826822280884, 0.5584662556648254, 0.5670109391212463, 0.5210397243499756, 0.4451591968536377, 0.4108385443687439, 0.3813026547431946, 0.3879835307598114]"
uuid:7a1f4046-b763-4321-8cab-225eeee69678,7.12E+39,Maize,1,1,500,0.5,KAOLACK,NDIAFFATE,KOUTAL OUOLOF,14.09010833,-16.06624833,"[0.27431148290634155, 0.2683493494987488, 0.2626657485961914, 0.25788357853889465, 0.24430595338344574, 0.23273834586143494, 0.22509266436100006, 0.2185082882642746, 0.22342675924301147, 0.21842989325523376, 0.21495462954044342, 0.21689248085021973, 0.22343973815441132, 0.2159418761730194, 0.21570426225662231, 0.21837350726127625, 0.20778626203536987, 0.2009836584329605, 0.1934606432914734, 0.19009411334991455, 0.18520388007164001, 0.17025484144687653, 0.17648832499980927, 0.18399272859096527, 0.19936473667621613, 0.20744799077510834, 0.19515088200569153, 0.16803255677223206, 0.29066866636276245, 0.39351025223731995, 0.39533287286758423, 0.48894616961479187, 0.45171797275543213, 0.5186156034469604, 0.4896824359893799, 0.5031233429908752, 0.4376656413078308, 0.3945775330066681, 0.3449448049068451, 0.3115499019622803, 0.3110378086566925, 0.28318777680397034, 0.2587040066719055, 0.24978387355804443, 0.24676558375358582, 0.23999017477035522]"
uuid:7acaee15-e37f-4b7b-b14b-99c0a01b901b,7.13E+39,Maize,1,2,300,0.15,MEDINA YORO FOULAH,KEREWANE,NGAYENE SENEGAL,13.39212833,-14.809405,"[0.3097236454486847, 0.29239845275878906, 0.2917228937149048, 0.2719098627567291, 0.27300262451171875, 0.23262758553028107, 0.25129973888397217, 0.2383836805820465, 0.24059335887432098, 0.23374336957931519, 0.23427164554595947, 0.23703230917453766, 0.24242697656154633, 0.24319544434547424, 0.2537442743778229, 0.25621482729911804, 0.2482326179742813, 0.25948482751846313, 0.2406352013349533, 0.2590543031692505, 0.2518661320209503, 0.24404878914356232, 0.2503100037574768, 0.2700279951095581, 0.26335182785987854, 0.22246012091636658, 0.331157386302948, 0.18839776515960693, 0.4017952084541321, 0.32123276591300964, 0.43871498107910156, 0.49014905095100403, 0.3701696991920471, 0.6146345138549805, 0.6147080659866333, 0.6400360465049744, 0.6174550652503967, 0.5511097311973572, 0.49293163418769836, 0.40663018822669983, 0.390855610370636, 0.38572925329208374, 0.3306393623352051, 0.3200052082538605, 0.2940472364425659, 0.3055633008480072]"
uuid:7b12ad79-afa9-4c1f-ba38-307d75230921,7.21E+39,Maize,2,0.4,1300,3.25,MATAM,BOKIDIAWE,DOUMGA RINDIAO,15.866715,-13.46918167,"[0.24120725691318512, 0.23960556089878082, 0.23560519516468048, 0.21524213254451752, 0.2174610048532486, 0.20678992569446564, 0.21034519374370575, 0.20026038587093353, 0.20826280117034912, 0.2009831666946411, 0.1967892348766327, 0.1966610550880432, 0.1904004067182541, 0.18667612969875336, 0.17664547264575958, 0.18485131859779358, 0.19627097249031067, 0.18682749569416046, 0.1731967329978943, 0.1704014241695404, 0.16801422834396362, 0.15297351777553558, 0.15662139654159546, 0.16173985600471497, 0.20218665897846222, 0.20045945048332214, 0.18913748860359192, 0.1885308176279068, 0.23168273270130157, 0.24432316422462463, 0.22476354241371155, 0.2689240574836731, 0.30317434668540955, 0.3356821835041046, 0.2878437340259552, 0.3713799715042114, 0.3830985128879547, 0.3692972958087921, 0.3863915801048279, 0.36832907795906067, 0.37501317262649536, 0.3422524034976959, 0.2906554639339447, 0.24634626507759094, 0.23047983646392822, 0.22143752872943878]"
