KEY,ID_menage,crops_cult2,season_cult2,Area planted,Quantity produced (Kg),Yield,Department,Counties,Village,gpslat,gpslon,ndvi
uuid:8248df92-09ce-45a7-a7a7-11d359526f46,8.25E+39,Irrigated rice winter,1,1.65,11220,6.8,DAGANA,DIAMA,MBOUNDOUME BARRAGE,16.40089833,-16.075425,"[0.23776933550834656, 0.23183168470859528, 0.2351265847682953, 0.22733639180660248, 0.21611465513706207, 0.18725287914276123, 0.17214736342430115, 0.15573306381702423, 0.16963306069374084, 0.1875484138727188, 0.22883880138397217, 0.2932807505130768, 0.3102531135082245, 0.3592948913574219, 0.4079378545284271, 0.4401066303253174, 0.45774903893470764, 0.508384108543396, 0.4471089243888855, 0.40564578771591187, 0.39945510029792786, 0.40591961145401, 0.31073197722435, 0.3080601692199707, 0.27707839012145996, 0.2641559839248657, 0.2486739605665207, 0.2228311002254486, 0.21189309656620026, 0.19909438490867615, 0.2213679403066635, 0.2539786398410797, 0.31096646189689636, 0.3631356358528137, 0.40833625197410583, 0.4314294457435608, 0.44591692090034485, 0.43677589297294617, 0.44926682114601135, 0.42788511514663696, 0.4166754484176636, 0.386567622423172, 0.3802378177642822, 0.2860308587551117, 0.2591961622238159, 0.25285789370536804]"
uuid:8248df92-09ce-45a7-a7a7-11d359526f46,8.25E+39,Irrigated rice winter,1,1,5780,5.78,DAGANA,DIAMA,MBOUNDOUME BARRAGE,16.40089833,-16.075425,"[0.23776933550834656, 0.23183168470859528, 0.2351265847682953, 0.22733639180660248, 0.21611465513706207, 0.18725287914276123, 0.17214736342430115, 0.15573306381702423, 0.16963306069374084, 0.1875484138727188, 0.22883880138397217, 0.2932807505130768, 0.3102531135082245, 0.3592948913574219, 0.4079378545284271, 0.4401066303253174, 0.45774903893470764, 0.508384108543396, 0.4471089243888855, 0.40564578771591187, 0.39945510029792786, 0.40591961145401, 0.31073197722435, 0.3080601692199707, 0.27707839012145996, 0.2641559839248657, 0.2486739605665207, 0.2228311002254486, 0.21189309656620026, 0.19909438490867615, 0.2213679403066635, 0.2539786398410797, 0.31096646189689636, 0.3631356358528137, 0.40833625197410583, 0.4314294457435608, 0.44591692090034485, 0.43677589297294617, 0.44926682114601135, 0.42788511514663696, 0.4166754484176636, 0.386567622423172, 0.3802378177642822, 0.2860308587551117, 0.2591961622238159, 0.25285789370536804]"
uuid:826eea2b-e840-428c-bfc0-3322b56a4354,8.27E+39,Irrigated rice winter,1,5,26650,5.33,DAGANA,DIAMA,MBOUNDOUME BARRAGE,16.39949833,-16.07573667,"[0.23804669082164764, 0.23205269873142242, 0.23532941937446594, 0.2274378389120102, 0.21633698046207428, 0.18765628337860107, 0.1723196655511856, 0.15581576526165009, 0.16971327364444733, 0.18763647973537445, 0.22800157964229584, 0.2925466001033783, 0.30947285890579224, 0.3592235743999481, 0.407901793718338, 0.43996769189834595, 0.45798835158348083, 0.5092782378196716, 0.44814497232437134, 0.40706393122673035, 0.4006043076515198, 0.40694478154182434, 0.31196144223213196, 0.3091958463191986, 0.2780887484550476, 0.26510435342788696, 0.24923647940158844, 0.22342903912067413, 0.21213461458683014, 0.200342059135437, 0.22269956767559052, 0.25512391328811646, 0.3119944930076599, 0.36426860094070435, 0.40900933742523193, 0.43149077892303467, 0.4448077082633972, 0.4356655478477478, 0.4480906128883362, 0.42658671736717224, 0.4153377413749695, 0.3855305314064026, 0.3795790672302246, 0.28573328256607056, 0.2589930593967438, 0.252579927444458]"
uuid:826eea2b-e840-428c-bfc0-3322b56a4354,8.27E+39,Irrigated rice winter,1,3,20500,6.833333333,DAGANA,DIAMA,MBOUNDOUME BARRAGE,16.39949833,-16.07573667,"[0.23804669082164764, 0.23205269873142242, 0.23532941937446594, 0.2274378389120102, 0.21633698046207428, 0.18765628337860107, 0.1723196655511856, 0.15581576526165009, 0.16971327364444733, 0.18763647973537445, 0.22800157964229584, 0.2925466001033783, 0.30947285890579224, 0.3592235743999481, 0.407901793718338, 0.43996769189834595, 0.45798835158348083, 0.5092782378196716, 0.44814497232437134, 0.40706393122673035, 0.4006043076515198, 0.40694478154182434, 0.31196144223213196, 0.3091958463191986, 0.2780887484550476, 0.26510435342788696, 0.24923647940158844, 0.22342903912067413, 0.21213461458683014, 0.200342059135437, 0.22269956767559052, 0.25512391328811646, 0.3119944930076599, 0.36426860094070435, 0.40900933742523193, 0.43149077892303467, 0.4448077082633972, 0.4356655478477478, 0.4480906128883362, 0.42658671736717224, 0.4153377413749695, 0.3855305314064026, 0.3795790672302246, 0.28573328256607056, 0.2589930593967438, 0.252579927444458]"
uuid:8401de46-92e8-462c-bc4a-18fe386624ac,8.40E+39,Irrigated rice winter,1,0.3,1300,4.333333333,DAGANA,MBANE,Keur Mbay Nar,16.47752167,-15.59635833,"[0.3557474911212921, 0.3495829403400421, 0.358364075422287, 0.33716046810150146, 0.3341653048992157, 0.31283581256866455, 0.31862521171569824, 0.3073415756225586, 0.30794936418533325, 0.31849291920661926, 0.3155323266983032, 0.3206821084022522, 0.3603180944919586, 0.3210616111755371, 0.3172016143798828, 0.343965083360672, 0.34839364886283875, 0.3843647241592407, 0.34287229180336, 0.33904847502708435, 0.33540698885917664, 0.29406142234802246, 0.2978738248348236, 0.3434586822986603, 0.3195713758468628, 0.33051151037216187, 0.31118205189704895, 0.29224181175231934, 0.33663517236709595, 0.39851322770118713, 0.412017822265625, 0.41856104135513306, 0.43465879559516907, 0.44586920738220215, 0.48237141966819763, 0.4492480158805847, 0.46894925832748413, 0.44603556394577026, 0.44972309470176697, 0.4124239981174469, 0.4245794117450714, 0.40874239802360535, 0.41363656520843506, 0.3556290566921234, 0.3422010838985443, 0.3428938388824463]"
uuid:8593517d-f8ae-4c4b-baff-b55de57ed536,8.59E+39,Irrigated rice winter,1,1,3000,3,MATAM,DABIA,KOBILO DIADIABE,15.92805,-13.52591167,"[0.2501036822795868, 0.24096544086933136, 0.23517823219299316, 0.21150600910186768, 0.2182859480381012, 0.20599743723869324, 0.20588459074497223, 0.19860723614692688, 0.20029635727405548, 0.19528771936893463, 0.19053848087787628, 0.19454224407672882, 0.18486763536930084, 0.18192969262599945, 0.1736602485179901, 0.181749165058136, 0.1914820522069931, 0.18188147246837616, 0.17204946279525757, 0.16585217416286469, 0.16331350803375244, 0.15626327693462372, 0.15332669019699097, 0.1843755841255188, 0.18097452819347382, 0.17867931723594666, 0.17172454297542572, 0.17725899815559387, 0.18592530488967896, 0.18912214040756226, 0.20923294126987457, 0.2787681519985199, 0.3607170283794403, 0.39465558528900146, 0.32810497283935547, 0.4510902166366577, 0.49651190638542175, 0.4691227674484253, 0.4919116795063019, 0.4567670226097107, 0.4635697305202484, 0.42271119356155396, 0.2821994721889496, 0.2594151198863983, 0.23848019540309906, 0.2191695123910904]"
uuid:8646ec37-cfd2-4977-8ab3-5d3d83e4c945,8.65E+39,Irrigated rice winter,1,0.42,1920,4.571428571,DAGANA,BOKHOL,BOKHOL,16.52239333,-15.40174,"[0.283572793006897, 0.2954292297363281, 0.3170507550239563, 0.32994088530540466, 0.32217997312545776, 0.3150593042373657, 0.3260743021965027, 0.3148692548274994, 0.32569101452827454, 0.3219551146030426, 0.31313052773475647, 0.3099544048309326, 0.31913891434669495, 0.2821788787841797, 0.27816247940063477, 0.2995816767215729, 0.3030039668083191, 0.33615317940711975, 0.2841961979866028, 0.2872358560562134, 0.28423136472702026, 0.23073118925094604, 0.2543874680995941, 0.2881048023700714, 0.2680314779281616, 0.26283302903175354, 0.2408512830734253, 0.21025609970092773, 0.27015766501426697, 0.32153579592704773, 0.34602025151252747, 0.3606780469417572, 0.3967040479183197, 0.4055379033088684, 0.37261512875556946, 0.38892966508865356, 0.3959611654281616, 0.36151954531669617, 0.36570629477500916, 0.33443862199783325, 0.35471466183662415, 0.3316895365715027, 0.2934236228466034, 0.3011944591999054, 0.2879773676395416, 0.28124940395355225]"
uuid:869ca1cc-c55f-4131-bd25-e46720532868,8.69E+39,Irrigated rice winter,2,0.7,3900,5.571428571,MATAM,BOKIDIAWE,BOKIDIAWE SARAKHOLE,15.60914833,-13.32044,"[0.30880215764045715, 0.3114326298236847, 0.3041436970233917, 0.29926058650016785, 0.27974066138267517, 0.265308678150177, 0.25774943828582764, 0.25675442814826965, 0.25240084528923035, 0.24554097652435303, 0.23670335114002228, 0.2347034215927124, 0.23564183712005615, 0.2176489531993866, 0.20652784407138824, 0.21986772119998932, 0.2175462394952774, 0.21797743439674377, 0.2087555229663849, 0.19712316989898682, 0.1964038461446762, 0.17475174367427826, 0.18495100736618042, 0.2591254711151123, 0.28185737133026123, 0.24075274169445038, 0.2407776117324829, 0.2203698307275772, 0.307087779045105, 0.37730881571769714, 0.37612831592559814, 0.3691125214099884, 0.34651267528533936, 0.3583695590496063, 0.3009774386882782, 0.300587922334671, 0.2749726176261902, 0.27932626008987427, 0.2737272083759308, 0.27669546008110046, 0.26883721351623535, 0.27561187744140625, 0.2735930383205414, 0.26798802614212036, 0.2581808865070343, 0.24104225635528564]"
uuid:873757f4-f69d-4956-9110-275294eb8dc3,8.74E+39,Irrigated rice winter,1,0.6,1500,2.5,KANEL,OURO SIDY,BOW,,,
uuid:88e65a55-1430-40c8-817a-d15b7bfc50e2,8.86E+39,Irrigated rice winter,1,1,1620,1.62,MATAM,NABADJI-CIVOL,H1 BASSOUDJ,15.79272167,-13.288185,"[0.3429891765117645, 0.36694881319999695, 0.35591602325439453, 0.32474273443222046, 0.324966162443161, 0.3155827522277832, 0.3156891465187073, 0.3096068203449249, 0.2952411472797394, 0.2975524365901947, 0.27819186449050903, 0.2789405882358551, 0.2686910927295685, 0.2536255419254303, 0.23056785762310028, 0.2357797920703888, 0.2427392452955246, 0.23575907945632935, 0.21782942116260529, 0.21756164729595184, 0.20861676335334778, 0.17669284343719482, 0.17407262325286865, 0.19955149292945862, 0.21935731172561646, 0.22160865366458893, 0.22652463614940643, 0.1910635232925415, 0.27759578824043274, 0.301054447889328, 0.25868678092956543, 0.24668195843696594, 0.24812978506088257, 0.2635857164859772, 0.24770009517669678, 0.24058738350868225, 0.2442673295736313, 0.2506251335144043, 0.28651922941207886, 0.27661633491516113, 0.2835407853126526, 0.30945876240730286, 0.2904775142669678, 0.29051679372787476, 0.26845958828926086, 0.24355418980121613]"
uuid:8a8c08f1-c054-4f4e-b197-bae0871abbd1,8.18E+39,Irrigated rice winter,1,0.7,2000,2.857142857,MATAM,DABIA,KOBILO DIADIABE,15.92736833,-13.52760167,"[0.24939049780368805, 0.24047629535198212, 0.23462335765361786, 0.21072010695934296, 0.21781577169895172, 0.20553040504455566, 0.20556603372097015, 0.1984032690525055, 0.20011068880558014, 0.1949409693479538, 0.19025297462940216, 0.19438965618610382, 0.18467320501804352, 0.181726336479187, 0.17348749935626984, 0.18155892193317413, 0.1912919580936432, 0.18159574270248413, 0.1718943566083908, 0.16569434106349945, 0.16313627362251282, 0.156088724732399, 0.15321293473243713, 0.18403665721416473, 0.18070192635059357, 0.1784244328737259, 0.17144568264484406, 0.17720146477222443, 0.18572048842906952, 0.1888861358165741, 0.20917563140392303, 0.27899113297462463, 0.36153915524482727, 0.39544275403022766, 0.32794657349586487, 0.4515323340892792, 0.4974178969860077, 0.46990084648132324, 0.4928324222564697, 0.45749640464782715, 0.4643729031085968, 0.42321187257766724, 0.28245630860328674, 0.2591584026813507, 0.23816344141960144, 0.21916145086288452]"
uuid:8afabe0e-34ce-4ed2-af4c-61f9168f1755,8.16E+39,Irrigated rice winter,1,0.3,700,2.333333333,DAGANA,MBANE,Keur Mbay Nar,16.47694167,-15.59815,"[0.3586369454860687, 0.3521590530872345, 0.36055317521095276, 0.33901140093803406, 0.33601897954940796, 0.31384700536727905, 0.3205384612083435, 0.3095622956752777, 0.30970507860183716, 0.32011568546295166, 0.31746822595596313, 0.32291659712791443, 0.362894743680954, 0.3230739235877991, 0.3188675343990326, 0.3457109332084656, 0.35080817341804504, 0.38645318150520325, 0.3437199890613556, 0.3397050201892853, 0.33653759956359863, 0.29508259892463684, 0.299135684967041, 0.3450818657875061, 0.3212277591228485, 0.3326279819011688, 0.31332501769065857, 0.2941019535064697, 0.3389483094215393, 0.40192845463752747, 0.41520634293556213, 0.4219055771827698, 0.4384605288505554, 0.44839444756507874, 0.4849032163619995, 0.45180588960647583, 0.4719614088535309, 0.4492014944553375, 0.45173901319503784, 0.41470304131507874, 0.4260326027870178, 0.4110220968723297, 0.4157863259315491, 0.3574589192867279, 0.34434252977371216, 0.34573352336883545]"
uuid:8b61856d-225e-4a3f-838a-21b105395c11,8.26E+39,Irrigated rice winter,1,0.33,2160,6.545454545,PODOR,FANAYE,FANAYE DIERY,16.52643833,-15.21741,"[0.2925786077976227, 0.2917461395263672, 0.3050950765609741, 0.3054389953613281, 0.2937260866165161, 0.27961069345474243, 0.2779569625854492, 0.27303510904312134, 0.27877718210220337, 0.2741945683956146, 0.2673102021217346, 0.26858970522880554, 0.2586923837661743, 0.25312158465385437, 0.2450396567583084, 0.2525351345539093, 0.25991854071617126, 0.2830682098865509, 0.23696328699588776, 0.22986774146556854, 0.23014992475509644, 0.19233939051628113, 0.21071012318134308, 0.24219651520252228, 0.2338283807039261, 0.226911261677742, 0.23009611666202545, 0.1970098316669464, 0.2086009830236435, 0.24972017109394073, 0.272645503282547, 0.30099618434906006, 0.3236300051212311, 0.3292093276977539, 0.3025977909564972, 0.30176421999931335, 0.29896876215934753, 0.2867017090320587, 0.2958829998970032, 0.28365814685821533, 0.29042288661003113, 0.2858688235282898, 0.21521027386188507, 0.2610498368740082, 0.2589384913444519, 0.24853172898292542]"
uuid:8bce4268-7086-4e14-b711-cca21bdfcb75,8.24E+39,Irrigated rice winter,1,1,4860,4.86,PODOR,DODEL,THIALAGA,16.49582167,-14.45338333,"[0.30755919218063354, 0.3040734827518463, 0.2947104275226593, 0.2639138400554657, 0.2716750204563141, 0.25827062129974365, 0.2602877914905548, 0.24822266399860382, 0.25524383783340454, 0.24449104070663452, 0.24073858559131622, 0.2439941167831421, 0.23557162284851074, 0.22001604735851288, 0.2048364132642746, 0.22319142520427704, 0.22549329698085785, 0.21778704226016998, 0.20271843671798706, 0.18618318438529968, 0.184166818857193, 0.18759185075759888, 0.17172874510288239, 0.17219923436641693, 0.19037745893001556, 0.18830609321594238, 0.18685896694660187, 0.161326602101326, 0.1766330450773239, 0.20862345397472382, 0.2299574911594391, 0.2962662875652313, 0.23415514826774597, 0.3249850273132324, 0.33038172125816345, 0.3888665735721588, 0.3951151967048645, 0.4104481637477875, 0.4070998430252075, 0.40982288122177124, 0.4019326865673065, 0.38824227452278137, 0.36890172958374023, 0.32202017307281494, 0.27638983726501465, 0.2212318331003189]"
uuid:8fd036b2-9be8-47d5-8e5d-47efa39c7dfc,8.64E+39,Irrigated rice winter,2,0.2,1650,8.25,PODOR,GUEDE VILLAGE,H2 VANDE KADE,16.62892167,-14.90089167,"[0.30302321910858154, 0.3020442724227905, 0.31393197178840637, 0.30414077639579773, 0.29780974984169006, 0.28383171558380127, 0.2826322615146637, 0.27795305848121643, 0.2812010943889618, 0.27857398986816406, 0.27105799317359924, 0.26829928159713745, 0.26910200715065, 0.2441173493862152, 0.25859564542770386, 0.26717114448547363, 0.2763250172138214, 0.30715009570121765, 0.25022387504577637, 0.24102620780467987, 0.25557053089141846, 0.2715570628643036, 0.24202381074428558, 0.20195508003234863, 0.26767483353614807, 0.2510725259780884, 0.2394990473985672, 0.21389995515346527, 0.22866703569889069, 0.28099554777145386, 0.2982005476951599, 0.3195023238658905, 0.3299321234226227, 0.3240419030189514, 0.31121185421943665, 0.2974504828453064, 0.2848125100135803, 0.2768547534942627, 0.27944523096084595, 0.27276256680488586, 0.28494495153427124, 0.2795664370059967, 0.27565667033195496, 0.2737853527069092, 0.2510315775871277, 0.24200968444347382]"
uuid:936d4319-bde1-4fbc-9158-d80e42d964b0,9.36E+39,Irrigated rice winter,1,0.25,2500,10,PODOR,BOKE DIALLOUBE,GADIOBE,16.11648333,-13.96268833,"[0.24938663840293884, 0.25199779868125916, 0.2592187523841858, 0.24572284519672394, 0.23101063072681427, 0.22215841710567474, 0.2238818109035492, 0.21462567150592804, 0.21088598668575287, 0.21533143520355225, 0.21318112313747406, 0.20728005468845367, 0.2036324292421341, 0.19510288536548615, 0.18441544473171234, 0.1843046098947525, 0.18792836368083954, 0.18329645693302155, 0.1688947230577469, 0.1657284051179886, 0.1665838211774826, 0.16868241131305695, 0.14961402118206024, 0.17769110202789307, 0.17253929376602173, 0.1681327372789383, 0.16355934739112854, 0.15738973021507263, 0.16333766281604767, 0.17791689932346344, 0.1851256787776947, 0.2079075276851654, 0.19096983969211578, 0.18766430020332336, 0.20368032157421112, 0.25239571928977966, 0.317576140165329, 0.35921964049339294, 0.4040572941303253, 0.4372193217277527, 0.4188242554664612, 0.4983865022659302, 0.43500950932502747, 0.4196467399597168, 0.3272691071033478, 0.3161710500717163]"
uuid:956dff97-42da-4afa-84e7-199344482749,9.56E+39,Irrigated rice winter,1,0.35,1750,5,PODOR,GUEDE VILLAGE,DIATAR,16.63031667,-14.90913167,"[0.30207177996635437, 0.30119213461875916, 0.31302499771118164, 0.30280613899230957, 0.29846927523612976, 0.28400176763534546, 0.2840939462184906, 0.278735876083374, 0.2819771468639374, 0.2788095772266388, 0.27311548590660095, 0.2715945541858673, 0.2728619873523712, 0.24782955646514893, 0.2620195746421814, 0.270906001329422, 0.27972692251205444, 0.31125304102897644, 0.2522616982460022, 0.24533769488334656, 0.25933170318603516, 0.274447500705719, 0.2441614866256714, 0.19622106850147247, 0.26937198638916016, 0.2514913082122803, 0.23861747980117798, 0.2133098840713501, 0.2279755026102066, 0.2800891399383545, 0.2993193566799164, 0.319961279630661, 0.3292595148086548, 0.3264981806278229, 0.3147317171096802, 0.29967716336250305, 0.28629231452941895, 0.27909982204437256, 0.28125035762786865, 0.2752659022808075, 0.28480979800224304, 0.2798580229282379, 0.2766426205635071, 0.27262088656425476, 0.24744689464569092, 0.24179881811141968]"
uuid:96206f19-e1dc-4632-a82d-0d6949451a34,9.62E+39,Irrigated rice winter,1,1.4,10500,7.5,MATAM,BOKIDIAWE,BOKIDIAWE SARAKHOLE,15.88405333,-13.49560333,"[0.2438623011112213, 0.23402784764766693, 0.22776322066783905, 0.20294855535030365, 0.21081586182117462, 0.20023702085018158, 0.2001888006925583, 0.19370248913764954, 0.19635480642318726, 0.1904733031988144, 0.18589019775390625, 0.1911022812128067, 0.18150030076503754, 0.1793137490749359, 0.17071248590946198, 0.17841780185699463, 0.19030044972896576, 0.17997856438159943, 0.16983719170093536, 0.16349291801452637, 0.16107118129730225, 0.15245123207569122, 0.15214937925338745, 0.17607922852039337, 0.18005292117595673, 0.17865511775016785, 0.17061176896095276, 0.1751621961593628, 0.18896253407001495, 0.1904720515012741, 0.214979887008667, 0.29299628734588623, 0.3806726634502411, 0.4203963577747345, 0.3363083600997925, 0.47489115595817566, 0.5238552689552307, 0.48642247915267944, 0.5168994665145874, 0.4748094081878662, 0.4845706522464752, 0.4386892020702362, 0.2889646589756012, 0.25597888231277466, 0.23672214150428772, 0.22147129476070404]"
uuid:976030c2-93aa-4f9c-a3f0-df9369ad8024,9.76E+39,Irrigated rice winter,1,0.62,400,0.6451612903,DAGANA,MBANE,Keur Mbay Nar,16.47643833,-15.598125,"[0.3586369454860687, 0.3521590530872345, 0.36055317521095276, 0.33901140093803406, 0.33601897954940796, 0.31384700536727905, 0.3205384612083435, 0.3095622956752777, 0.30970507860183716, 0.32011568546295166, 0.31746822595596313, 0.32291659712791443, 0.362894743680954, 0.3230739235877991, 0.3188675343990326, 0.3457109332084656, 0.35080817341804504, 0.38645318150520325, 0.3437199890613556, 0.3397050201892853, 0.33653759956359863, 0.29508259892463684, 0.299135684967041, 0.3450818657875061, 0.3212277591228485, 0.3326279819011688, 0.31332501769065857, 0.2941019535064697, 0.3389483094215393, 0.40192845463752747, 0.41520634293556213, 0.4219055771827698, 0.4384605288505554, 0.44839444756507874, 0.4849032163619995, 0.45180588960647583, 0.4719614088535309, 0.4492014944553375, 0.45173901319503784, 0.41470304131507874, 0.4260326027870178, 0.4110220968723297, 0.4157863259315491, 0.3574589192867279, 0.34434252977371216, 0.34573352336883545]"
uuid:99542020-c49e-42a4-a353-e08a08e09c72,9.95E+39,Irrigated rice winter,1,1,1250,1.25,MATAM,NABADJI-CIVOL,H2 GOUREL DEMBA RACINE,15.84020333,-13.30672167,"[0.28326448798179626, 0.29274430871009827, 0.280293345451355, 0.2597008943557739, 0.27168306708335876, 0.25942036509513855, 0.26666128635406494, 0.26785844564437866, 0.2571902275085449, 0.2543329894542694, 0.24192465841770172, 0.25056347250938416, 0.23666931688785553, 0.2215564101934433, 0.20436972379684448, 0.20731694996356964, 0.20443907380104065, 0.20049719512462616, 0.17951808869838715, 0.18785452842712402, 0.18310555815696716, 0.1610301285982132, 0.16086217761039734, 0.1666446030139923, 0.18392598628997803, 0.18235458433628082, 0.1792970448732376, 0.16180148720741272, 0.20453378558158875, 0.2349206507205963, 0.205418199300766, 0.18754756450653076, 0.19928492605686188, 0.21233287453651428, 0.199020117521286, 0.22000670433044434, 0.24309775233268738, 0.25906944274902344, 0.292525053024292, 0.29480496048927307, 0.29881614446640015, 0.3178941011428833, 0.3059808611869812, 0.29649415612220764, 0.2676791250705719, 0.2653806507587433]"
uuid:9c5872ee-363d-4d19-a63a-56d4cdf92853,9.36E+39,Irrigated rice winter,1,1,4752,4.752,PODOR,NDIAYENE PENDAO,H9 KODITH NDIANDANE,16.590335,-14.96545167,"[0.30855417251586914, 0.3060273826122284, 0.31518658995628357, 0.2982724606990814, 0.30487489700317383, 0.2906796932220459, 0.2914751172065735, 0.28588613867759705, 0.28907549381256104, 0.28510984778404236, 0.28153976798057556, 0.2777997553348541, 0.2805020213127136, 0.2574257552623749, 0.2653031051158905, 0.2779237627983093, 0.28060218691825867, 0.3116198480129242, 0.25334975123405457, 0.2533782720565796, 0.26349642872810364, 0.27454373240470886, 0.24344809353351593, 0.20947884023189545, 0.26797449588775635, 0.24989677965641022, 0.2422119379043579, 0.21678033471107483, 0.24228958785533905, 0.2688029110431671, 0.29017314314842224, 0.3127005994319916, 0.32018914818763733, 0.33930882811546326, 0.32052338123321533, 0.3046792149543762, 0.2924054265022278, 0.2824245095252991, 0.2848733961582184, 0.27651044726371765, 0.2857530415058136, 0.28440311551094055, 0.28600409626960754, 0.27209827303886414, 0.2364790439605713, 0.25240445137023926]"
uuid:9c761283-50c4-4d6c-bf6b-9a4005261af8,9.38E+39,Irrigated rice winter,1,0.09,500,5.555555556,PODOR,DOUNGA-LAO,H6 PETEL AWQUALY,16.32236,-14.323815,"[0.24612553417682648, 0.24643243849277496, 0.23374131321907043, 0.21174044907093048, 0.23552733659744263, 0.20961998403072357, 0.21268555521965027, 0.218363419175148, 0.206676185131073, 0.21921144425868988, 0.21433120965957642, 0.21328285336494446, 0.1992087960243225, 0.1858871728181839, 0.18636895716190338, 0.1955031156539917, 0.19308744370937347, 0.1884358525276184, 0.1814340204000473, 0.17633122205734253, 0.1720288097858429, 0.1760362982749939, 0.16561536490917206, 0.19092504680156708, 0.1943856179714203, 0.18305255472660065, 0.18485891819000244, 0.16185586154460907, 0.17590095102787018, 0.2140888273715973, 0.2226053774356842, 0.24023494124412537, 0.22536200284957886, 0.21150028705596924, 0.19581717252731323, 0.20460861921310425, 0.19672705233097076, 0.21089226007461548, 0.21357187628746033, 0.22151269018650055, 0.22508829832077026, 0.2333800345659256, 0.16815759241580963, 0.22536583244800568, 0.1986258625984192, 0.16219668090343475]"
uuid:9dccc379-e244-4e53-b7dd-52513a0fe4f9,9.43E+39,Irrigated rice winter,1,1.2,7884,6.57,PODOR,GUEDE VILLAGE,TAREDJI DECOLLE,16.52275667,-14.86854167,"[0.24023711681365967, 0.23797175288200378, 0.2373211532831192, 0.24156033992767334, 0.23971393704414368, 0.22680827975273132, 0.2273661345243454, 0.2271917760372162, 0.23662211000919342, 0.2266974002122879, 0.2225048691034317, 0.22309111058712006, 0.2284904569387436, 0.1979599893093109, 0.227269247174263, 0.2436029016971588, 0.25852569937705994, 0.273120641708374, 0.2367275506258011, 0.23267324268817902, 0.24136097729206085, 0.25073981285095215, 0.22425463795661926, 0.23567000031471252, 0.24707180261611938, 0.2310534119606018, 0.22416356205940247, 0.20657344162464142, 0.21174952387809753, 0.2556782364845276, 0.2884918749332428, 0.29740670323371887, 0.31897681951522827, 0.31422924995422363, 0.27629193663597107, 0.27783992886543274, 0.2703782618045807, 0.2630535066127777, 0.277652382850647, 0.2632090151309967, 0.26759108901023865, 0.26131150126457214, 0.24531224370002747, 0.24302299320697784, 0.22610336542129517, 0.2159813642501831]"
uuid:a08e6985-5c70-42cb-8481-4153affd9a6a,1.09E+39,Irrigated rice winter,1,1,5000,5,PODOR,DODEL,THIENEL SAKHOBES,16.598615,-14.92432167,"[0.29672524333000183, 0.2963016629219055, 0.3052796423435211, 0.2927340865135193, 0.29377439618110657, 0.2798033654689789, 0.27962958812713623, 0.27531683444976807, 0.27897775173187256, 0.2756880521774292, 0.2742920219898224, 0.2741740643978119, 0.27763882279396057, 0.2548573315143585, 0.2693176567554474, 0.2793519198894501, 0.28523606061935425, 0.320477694272995, 0.25831106305122375, 0.2575928568840027, 0.2699649930000305, 0.2817411720752716, 0.24904216825962067, 0.19140173494815826, 0.27207911014556885, 0.2504276633262634, 0.23869939148426056, 0.21253058314323425, 0.2299880087375641, 0.2701205015182495, 0.2908273935317993, 0.3121991753578186, 0.3186752498149872, 0.3294849693775177, 0.3172280788421631, 0.30132564902305603, 0.2881648540496826, 0.279561847448349, 0.27849680185317993, 0.27293407917022705, 0.2812637984752655, 0.2763974368572235, 0.27978014945983887, 0.26443368196487427, 0.23550181090831757, 0.24110154807567596]"
uuid:a0f2bdc6-e92b-46f6-8a12-0ec2111cfdfb,1.06E+39,Irrigated rice winter,1,0.5,2000,4,MATAM,DABIA,KOBILO DIADIABE,15.92836667,-13.52510667,"[0.2507580518722534, 0.24158236384391785, 0.23581582307815552, 0.21204940974712372, 0.21870110929012299, 0.2063666582107544, 0.20616136491298676, 0.19894318282604218, 0.2005549669265747, 0.1955876350402832, 0.19079571962356567, 0.19470550119876862, 0.18504101037979126, 0.18214648962020874, 0.17384400963783264, 0.18190321326255798, 0.1916702836751938, 0.18212799727916718, 0.17225593328475952, 0.1660638153553009, 0.16348907351493835, 0.1564631164073944, 0.15343934297561646, 0.18481415510177612, 0.18119850754737854, 0.1789717823266983, 0.17195381224155426, 0.17734722793102264, 0.18609298765659332, 0.18942919373512268, 0.2092694640159607, 0.2784877121448517, 0.3599027693271637, 0.39396101236343384, 0.32817819714546204, 0.4504851996898651, 0.4955672025680542, 0.46823856234550476, 0.4908885657787323, 0.45592567324638367, 0.4627082943916321, 0.42212939262390137, 0.2819223403930664, 0.25953105092048645, 0.23869135975837708, 0.2191774696111679]"
