KEY,ID_menage,crops_cult4,season_cult4,Area planted,Quantity produced (Kg),Yield,Department,Counties,Village,gpslat,gpslon,ndvi
uuid:69384a4a-e335-49b5-90d2-2d5409580a93,6.94E+39,Millet,1,1.5,600,0.4,NIORO,PAOSKOTO,DINGUIRAYE,13.84334167,-15.85353833,"[0.26082566380500793, 0.25455260276794434, 0.2486819475889206, 0.24485266208648682, 0.2362184375524521, 0.2241496592760086, 0.22034701704978943, 0.2128913700580597, 0.21971021592617035, 0.2134411782026291, 0.20742003619670868, 0.21244844794273376, 0.2138950526714325, 0.20721974968910217, 0.20751534402370453, 0.20837438106536865, 0.19978025555610657, 0.1958875209093094, 0.18560875952243805, 0.1749902218580246, 0.1659104824066162, 0.13612215220928192, 0.16688238084316254, 0.1787540465593338, 0.18106405436992645, 0.19095972180366516, 0.18673676252365112, 0.14789189398288727, 0.2700611650943756, 0.2912297546863556, 0.4345758855342865, 0.5184243321418762, 0.5757598876953125, 0.6149934530258179, 0.5977286696434021, 0.658730149269104, 0.5640684366226196, 0.5103089809417725, 0.41592463850975037, 0.3484509289264679, 0.33978044986724854, 0.30075880885124207, 0.2716766595840454, 0.2604854106903076, 0.25471577048301697, 0.24904069304466248]"
uuid:69384a4a-e335-49b5-90d2-2d5409580a93,6.94E+39,Millet,1,2,700,0.35,NIORO,PAOSKOTO,DINGUIRAYE,13.84334167,-15.85353833,"[0.26082566380500793, 0.25455260276794434, 0.2486819475889206, 0.24485266208648682, 0.2362184375524521, 0.2241496592760086, 0.22034701704978943, 0.2128913700580597, 0.21971021592617035, 0.2134411782026291, 0.20742003619670868, 0.21244844794273376, 0.2138950526714325, 0.20721974968910217, 0.20751534402370453, 0.20837438106536865, 0.19978025555610657, 0.1958875209093094, 0.18560875952243805, 0.1749902218580246, 0.1659104824066162, 0.13612215220928192, 0.16688238084316254, 0.1787540465593338, 0.18106405436992645, 0.19095972180366516, 0.18673676252365112, 0.14789189398288727, 0.2700611650943756, 0.2912297546863556, 0.4345758855342865, 0.5184243321418762, 0.5757598876953125, 0.6149934530258179, 0.5977286696434021, 0.658730149269104, 0.5640684366226196, 0.5103089809417725, 0.41592463850975037, 0.3484509289264679, 0.33978044986724854, 0.30075880885124207, 0.2716766595840454, 0.2604854106903076, 0.25471577048301697, 0.24904069304466248]"
uuid:695616ad-df8e-4ffe-af8f-079b68047091,6.96E+39,Millet,1,3,1000,0.3333333333,KOLDA,TANKANTO ESCALE,OUMOUL KOURE (BOKH MAOUNDE),12.80134833,-15.06565333,"[0.4118070602416992, 0.39022818207740784, 0.3809119462966919, 0.3539030849933624, 0.34886062145233154, 0.3314379155635834, 0.31745103001594543, 0.30988389253616333, 0.307325541973114, 0.30230090022087097, 0.29938995838165283, 0.2986132800579071, 0.3073284327983856, 0.2995704412460327, 0.30558058619499207, 0.31476619839668274, 0.3043116629123688, 0.3387051820755005, 0.3283066749572754, 0.40320995450019836, 0.43321332335472107, 0.440082311630249, 0.4372140169143677, 0.4175988733768463, 0.3928182125091553, 0.479644238948822, 0.5529525876045227, 0.38698580861091614, 0.4352523684501648, 0.37491074204444885, 0.4484615921974182, 0.5852165222167969, 0.6440173387527466, 0.7195637226104736, 0.6716402769088745, 0.7272810339927673, 0.7084192037582397, 0.6706849932670593, 0.6286513805389404, 0.5911295413970947, 0.5959237217903137, 0.553877055644989, 0.46741408109664917, 0.4438249170780182, 0.41858455538749695, 0.42617547512054443]"
uuid:696a3b2b-1a31-48b7-a4e8-8b4f608f9852,6.96E+39,Millet,1,1.5,300,0.2,KAOLACK,NDIAFFATE,KOUTAL OUOLOF,14.08960667,-16.06621833,"[0.27431148290634155, 0.2683493494987488, 0.2626657485961914, 0.25788357853889465, 0.24430595338344574, 0.23273834586143494, 0.22509266436100006, 0.2185082882642746, 0.22342675924301147, 0.21842989325523376, 0.21495462954044342, 0.21689248085021973, 0.22343973815441132, 0.2159418761730194, 0.21570426225662231, 0.21837350726127625, 0.20778626203536987, 0.2009836584329605, 0.1934606432914734, 0.19009411334991455, 0.18520388007164001, 0.17025484144687653, 0.17648832499980927, 0.18399272859096527, 0.19936473667621613, 0.20744799077510834, 0.19515088200569153, 0.16803255677223206, 0.29066866636276245, 0.39351025223731995, 0.39533287286758423, 0.48894616961479187, 0.45171797275543213, 0.5186156034469604, 0.4896824359893799, 0.5031233429908752, 0.4376656413078308, 0.3945775330066681, 0.3449448049068451, 0.3115499019622803, 0.3110378086566925, 0.28318777680397034, 0.2587040066719055, 0.24978387355804443, 0.24676558375358582, 0.23999017477035522]"
uuid:69b23ab8-8768-4da5-b1d1-5160d6fb56ed,6.92E+39,Millet,1,1,450,0.45,MATAM,OGO,HOMBO,15.55315833,-13.34464833,"[0.24144335091114044, 0.2351883053779602, 0.23429718613624573, 0.2216234654188156, 0.22696858644485474, 0.2128797322511673, 0.20975324511528015, 0.21053266525268555, 0.20437198877334595, 0.2067474126815796, 0.20556019246578217, 0.20237497985363007, 0.19955089688301086, 0.19390849769115448, 0.18363231420516968, 0.19295573234558105, 0.2052507847547531, 0.1984504908323288, 0.19116388261318207, 0.18027172982692719, 0.18310360610485077, 0.1661769449710846, 0.16504888236522675, 0.24397966265678406, 0.30038073658943176, 0.2248499095439911, 0.21026282012462616, 0.20910122990608215, 0.3242188096046448, 0.4383243918418884, 0.4488779604434967, 0.4230407476425171, 0.3883801996707916, 0.4601851999759674, 0.37789586186408997, 0.3239903748035431, 0.27643269300460815, 0.25900998711586, 0.24739129841327667, 0.23809966444969177, 0.23639649152755737, 0.23911163210868835, 0.23074892163276672, 0.22610846161842346, 0.2165479063987732, 0.20593440532684326]"
uuid:69facc51-dcbe-42f2-9c33-9865846b1a57,6.96E+39,Millet,1,2.5,1000,0.4,NIORO,KEUR MABA DIAKHOU,SANTHIE MAKHA,13.67179833,-16.02435833,"[0.27807772159576416, 0.26941677927970886, 0.26218852400779724, 0.2573328912258148, 0.24702036380767822, 0.23306971788406372, 0.2307925671339035, 0.2241566926240921, 0.2329818159341812, 0.22556687891483307, 0.22020576894283295, 0.2263418734073639, 0.2236478179693222, 0.22549819946289062, 0.22497567534446716, 0.22968243062496185, 0.21810907125473022, 0.21337777376174927, 0.19956587255001068, 0.18928183615207672, 0.17992763221263885, 0.1899605244398117, 0.18041013181209564, 0.19206824898719788, 0.20790532231330872, 0.22099028527736664, 0.22499342262744904, 0.15815122425556183, 0.3125491142272949, 0.3618564307689667, 0.524813175201416, 0.6267876625061035, 0.5888825058937073, 0.6128025054931641, 0.6099814772605896, 0.6429234743118286, 0.5691595673561096, 0.5442664623260498, 0.4361833333969116, 0.37315019965171814, 0.3702954649925232, 0.32449015974998474, 0.285297691822052, 0.2811879515647888, 0.2736462354660034, 0.2677485942840576]"
uuid:6a57b85f-fd2e-4b99-ae23-ad88c3d88d22,6.16E+39,Millet,1,1,500,0.5,NIORO,GAINTE KAYE,NDIAWARA AL KALY,13.78796833,-16.01290833,"[0.26699298620224, 0.2607352137565613, 0.25181347131729126, 0.24773083627223969, 0.23696301877498627, 0.22462564706802368, 0.21866457164287567, 0.21241514384746552, 0.2204533964395523, 0.21123038232326508, 0.20611800253391266, 0.21104282140731812, 0.21230196952819824, 0.20674332976341248, 0.20869256556034088, 0.21367247402668, 0.20167025923728943, 0.19712451100349426, 0.18902529776096344, 0.18144197762012482, 0.17363101243972778, 0.1475287675857544, 0.1717144101858139, 0.1922600120306015, 0.21086619794368744, 0.2330690324306488, 0.2160768061876297, 0.16481736302375793, 0.3546832203865051, 0.3652498722076416, 0.5274626612663269, 0.6366231441497803, 0.5851452946662903, 0.6565607786178589, 0.6137049198150635, 0.6539480686187744, 0.5663962960243225, 0.49664974212646484, 0.38851577043533325, 0.3426207900047302, 0.34540021419525146, 0.30785250663757324, 0.274112343788147, 0.2669682502746582, 0.2617334723472595, 0.24830469489097595]"
uuid:6a76779a-166b-4413-b636-eafa3b9ad3e6,6.18E+39,Millet,1,2,1000,0.5,NIORO,NDRAME ESCALE,KEUR MACIR� DIAWARA,13.77817,-16.14564167,"[0.2757507562637329, 0.2679985463619232, 0.25863778591156006, 0.25600922107696533, 0.2447035014629364, 0.23340344429016113, 0.22695079445838928, 0.21901606023311615, 0.22962482273578644, 0.22001679241657257, 0.21519163250923157, 0.21999961137771606, 0.21751068532466888, 0.2175939828157425, 0.2171899974346161, 0.2216513305902481, 0.2098744958639145, 0.20560230314731598, 0.19540871679782867, 0.196186825633049, 0.18867431581020355, 0.16006074845790863, 0.18094348907470703, 0.1990116536617279, 0.21319715678691864, 0.25624755024909973, 0.23273977637290955, 0.17554523050785065, 0.3540808856487274, 0.38457703590393066, 0.5193426609039307, 0.6151146292686462, 0.4665078818798065, 0.6297899484634399, 0.588694155216217, 0.6253440976142883, 0.5337718725204468, 0.48628270626068115, 0.39325278997421265, 0.3488319516181946, 0.35401472449302673, 0.3151916265487671, 0.2874923050403595, 0.27648141980171204, 0.27112558484077454, 0.25491034984588623]"
uuid:6acd5a6c-2e57-4759-8577-4904c3018ee2,6.13E+39,Millet,1,0.2,10,0.05,ZIGUINCHOR,NIAGUIS,DJIFANGHOR,12.57271667,-16.20892833,"[0.33433234691619873, 0.3332195281982422, 0.3129833936691284, 0.29614752531051636, 0.29409900307655334, 0.27322492003440857, 0.26516905426979065, 0.26328152418136597, 0.2815234661102295, 0.2731292247772217, 0.24899226427078247, 0.2656296193599701, 0.2514715790748596, 0.25368422269821167, 0.2392413169145584, 0.2716745436191559, 0.2230565994977951, 0.262641042470932, 0.22081990540027618, 0.1856723129749298, 0.242017924785614, 0.26291632652282715, 0.2438889592885971, 0.29815176129341125, 0.2319995015859604, 0.24048131704330444, 0.3041976988315582, 0.19863808155059814, 0.24452349543571472, 0.23241259157657623, 0.43990063667297363, 0.34088972210884094, 0.3597530722618103, 0.30242905020713806, 0.44455793499946594, 0.45974451303482056, 0.43842846155166626, 0.4642183482646942, 0.43740344047546387, 0.4326782524585724, 0.4345872104167938, 0.44048357009887695, 0.39098843932151794, 0.4056517481803894, 0.3427923321723938, 0.34122562408447266]"
uuid:6b4209ed-6f9e-4336-995d-1f657be4f240,6.24E+39,Millet,1,0.5,340,0.68,VELINGARA,LINKERING,SANSANCOTO,12.90152667,-13.79591333,"[0.3805029094219208, 0.35760223865509033, 0.33732038736343384, 0.33963218331336975, 0.2934733033180237, 0.249355286359787, 0.2665823698043823, 0.2608976364135742, 0.26030799746513367, 0.26521265506744385, 0.2735682725906372, 0.2748892307281494, 0.28478124737739563, 0.28392741084098816, 0.2823888957500458, 0.3024374842643738, 0.29447174072265625, 0.3181993067264557, 0.326449453830719, 0.3864321708679199, 0.4184234142303467, 0.4963691532611847, 0.4710035026073456, 0.2581167221069336, 0.5234497785568237, 0.5012982487678528, 0.5566092133522034, 0.3619064390659332, 0.2841052711009979, 0.5171171426773071, 0.4833437502384186, 0.5565649271011353, 0.6604329943656921, 0.6134939193725586, 0.7346692085266113, 0.6990549564361572, 0.728524923324585, 0.6863540410995483, 0.5907582640647888, 0.5714870691299438, 0.552427351474762, 0.5135756731033325, 0.4795393645763397, 0.4222554862499237, 0.391838401556015, 0.3913474380970001]"
uuid:6b4ae9fa-deed-4ae1-b93d-88dda60a2b55,6.24E+39,Millet,1,1,1080,1.08,BOUNKILING,TANKON,TANKON,13.24457,-15.49468,"[0.3734670877456665, 0.3569070100784302, 0.34524765610694885, 0.33623430132865906, 0.31672802567481995, 0.254495233297348, 0.2784067690372467, 0.25554266571998596, 0.2714267373085022, 0.2653155028820038, 0.25819602608680725, 0.2660135328769684, 0.2728806734085083, 0.2713160812854767, 0.28071391582489014, 0.29563987255096436, 0.2849423885345459, 0.2976081073284149, 0.2800188958644867, 0.2971501350402832, 0.28695982694625854, 0.2999456822872162, 0.276868999004364, 0.29814741015434265, 0.31467506289482117, 0.351462185382843, 0.3623477816581726, 0.2558079659938812, 0.42492014169692993, 0.3427457809448242, 0.4441812336444855, 0.6405484676361084, 0.6429795622825623, 0.5776491761207581, 0.6894869208335876, 0.5625596642494202, 0.6889458298683167, 0.6664149165153503, 0.6122391819953918, 0.5545077323913574, 0.5551362633705139, 0.462815523147583, 0.4120120406150818, 0.39687711000442505, 0.36657366156578064, 0.36681637167930603]"
uuid:6b4ff8e7-4b71-43f4-9ec0-0e7885b40b26,6.25E+39,Millet,1,1,150,0.15,KOLDA,SARE BIDJI,BOGUEL,12.81494667,-15.08336333,"[0.41928228735923767, 0.39775389432907104, 0.3885311484336853, 0.35966357588768005, 0.35362598299980164, 0.3259772062301636, 0.32234710454940796, 0.3136798143386841, 0.3100378215312958, 0.3040657937526703, 0.3029780089855194, 0.30123376846313477, 0.3123668432235718, 0.3025558888912201, 0.3102673292160034, 0.31779491901397705, 0.3085240125656128, 0.34263357520103455, 0.334059476852417, 0.40717336535453796, 0.4365202784538269, 0.44359493255615234, 0.44341611862182617, 0.4322274923324585, 0.40168872475624084, 0.48860105872154236, 0.5595378279685974, 0.3944929242134094, 0.4259862005710602, 0.39425256848335266, 0.43474841117858887, 0.5949119329452515, 0.6436122059822083, 0.7168833017349243, 0.6631946563720703, 0.7271164059638977, 0.7073249816894531, 0.66988205909729, 0.628898024559021, 0.592315137386322, 0.5977815389633179, 0.5580930113792419, 0.4764494299888611, 0.4494638442993164, 0.4218003451824188, 0.4306311011314392]"
uuid:6b7109ea-6bd4-4b15-9170-ee43c1aa46a1,6.27E+39,Millet,1,6,1250,0.2083333333,BOUNKILING,NDIAMALATHIEL,NDIAMALATHIEL,13.26570333,-15.642735,"[0.3700396716594696, 0.3593403697013855, 0.3426675796508789, 0.3308338224887848, 0.309581458568573, 0.26215457916259766, 0.2816465198993683, 0.2670222222805023, 0.2836400866508484, 0.27892056107521057, 0.28084149956703186, 0.2870369851589203, 0.2966954708099365, 0.2938414216041565, 0.30318737030029297, 0.32501325011253357, 0.3040379583835602, 0.3149396777153015, 0.30091530084609985, 0.30991166830062866, 0.30365732312202454, 0.3099876344203949, 0.2895919680595398, 0.3217301666736603, 0.3740181624889374, 0.36355459690093994, 0.4258633852005005, 0.305603951215744, 0.5018159747123718, 0.29561930894851685, 0.4936144948005676, 0.579595148563385, 0.5667436718940735, 0.6097391843795776, 0.6704283952713013, 0.671805739402771, 0.6934725642204285, 0.6782859563827515, 0.6162624359130859, 0.5586733222007751, 0.5638884902000427, 0.4885207414627075, 0.44854405522346497, 0.40244102478027344, 0.3790571093559265, 0.37468889355659485]"
uuid:6b858f4a-2bc2-4937-a8a2-088761a4289b,6.29E+39,Millet,3,1,250,0.25,MATAM,AGNAM-CIVOL,AGNAM GOLY,16.00835167,-13.68971667,"[0.3942592144012451, 0.39968058466911316, 0.38778993487358093, 0.37345921993255615, 0.3281485140323639, 0.32127928733825684, 0.3071158528327942, 0.2906924784183502, 0.28754353523254395, 0.271747350692749, 0.2589815557003021, 0.24854916334152222, 0.23172476887702942, 0.2249179184436798, 0.20735426247119904, 0.2210363894701004, 0.2299206703901291, 0.21868495643138885, 0.1974800080060959, 0.19419299066066742, 0.18152520060539246, 0.18744109570980072, 0.17036981880664825, 0.24672497808933258, 0.2359791100025177, 0.23798465728759766, 0.21751993894577026, 0.19620047509670258, 0.2191246896982193, 0.25059473514556885, 0.2389092743396759, 0.20122089982032776, 0.2016175240278244, 0.2369583547115326, 0.2898891866207123, 0.30441656708717346, 0.3035385310649872, 0.31373289227485657, 0.30533942580223083, 0.3138689398765564, 0.29263779520988464, 0.3344036042690277, 0.3279407024383545, 0.3274974226951599, 0.29609519243240356, 0.31109118461608887]"
uuid:6b858f4a-2bc2-4937-a8a2-088761a4289b,6.29E+39,Millet,3,1,100,0.1,MATAM,AGNAM-CIVOL,AGNAM GOLY,16.00835167,-13.68971667,"[0.3942592144012451, 0.39968058466911316, 0.38778993487358093, 0.37345921993255615, 0.3281485140323639, 0.32127928733825684, 0.3071158528327942, 0.2906924784183502, 0.28754353523254395, 0.271747350692749, 0.2589815557003021, 0.24854916334152222, 0.23172476887702942, 0.2249179184436798, 0.20735426247119904, 0.2210363894701004, 0.2299206703901291, 0.21868495643138885, 0.1974800080060959, 0.19419299066066742, 0.18152520060539246, 0.18744109570980072, 0.17036981880664825, 0.24672497808933258, 0.2359791100025177, 0.23798465728759766, 0.21751993894577026, 0.19620047509670258, 0.2191246896982193, 0.25059473514556885, 0.2389092743396759, 0.20122089982032776, 0.2016175240278244, 0.2369583547115326, 0.2898891866207123, 0.30441656708717346, 0.3035385310649872, 0.31373289227485657, 0.30533942580223083, 0.3138689398765564, 0.29263779520988464, 0.3344036042690277, 0.3279407024383545, 0.3274974226951599, 0.29609519243240356, 0.31109118461608887]"
uuid:6bb420b4-4db7-4699-a9d7-a0432bc8f80c,6.22E+39,Millet,1,2,300,0.15,BIGNONA,OULAMPANE,Oulampane,12.96076,-15.99881167,"[0.42373448610305786, 0.41153061389923096, 0.3923054337501526, 0.37293797731399536, 0.34829002618789673, 0.3255230784416199, 0.304791659116745, 0.2883749306201935, 0.3024542033672333, 0.29393959045410156, 0.28751975297927856, 0.288476824760437, 0.2876696288585663, 0.2754781246185303, 0.2801886200904846, 0.2909529209136963, 0.2724739909172058, 0.2812822759151459, 0.25323015451431274, 0.2616588771343231, 0.2664351761341095, 0.270994633436203, 0.25679975748062134, 0.2505706250667572, 0.2591382563114166, 0.2753427028656006, 0.40182581543922424, 0.24560219049453735, 0.2800969183444977, 0.35029667615890503, 0.5633950233459473, 0.4431925117969513, 0.5673112869262695, 0.5722603797912598, 0.5949625372886658, 0.6939218640327454, 0.689034104347229, 0.6872119307518005, 0.6525883078575134, 0.6178311109542847, 0.5651702880859375, 0.5809528231620789, 0.41582533717155457, 0.5245936512947083, 0.46439865231513977, 0.45552441477775574]"
uuid:6bd0f002-0bda-46c8-9936-70d7105ec954,6.24E+39,Millet,1,1,100,0.1,BIGNONA,OULAMPANE,Oulampane,12.96249,-15.98374,"[0.42531973123550415, 0.4136107861995697, 0.39546826481819153, 0.3728981018066406, 0.3506641089916229, 0.32443109154701233, 0.3091811239719391, 0.2922479212284088, 0.306777685880661, 0.29485344886779785, 0.2874212861061096, 0.28889960050582886, 0.28870445489883423, 0.27706852555274963, 0.28127342462539673, 0.29167839884757996, 0.27476537227630615, 0.2829445004463196, 0.25575801730155945, 0.26125526428222656, 0.26727059483528137, 0.271257609128952, 0.25620925426483154, 0.2559441924095154, 0.2539134621620178, 0.27222228050231934, 0.395719975233078, 0.23413771390914917, 0.2832850515842438, 0.3481699228286743, 0.5549371242523193, 0.44856637716293335, 0.5560145974159241, 0.5737678408622742, 0.6013559103012085, 0.6959174871444702, 0.6935992240905762, 0.6903737187385559, 0.6553390026092529, 0.621188759803772, 0.56971275806427, 0.5838286280632019, 0.42077377438545227, 0.5246935486793518, 0.46681681275367737, 0.456504225730896]"
uuid:6bebfe95-eadf-42d9-a7d6-c36473b38f07,6.25E+39,Millet,1,1.5,300,0.2,NIORO,KAYEMOR,THISSE KAYEMOR,13.79160833,-15.55676833,"[0.308639794588089, 0.29853084683418274, 0.29271918535232544, 0.28974276781082153, 0.2726571261882782, 0.2585584223270416, 0.2539515197277069, 0.24525275826454163, 0.253768652677536, 0.2453852891921997, 0.23724570870399475, 0.2415788471698761, 0.24172738194465637, 0.23985359072685242, 0.2439534217119217, 0.2461419403553009, 0.23784558475017548, 0.2365504950284958, 0.2255319356918335, 0.21389184892177582, 0.20499269664287567, 0.17176759243011475, 0.19659529626369476, 0.20903421938419342, 0.21280571818351746, 0.2562360465526581, 0.2791087329387665, 0.15580424666404724, 0.3397998809814453, 0.3570253551006317, 0.44332587718963623, 0.5039240717887878, 0.6226303577423096, 0.6534091234207153, 0.6283019185066223, 0.6897588968276978, 0.6285864114761353, 0.5686836242675781, 0.466501384973526, 0.38562077283859253, 0.38161927461624146, 0.34213319420814514, 0.31582510471343994, 0.2919063866138458, 0.28906068205833435, 0.28757891058921814]"
uuid:6c1ecf04-a1eb-4213-8847-0c4f83cb1618,6.32E+39,Millet,1,1,200,0.2,KAFFRINE,KATHIOTE,TAIBA,13.93553167,-15.45996167,"[0.27348023653030396, 0.26070618629455566, 0.26175326108932495, 0.26209914684295654, 0.2499542534351349, 0.23660631477832794, 0.2334606945514679, 0.22735701501369476, 0.23259256780147552, 0.22470742464065552, 0.21907177567481995, 0.22419291734695435, 0.22221574187278748, 0.2235443890094757, 0.22353798151016235, 0.22614730894565582, 0.21740739047527313, 0.21284817159175873, 0.20694895088672638, 0.1975802183151245, 0.19092780351638794, 0.17013496160507202, 0.18431589007377625, 0.1923423856496811, 0.1956128627061844, 0.2118377834558487, 0.24468465149402618, 0.13300509750843048, 0.29466843605041504, 0.2966596782207489, 0.3936804533004761, 0.5192604064941406, 0.47496137022972107, 0.6310402154922485, 0.5918697714805603, 0.6617398858070374, 0.5461483001708984, 0.4685617685317993, 0.36731600761413574, 0.31729865074157715, 0.32428643107414246, 0.29518091678619385, 0.2684570252895355, 0.2615988552570343, 0.2599732577800751, 0.2590358555316925]"
uuid:6c72b984-7322-4fdc-a70f-0f773feb34a2,6.37E+39,Millet,1,1.5,200,0.1333333333,NIORO,TA�BA NIASSENE,TAWA OUALO,13.76085667,-15.95884333,"[0.251247376203537, 0.24376283586025238, 0.23638956248760223, 0.23284856975078583, 0.2244844287633896, 0.21292555332183838, 0.2077222466468811, 0.20283930003643036, 0.210586816072464, 0.2026093751192093, 0.19787028431892395, 0.20355112850666046, 0.20482903718948364, 0.20003001391887665, 0.19942188262939453, 0.20259810984134674, 0.1939629167318344, 0.1896546632051468, 0.18189272284507751, 0.16716063022613525, 0.163049578666687, 0.14166969060897827, 0.16439364850521088, 0.17494498193264008, 0.1888677179813385, 0.20913082361221313, 0.19386939704418182, 0.13669772446155548, 0.3026531934738159, 0.31763434410095215, 0.5184338092803955, 0.5881978869438171, 0.5689218640327454, 0.6345646381378174, 0.6156706809997559, 0.6764835715293884, 0.5415969491004944, 0.48725029826164246, 0.3846464157104492, 0.33313560485839844, 0.33273252844810486, 0.2984616756439209, 0.2600451707839966, 0.25591766834259033, 0.24750272929668427, 0.24033209681510925]"
uuid:6ca27277-4123-412d-91ba-98c892e59173,6.31E+39,Millet,1,2,105,0.0525,KOLDA,MEDINA EL HADJI,SARE SAMBALE,12.7613,-14.925075,"[0.38858625292778015, 0.3741582930088043, 0.36317190527915955, 0.33904606103897095, 0.3355710208415985, 0.3091753423213959, 0.29788535833358765, 0.28962019085884094, 0.2902757227420807, 0.2952430248260498, 0.2878364026546478, 0.2882131040096283, 0.29856982827186584, 0.28473833203315735, 0.29016032814979553, 0.30205121636390686, 0.2889043092727661, 0.31763333082199097, 0.31729045510292053, 0.41909259557724, 0.4752323627471924, 0.5000239610671997, 0.4445739984512329, 0.41109174489974976, 0.44497525691986084, 0.5156949758529663, 0.5781331658363342, 0.4455831050872803, 0.4457215368747711, 0.41778796911239624, 0.45489370822906494, 0.5830869078636169, 0.6607356667518616, 0.758249044418335, 0.6263070106506348, 0.6507428288459778, 0.7343319058418274, 0.6899664998054504, 0.640060305595398, 0.5987716317176819, 0.6054194569587708, 0.5612749457359314, 0.4802349805831909, 0.46142515540122986, 0.4288325309753418, 0.4429123103618622]"
uuid:6cfc3b2f-4f3b-4871-8e5f-fda2b70202d4,6.36E+39,Millet,1,3,700,0.2333333333,MEDINA YORO FOULAH,FAFACOUROU,PADIALA SINTHIANG,13.13425,-14.54856,"[0.34058651328086853, 0.3246432840824127, 0.32377347350120544, 0.2995855510234833, 0.2977003753185272, 0.2544685900211334, 0.2711346447467804, 0.2514053285121918, 0.26836153864860535, 0.2585523724555969, 0.2684325873851776, 0.2698969542980194, 0.27663087844848633, 0.28404316306114197, 0.301199734210968, 0.3019768297672272, 0.29286280274391174, 0.3164234459400177, 0.32008054852485657, 0.3873421251773834, 0.40264230966567993, 0.41034188866615295, 0.43759676814079285, 0.4311467111110687, 0.4087412655353546, 0.4606871008872986, 0.4411863386631012, 0.2909195125102997, 0.41837260127067566, 0.49043023586273193, 0.5600063800811768, 0.6594635248184204, 0.4780137240886688, 0.7353605628013611, 0.7072895169258118, 0.7121238112449646, 0.6984944939613342, 0.6088627576828003, 0.5384872555732727, 0.4632945954799652, 0.4885827600955963, 0.44745200872421265, 0.3967893123626709, 0.36669352650642395, 0.3354547619819641, 0.33716025948524475]"
uuid:6d35b23f-7ac2-43e4-ad48-1ccb1e1857e8,6.44E+39,Millet,1,2,400,0.2,BIRKELANE,N�DIOGNICK,KEUR MODOU WILANE,14.0098288,-15.4839723,"[0.24496859312057495, 0.23962882161140442, 0.23721924424171448, 0.23557034134864807, 0.22884581983089447, 0.21770164370536804, 0.21360456943511963, 0.20755834877490997, 0.2134852558374405, 0.20528718829154968, 0.20247389376163483, 0.2060011327266693, 0.2028292715549469, 0.20312049984931946, 0.202921062707901, 0.20475493371486664, 0.1950170248746872, 0.1892315298318863, 0.18502257764339447, 0.1720609962940216, 0.1683288961648941, 0.14562533795833588, 0.16651655733585358, 0.17302820086479187, 0.17219406366348267, 0.18118268251419067, 0.21490779519081116, 0.12226751446723938, 0.2897287607192993, 0.29882028698921204, 0.38895514607429504, 0.5441173315048218, 0.50135338306427, 0.6150885224342346, 0.5927096009254456, 0.6313071250915527, 0.4770457446575165, 0.4078782796859741, 0.31233760714530945, 0.27247658371925354, 0.2791036367416382, 0.2530636787414551, 0.23034653067588806, 0.22894951701164246, 0.22455844283103943, 0.2238883674144745]"
uuid:6db88072-6f64-4f58-97a0-d0488565c604,6.43E+39,Millet,1,0.4,100,0.25,BIGNONA,OUONCK,GHAMOUNE BOULANDOR,12.74703167,-16.04898167,"[0.41193702816963196, 0.4080537259578705, 0.39357224106788635, 0.383961021900177, 0.35721924901008606, 0.3343457579612732, 0.33074259757995605, 0.3150145411491394, 0.31819093227386475, 0.3188076317310333, 0.30386820435523987, 0.30870166420936584, 0.30700168013572693, 0.2905959188938141, 0.2989458441734314, 0.3093949258327484, 0.29512616991996765, 0.31449592113494873, 0.28422918915748596, 0.28821098804473877, 0.2994195222854614, 0.30167362093925476, 0.2831539213657379, 0.2966543734073639, 0.320236474275589, 0.29964500665664673, 0.42739400267601013, 0.28344351053237915, 0.34503522515296936, 0.30005016922950745, 0.5408061146736145, 0.43381768465042114, 0.5206716060638428, 0.47071561217308044, 0.5975464582443237, 0.5247279405593872, 0.6244548559188843, 0.6133943796157837, 0.5978057384490967, 0.575348436832428, 0.5728162527084351, 0.5585394501686096, 0.49210792779922485, 0.49810728430747986, 0.43388593196868896, 0.42733481526374817]"
uuid:6dbaf5cb-f8ba-4c4e-8130-252121087c82,6.42E+39,Millet,1,2,1000,0.5,KOLDA,THIETTY,SARE KOUBE FATAWORO(SINTHIANG KOUBE),13.02493667,-15.11169,"[0.3842112421989441, 0.36156463623046875, 0.35426047444343567, 0.32658737897872925, 0.3235289752483368, 0.2967935800552368, 0.2890118956565857, 0.28239667415618896, 0.2835780382156372, 0.27634063363075256, 0.27881255745887756, 0.28031009435653687, 0.2930268943309784, 0.29005739092826843, 0.301506370306015, 0.3297373354434967, 0.30771657824516296, 0.3375169038772583, 0.34339937567710876, 0.39619359374046326, 0.3830595910549164, 0.40042829513549805, 0.4011485278606415, 0.4462309777736664, 0.3800681233406067, 0.3876805305480957, 0.5138977766036987, 0.34885239601135254, 0.40281403064727783, 0.34307995438575745, 0.5095776319503784, 0.6090680360794067, 0.5474267601966858, 0.6433445811271667, 0.6770015954971313, 0.7069359421730042, 0.7148824334144592, 0.6587463021278381, 0.6005600690841675, 0.5432301759719849, 0.545070469379425, 0.5117629170417786, 0.4306446313858032, 0.4157859981060028, 0.3843061327934265, 0.39601361751556396]"
