KEY,ID_menage,crops_cult5,season_cult5,Area_cult5 (ha),QuantityProduced_cult5 (kg),Yield (T/ha),Department,Counties,Village,gpslat,gpslon
uuid:20412156-001e-4d9a-ac1e-5f27f2e76696,2.04E+39,Corn,1,0.5,550,1.1,VELINGARA,SINTHIANG KOUNDARA,MEDINA AFIA,13.41727167,-13.770895
uuid:b056afa7-bfaf-46dd-a6f7-725af1fe30ac,2.06E+39,Corn,1,0.5,250,0.5,GOUDOMP,SIMBADI BALANTE,KOLANTE MANJAQUE,12.52913167,-15.74356833
uuid:b1eab85b-a7f7-443f-a41e-09ec2bc72b59,2.15E+39,Corn,1,0.4,500,1.25,NIORO,PAOSKOTO,DINGUIRAYE,13.84368333,-15.85493667
uuid:b1ee84a2-068b-444b-86be-951719d5022b,2.16E+39,Corn,1,1,1000,1,NIORO,K. MANDONGO,TA�BA MBAY�NE,13.838085,-16.11778667
uuid:2b082f99-f6e3-4b85-8b7c-78780576e2ad,2.21E+39,Corn,1,1,330,0.33,VELINGARA,PAROUMBA,PATIM COUTA,12.74243333,-13.76378333
uuid:22a2534f-1d1f-41b6-b358-db3e42b69fda,2.21E+39,Corn,1,1,600,0.6,KOLDA,MAMPATIM,DARSALAM MAMADOU TOURE,13.04120167,-14.354965
uuid:2bb406b7-c0ec-478d-9370-1ad17de4f446,2.22E+39,Corn,1,1,1000,1,NIORO,KEUR MABA DIAKHOU,KEUR THIERNO DI�YE,13.68028333,-15.98422833
uuid:bbda40dd-b92e-4113-811f-cd22b3eeeb38,2.24E+39,Corn,1,1,1400,1.4,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.13371667,-13.75419833
uuid:2cab8d00-6ac4-46dd-a6e8-8ba686bf94ea,2.31E+39,Corn,1,3,1600,0.5333333333,BIRKELANE,N�DIOGNICK,TOUBA PAKALA,14.009984,-15.5726713
uuid:b341c8a1-665c-4d26-892c-7f731e0a5e9e,2.34E+39,Corn,1,0.75,120,0.16,KOLDA,COUMBACARA,SARE NIYEL,12.76882167,-14.51101667
uuid:b51380ba-6ac5-4f4d-afd7-bbaa91ee3833,2.51E+39,Corn,1,1,500,0.5,KOUNGHEUL,MISSIRAH WADENE,NDIAYENE SADIAKHOU,14.120675,-15.06555333
uuid:b613c26c-2d73-4bef-a6bb-9e50c57623e7,2.61E+39,Corn,1,0.25,50,0.2,BOUNKILING,DIAROUME,DIAROUME,,
uuid:276e8442-b24f-4416-9100-412d1e00861e,2.77E+39,Corn,1,1.5,450,0.3,SEDHIOU,DJIREDJI,BONA LINKETO,,
uuid:b8d3c8e7-6e88-4044-ba32-ead486e89104,2.84E+39,Corn,1,1,1000,1,NIORO,NDRAME ESCALE,FASS NG�Y�NE (K. BIRAME GU�YE),13.79291167,-16.13750167
uuid:29e49b97-500c-4415-9d67-3f9695a7c6ef,2.95E+39,Corn,1,2,50,0.025,KANEL,ORKADIERE,POLELE AWLOUBE,15.27747667,-13.02911667
uuid:29fdb10a-d7aa-4100-b11a-c3ead2f685f1,2.96E+39,Corn,1,1,700,0.7,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.13797,-13.76225
uuid:29798c61-b931-40e9-8995-6ceaf1d93237,2.98E+39,Corn,1,1.25,500,0.4,KOLDA,MEDINA CHERIF,MEDINA SAMBA BALDE (SARE SAMBA OURY),12.92834833,-14.18642667
uuid:30c11fde-12fc-432d-b450-dcfa1cf1f114,3.03E+39,Corn,1,3,2000,0.6666666667,KOLDA,MEDINA CHERIF,MEDINA SAMBA BALDE (SARE SAMBA OURY),12.92844833,-14.18721333
uuid:3141ca88-0257-4f87-9431-b124664da601,3.14E+39,Corn,1,0.5,180,0.36,KOLDA,SARE BIDJI,MEDINA BOGUEL,12.822005,-15.09072
uuid:c18fe05c-5076-4e6f-b2ec-4ae289a0a47d,3.19E+39,Corn,1,5,1500,0.3,MATAM,OREFONDE,OREFONDE,16.04936833,-13.72453833
uuid:0003a9b4-9afb-4ff0-8efa-0fabbdb83ccb,3.19E+36,Corn,1,0.5,400,0.8,KAOLACK,THIARE,MAKA FASS,13.98807667,-15.839605
uuid:3259f6f1-c035-4135-8577-22e417ff8ec6,3.26E+39,Corn,1,0.5,350,0.7,OUSSOUYE,DJEMBERING,CAP SKRING,12.38846833,-16.738495
uuid:cb8f24c7-be57-430b-ba84-b786e0b8c85c,3.29E+39,Corn,1,1,300,0.3,GOUDOMP,DJIBANAR,BIRKAMA,,
uuid:33e0734e-7d48-4882-80e5-0265d8fd65f7,3.35E+39,Corn,1,0.9,2100,2.333333333,NIORO,K. MANDONGO,TA�BA MBAY�NE,13.83977833,-16.11843
uuid:336ffcdb-7e59-473b-aaf4-df96b795ed01,3.37E+39,Corn,1,1,600,0.6,BOUNKILING,DIAROUME,DIAROUME,,
uuid:3dd3f378-9339-447c-b5f9-70bc0ab63f00,3.44E+39,Corn,1,1.5,150,0.1,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.13377833,-13.75392
uuid:c5ba5bd9-27ad-4cdf-878b-8be48d501147,3.52E+39,Corn,1,2,1500,0.75,KOLDA,BAGADADJI,BAGADADJI,12.849,-14.652915
uuid:cef36f94-8a82-4e50-95fc-2c0f0b52a803,3.56E+39,Corn,1,4,2000,0.5,GOUDOMP,MANGAROUNGOU SANTO,SAMBELCOUNDA ( DJIRBAN),12.51346833,-15.50732667
uuid:3fac41b9-6424-44bf-9995-34daf978f528,3.61E+39,Corn,1,2,2500,1.25,SEDHIOU,Koussi,Hamdani,12.89068167,-15.59444333
uuid:c6245667-ae79-4daa-a559-f5c324f0186f,3.62E+39,Corn,1,1,800,0.8,KOUNGHEUL,SALY ESCALE,MEDINA SIWOL,13.91779667,-14.955605
uuid:3f597d6e-7eea-4acf-be13-9d26053ed9ef,3.66E+39,Corn,1,0.5,100,0.2,BIGNONA,KATABA I,SELETY,13.14498333,-16.57704167
uuid:c717be96-b331-4f2f-9c6a-6f2d814585f4,3.72E+39,Corn,1,0.5,50,0.1,BIGNONA,TENGHORY,H1 KATOL�,,
uuid:c858dc5a-8ae8-48e2-a4c2-075a27ed976a,3.86E+39,Corn,1,1,2000,2,MATAM,OREFONDE,OREFONDE,16.043295,-13.72650167
uuid:39cb8605-4695-4eea-8b3b-a1af7df74d63,3.93E+39,Corn,1,2,900,0.45,VELINGARA,KANDIA,SARE YERO META,13.11734,-14.27731
uuid:d10530ac-f3c0-4e59-afcd-37f5c3cec4d2,4.11E+39,Corn,1,1,300,0.3,KAOLACK,NDIAFFATE,KOUTAL OUOLOF,14.08608833,-16.06666
uuid:4109a7bb-c580-4edf-adb2-f41e2edc4467,4.11E+39,Corn,1,1.5,2300,1.533333333,NIORO,K. MANDONGO,TA�BA MBAY�NE,13.83680833,-16.11810167
uuid:d1ae4b8b-3d4b-47ff-8966-1f860ab632ef,4.12E+39,Corn,1,1,900,0.9,NIORO,KEUR MABA DIAKHOU,H1 TAWFEKH DE THIAR�NE MATAR,13.59677,-15.97418
uuid:41b73e00-ad3b-4c1e-924b-c40ec2f2e62f,4.13E+39,Corn,1,2.5,2600,1.04,NIORO,KEUR MABA DIAKHOU,THIOY�NE,13.61009667,-15.96892167
uuid:413a8aa2-7864-4f82-adde-4534d12749f6,4.13E+39,Corn,3,1,1200,1.2,PODOR,MBOLO BIRANE,GANGUEL,16.09452333,-13.84033167
uuid:d136d5bf-b0fa-4d1f-b7f4-6dff881d9062,4.14E+39,Corn,1,3,2000,0.6666666667,NIORO,K. MANDONGO,H1 SANTHIE BABA MBAYE,13.82582,-16.13405167
uuid:d3119060-0486-4f2e-876f-abcd1cd599ce,4.31E+39,Corn,1,2,1000,0.5,KOUNGHEUL,MISSIRAH WADENE,AINOUMANE DRAME,14.096835,-15.10786833
uuid:43d3f592-5a41-40e9-87b6-8bf9ae251e4a,4.34E+39,Corn,1,0.75,340,0.4533333333,GOUDOMP,YARANG BALANTE,SINA,12.54130667,-15.60476833
uuid:4f4c9575-2019-4757-9654-e2f6b2c69d29,4.64E+39,Corn,1,2,950,0.475,BIRKELANE,MBEULEUP,3NDIOBENE GOUYE(ALLA GAWRY),13.92130167,-15.59020833
uuid:4f5733bf-036d-42e8-a87d-841d90236893,4.66E+39,Corn,3,0.25,100,0.4,KANEL,OURO SIDY,BOW,,
uuid:df7656a3-b644-48b2-bea9-9897f21ad1d6,4.68E+39,Corn,1,1,250,0.25,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.15984833,-13.761815
uuid:d87648f2-7faf-41fb-9de7-366ce93d5ed1,4.88E+39,Corn,1,1,900,0.9,BIRKELANE,MBEULEUP,1LONKANE MBEULEUP(LONKANE MATH),13.92763167,-15.56554
uuid:e0afcde2-632f-41a2-a046-59383b89c6d4,5.02E+39,Corn,1,0.5,800,1.6,NIORO,K. MANDONGO,TA�BA MBAY�NE,13.83849333,-16.118925
uuid:e0afcde2-632f-41a2-a046-59383b89c6d4,5.02E+39,Corn,1,0.5,500,1,NIORO,K. MANDONGO,TA�BA MBAY�NE,13.83849333,-16.118925
uuid:51024b38-760e-42f3-8272-768531b4c849,5.10E+39,Corn,1,0.5,350,0.7,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.15973833,-13.76174167
uuid:5aa57388-2685-4cb2-ac05-3ebda01a3989,5.12E+39,Corn,1,1,2500,2.5,VELINGARA,BONCONTO,TEYEL (TEYEL PAKANE),13.03786833,-13.93876167
uuid:51d6c76e-2a68-47e7-969f-ee523abe1034,5.15E+39,Corn,2,0.5,150,0.3,BIGNONA,NIAMONE,DIENGUE,12.75638667,-16.26912167
uuid:ea6e07b7-3344-458e-acfd-534dd7c50223,5.17E+39,Corn,1,2,500,0.25,NIORO,KEUR MABA DIAKHOU,SANTHIE MAKHA,13.67269833,-16.02420833
uuid:5a987bd1-33e3-4f4f-a800-6a781efb81cf,5.20E+39,Corn,1,0.7,500,0.7142857143,MATAM,OREFONDE,OREFONDE,16.047365,-13.724045
uuid:e25591ca-3c2c-43e2-b79f-855d18287eb0,5.26E+39,Corn,1,0.5,50,0.1,SEDHIOU,SANSAMBA,TAMBANA(DIASSING TAMBANA),,
uuid:0eb8cb97-b763-44d1-b381-5a24ad73b04f,5.28E+38,Corn,1,0.7,500,0.7142857143,NIORO,TA�BA NIASSENE,NDIOBENE KEUR AMATH MADJIGUENE,13.73637,-15.89471667
uuid:53b0889d-34f6-4333-8327-6d1fcc865d3e,5.32E+39,Corn,1,0.5,300,0.6,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.155235,-13.7626
uuid:53b0889d-34f6-4333-8327-6d1fcc865d3e,5.32E+39,Corn,1,2,1000,0.5,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.155235,-13.7626
uuid:543a1bf5-d2b9-46e0-95d1-bb3d5cbfbcc2,5.43E+39,Corn,1,1.5,1000,0.6666666667,NIORO,KEUR MABA DIAKHOU,SANTHIE MAKHA,13.672855,-16.02424
uuid:544cec9d-4a76-48ad-9109-27ea0a53e7ae,5.44E+39,Corn,1,0.25,100,0.4,BOUNKILING,FAOUNE,Touba Mouride,,
uuid:ed73f4d4-63da-41fd-a2e0-36f6f2c4653d,5.47E+39,Corn,3,0.25,160,0.64,KANEL,OURO SIDY,BOW,,
uuid:eec945f7-5190-411d-864a-b813d7f50b20,5.54E+39,Corn,1,4,600,0.15,NIORO,KEUR MABA DIAKHOU,SANTHIE MAKHA,13.67204833,-16.02465167
uuid:5eef87ac-6948-48d3-8180-0a28a6984470,5.56E+39,Corn,1,0.5,150,0.3,GOUDOMP,DJIBANAR,BIRKAMA,12.56024833,-15.83974667
uuid:eee8d274-b8c3-4c19-ac53-7a97093665f1,5.56E+39,Corn,1,1,2000,2,MATAM,OREFONDE,OREFONDE,16.037245,-13.73089667
uuid:56d93028-eea1-41c1-9adc-879f72aabf75,5.65E+39,Corn,1,1,1000,1,SEDHIOU,Koussi,Hamdani,,
uuid:5f7abaee-0031-4f80-9d59-dea13c70762b,5.67E+39,Corn,1,1,50,0.05,KANEL,OURO SIDY,LEWE DAMGA,15.47604167,-13.21836167
uuid:569471e0-3416-40f2-aa71-c428fa1810be,5.69E+39,Corn,3,0.25,150,0.6,MATAM,AGNAM-CIVOL,AGNAM THIODAYE,15.991065,-13.66713833
uuid:57b38564-532c-46e6-b191-6064d535e030,5.72E+39,Corn,1,1,300,0.3,KAFFRINE,DIAMAGADIO,MEODIAWENE,13.79043167,-15.42145667
uuid:e8c26d32-f39e-4b1d-b719-435226ef8d05,5.83E+39,Corn,3,0.3,200,0.6666666667,MATAM,NABADJI-CIVOL,H1 GOUREL ADAMA BA,15.70949,-13.37739833
uuid:e8c84a1b-c0f1-4aab-86e9-eb73f614f3f1,5.84E+39,Corn,1,1,1500,1.5,VELINGARA,MEDINA GOUNASS,MEDINA TOUAT,13.25738833,-13.80086667
uuid:6a032c3a-caad-4b15-9e91-e6269df1f192,6.10E+39,Corn,1,4,400,0.1,KOLDA,BAGADADJI,BAGADADJI,12.84971667,-14.65401167
uuid:fa20f77b-4895-45b8-ab6a-3434cdc92176,6.12E+39,Corn,1,0.5,500,1,MATAM,OREFONDE,OREFONDE,16.04705833,-13.726785
uuid:fa5bfd38-5df3-4dfd-8708-eff450e7a88c,6.15E+39,Corn,1,0.5,100,0.2,BIGNONA,KATABA I,SELETY,13.1444,-16.5766
uuid:f2694fcc-1799-4326-8e20-8e525ddbbcec,6.27E+39,Corn,1,0.5,200,0.4,GOUDOMP,MANGAROUNGOU SANTO,SAMBELCOUNDA ( DJIRBAN),12.51349667,-15.5069
uuid:6b858f4a-2bc2-4937-a8a2-088761a4289b,6.29E+39,Corn,3,1,200,0.2,MATAM,AGNAM-CIVOL,AGNAM GOLY,16.00835167,-13.68971667
uuid:6291fc0e-a013-4a3a-8b2c-7c4e95b83efe,6.29E+39,Corn,1,0.5,1500,3,NIORO,KEUR MABA DIAKHOU,H1 TAWFEKH DE THIAR�NE MATAR,13.59626333,-15.97456
uuid:6cfc3b2f-4f3b-4871-8e5f-fda2b70202d4,6.36E+39,Corn,1,2,500,0.25,MEDINA YORO FOULAH,FAFACOUROU,PADIALA SINTHIANG,13.13425,-14.54856
uuid:6dbaf5cb-f8ba-4c4e-8130-252121087c82,6.42E+39,Corn,1,1,400,0.4,KOLDA,THIETTY,SARE KOUBE FATAWORO(SINTHIANG KOUBE),13.02493667,-15.11169
uuid:fdfa4572-5583-4b45-a3b7-eaebd3047aa1,6.46E+39,Corn,1,1,360,0.36,SEDHIOU,KOUSSY,NIMZATT,,
uuid:fe2ea680-44bc-4a26-babc-8ceabe2c6e57,6.53E+39,Corn,1,4,4000,1,NIORO,K. MANDONGO,H1 SANTHIE BABA MBAYE,13.82620333,-16.13396
uuid:fe2ea680-44bc-4a26-babc-8ceabe2c6e57,6.53E+39,Corn,1,5,10000,2,NIORO,K. MANDONGO,H1 SANTHIE BABA MBAYE,13.82620333,-16.13396
uuid:f58552b2-a635-4529-a408-2f54180c98fd,6.59E+39,Corn,1,2,500,0.25,BOUNKILING,DIAROUME,DIAROUME,,
uuid:6643472d-65bc-4c98-91fc-0b2b764a8406,6.64E+39,Corn,1,0.5,200,0.4,KANEL,OURO SIDY,LEWE DAMGA,15.47730333,-13.21932667
uuid:6643472d-65bc-4c98-91fc-0b2b764a8406,6.64E+39,Corn,1,0.5,100,0.2,KANEL,OURO SIDY,LEWE DAMGA,15.47730333,-13.21932667
uuid:f67d36fd-e2d5-4d88-b09e-bda0f8465064,6.67E+39,Corn,3,1,250,0.25,MATAM,AGNAM-CIVOL,AGNAM CIVOL,15.99150167,-13.660145
uuid:6f882afd-cf98-4196-9d5d-c0ef365d5f45,6.69E+39,Corn,1,0.75,350,0.4666666667,GOUDOMP,SIMBADI BALANTE,ATHIOUFA,12.54579167,-15.75717333
uuid:0f9a0c43-9f9e-4a11-846e-103b79eab1c6,6.91E+38,Corn,1,2,1000,0.5,NIORO,KEUR MABA DIAKHOU,THIOY�NE,13.60958167,-15.96854833
uuid:0f9a0c43-9f9e-4a11-846e-103b79eab1c6,6.91E+38,Corn,1,1.5,500,0.3333333333,NIORO,KEUR MABA DIAKHOU,THIOY�NE,13.60958167,-15.96854833
uuid:0f9a0c43-9f9e-4a11-846e-103b79eab1c6,6.91E+38,Corn,1,1,600,0.6,NIORO,KEUR MABA DIAKHOU,THIOY�NE,13.60958167,-15.96854833
uuid:69384a4a-e335-49b5-90d2-2d5409580a93,6.94E+39,Corn,1,4,2000,0.5,NIORO,PAOSKOTO,DINGUIRAYE,13.84334167,-15.85353833
uuid:69facc51-dcbe-42f2-9c33-9865846b1a57,6.96E+39,Corn,1,2,2000,1,NIORO,KEUR MABA DIAKHOU,SANTHIE MAKHA,13.67179833,-16.02435833
uuid:70c21030-5285-42c8-a983-3b6e396693f3,7.03E+39,Corn,1,4.25,1500,0.3529411765,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.15399167,-13.760555
uuid:718d7424-d696-441d-a9a0-3274bb7c72b6,7.18E+39,Corn,1,1,400,0.4,NIORO,KEUR MABA DIAKHOU,KEUR THIERNO DI�YE,13.68115,-15.98394667
uuid:7193ab82-4313-40da-ba81-75a887c870d1,7.19E+39,Corn,1,1,500,0.5,BIRKELANE,N�DIOGNICK,DAROU PAKALA,14.00838833,-15.55656333
uuid:7b9d20d9-f93e-431a-af08-a34296ba41f0,7.29E+39,Corn,1,7.5,8000,1.066666667,VELINGARA,PAROUMBA,DAHARATOU,12.78939833,-13.878355
uuid:739fa7ab-67a5-41a2-9cb5-9b9edd56a845,7.40E+39,Corn,1,1,300,0.3,VELINGARA,OUASSADOU,MEDINA POUSSANG,12.719715,-14.19466667
uuid:779b6787-aebc-421d-916f-18e7ae69fb31,7.79E+39,Corn,1,0.5,350,0.7,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.132255,-13.75788667
uuid:779b6787-aebc-421d-916f-18e7ae69fb31,7.79E+39,Corn,1,0.75,650,0.8666666667,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.132255,-13.75788667
uuid:80f5ec44-39b5-4b33-a9e4-0d8d5f3e3310,8.07E+39,Corn,1,2,900,0.45,GOUDOMP,KOLIBANTANG,SANDINIEREY,12.73345667,-15.52989
uuid:8a388b00-96d3-4e4e-86fe-080b5f362894,8.14E+39,Corn,1,1,600,0.6,VELINGARA,PAROUMBA,PATIM COUTA,12.74265333,-13.76383667
uuid:823c2cce-5ba0-4305-bde0-63c768cc6c36,8.23E+39,Corn,1,1,2000,2,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.15583333,-13.75753
uuid:8b3e70fe-8363-49fe-9f26-c595de95204f,8.24E+39,Corn,1,0.5,60,0.12,GOUDOMP,NIAGHA,MEDINA SAMBAROU SEYDI,12.72702,-15.191845
uuid:8b558bf3-3b39-461c-b2b1-547b3ee412ba,8.26E+39,Corn,1,1.5,1000,0.6666666667,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.153825,-13.76227667
uuid:8bf932e8-e91f-4ef4-8f52-a0cab81c6552,8.27E+39,Corn,1,1,1500,1.5,NIORO,NDRAME ESCALE,NDIOFFORY,13.79488833,-16.14852667
uuid:08c10ba0-798e-4189-a5a9-9c97d97a8b14,8.31E+38,Corn,1,1,500,0.5,MATAM,OREFONDE,OREFONDE,16.04774667,-13.72434
uuid:8c640f4d-a3d1-45a0-a117-5f0984414976,8.36E+39,Corn,1,1,70,0.07,KANEL,ORKADIERE,POLELE AWLOUBE,15.277215,-13.02623667
uuid:838ba08d-c695-47f6-9af4-c1b4e2d6f9dc,8.38E+39,Corn,1,0.5,150,0.3,SEDHIOU,DJIREDJI,BONA LINKETO,12.686295,-15.80801167
uuid:84df0433-9161-4ca8-9b0e-af1962ff8b52,8.45E+39,Corn,3,0.95,108,0.1136842105,MATAM,AGNAM-CIVOL,AGNAM CIVOL,15.991385,-13.65904167
uuid:84df0433-9161-4ca8-9b0e-af1962ff8b52,8.45E+39,Corn,3,1,150,0.15,MATAM,AGNAM-CIVOL,AGNAM CIVOL,15.991385,-13.65904167
uuid:85226d3b-b361-4f2d-9856-22ac2715fc46,8.52E+39,Corn,1,5,10000,2,NIORO,K. MANDONGO,TA�BA MBAY�NE,13.83612667,-16.11957
uuid:8eb94a74-6d55-411f-a0d9-a36d161bb186,8.53E+39,Corn,1,1,600,0.6,KOLDA,MAMPATIM,MEDINA AMADOU SABALY (MEDINA THIERNO SABALY),12.89298333,-14.33282
uuid:85cb73c5-c5bb-460c-b530-719eb55842a8,8.53E+39,Corn,1,0.35,100,0.2857142857,BIGNONA,TENGHORY, Tenghou arrondissement,12.805985,-16.20679
uuid:8f390810-27f6-4596-90af-9bff224165ba,8.64E+39,Corn,1,0.75,350,0.4666666667,VELINGARA,BONCONTO,TEYEL (TEYEL PAKANE),13.03658333,-13.93798833
uuid:086ebff5-a73d-4a0f-96d5-c572d5970ff2,8.65E+38,Corn,1,1,1000,1,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.15256333,-13.76100333
uuid:89d04a5e-e6ec-4fa2-bd41-cfc1033de636,8.94E+39,Corn,1,0.25,600,2.4,OUSSOUYE,DJEMBERING,CAP SKRING,12.38826667,-16.73847333
uuid:091547da-68b3-4d6f-8809-29beaa57c928,9.15E+38,Corn,1,0.5,100,0.2,BIGNONA,KAFOUNTINE,ABENE,12.997445,-16.72326667
uuid:9af0a5ce-721e-4ef5-89b0-7222190adee0,9.16E+39,Corn,1,0.1,100,1,GOUDOMP,SIMBADI BALANTE,KOLANTE MANJAQUE,12.52890833,-15.74268167
uuid:92a556da-2143-44b9-97e3-39923b7fcadf,9.22E+39,Corn,1,0.5,150,0.3,VELINGARA,PAROUMBA,PATIM COUTA,12.74490167,-13.76444833
uuid:9b203e46-0b95-4b16-9258-36d933632420,9.22E+39,Corn,1,0.8,50,0.0625,KANEL,OURO SIDY,LEWE DAMGA,15.47657,-13.21835667
uuid:924185ee-96df-4d9d-9a94-a2495435d764,9.24E+39,Corn,1,1.25,1250,1,VELINGARA,LINKERING,SANSANCOTO,12.90250167,-13.80699333
uuid:9c1fa44c-3f3d-42a2-9b5b-63192ac907cd,9.32E+39,Corn,1,0.5,50,0.1,SEDHIOU,KOUSSY,NIMZATT,12.88533667,-15.5987
uuid:9de683aa-76dd-491e-bdf6-a5e1cbd026ce,9.46E+39,Corn,1,1,1000,1,MATAM,OREFONDE,OREFONDE,16.04923833,-13.72421167
uuid:95384124-dfc1-4349-92f1-017b3711924b,9.54E+39,Corn,1,1,400,0.4,GOUDOMP,KOLIBANTANG,SANDINIEREY,,
uuid:097c5b8e-3d30-4433-9784-66174cc38aa4,9.74E+38,Corn,1,1.5,20,0.01333333333,KOLDA,COUMBACARA,SARE NIYEL,12.76882833,-14.510785
uuid:977ec2d4-bc98-4a2b-8223-89452a32161b,9.78E+39,Corn,1,0.25,25,0.1,SEDHIOU,SANSAMBA,YACINE MANDINA(DIASSING MANDINA),12.78397833,-15.73926667
uuid:99409637-180e-47dd-a363-d76bbab04e19,9.94E+39,Corn,1,1.75,500,0.2857142857,VELINGARA,KANDIA,WELIA AMADOU,13.11910333,-14.26636167
uuid:922d9533-86c6-4f73-a3ac-f5d91cb23b73,9.22E+39,Corn,1,20,15000,0.75,SEDHIOU,Koussi,Hamdani,12.89011,-15.59314
uuid:f6f92dee-dbb4-43a9-beb8-71d60142ce96,6.67E+39,Corn,1,1,900,0.9,KAFFRINE,KATHIOTE,Ngettou Malick/WALALANE,14.01833167,-15.47956333
uuid:17dbbf54-eaaf-49ad-8d35-b9962dfac1f4,1.74E+39,Corn,1,0.5,700,1.4,SEDHIOU,SAMA KANTA PEULH,SARE ALMAMY,12.92570333,-15.24719167
uuid:d05e5f8a-e006-4161-8f34-bfb675f91e8e,4.06E+39,Corn,1,0.5,710,1.42,BOUNKILING,TANKON,TANKON,13.24466833,-15.494585
uuid:51268f8d-b544-49ef-9122-6a711750fbfe,5.13E+39,Corn,1,0.5,300,0.6,GOUDOMP,NIAGHA,SARE TENING,12.73118833,-15.18953167
uuid:5eee39a6-88c1-4475-9173-e204eb4cbcb5,5.56E+39,Corn,1,0.5,400,0.8,KAOLACK,KEUR BAKA,KEUR MARY,13.98734833,-15.99663167
uuid:f6f92dee-dbb4-43a9-beb8-71d60142ce96,6.67E+39,Corn,1,3,3000,1,KAFFRINE,KATHIOTE,Ngettou Malick/WALALANE,14.01833167,-15.47956333
uuid:70d14a8c-66c9-477f-aa50-de434383bd54,7.04E+39,Corn,1,0.5,200,0.4,KAOLACK,NDIAFFATE,KOUTAL OUOLOF,14.08938,-16.06957167
uuid:192e3648-403d-47ca-8c1c-a2eecf39d47c,1.93E+39,Corn,1,1,1400,1.4,MEDINA YORO FOULAH,BOUROUCO,TA�BA,13.21058,-15.219535
uuid:b1e37a88-e39d-4088-a49c-7c261596990b,2.15E+39,Corn,1,2,1000,0.5,KAFFRINE,KATHIOTE,Ngettou Malick/WALALANE,14.01898333,-15.47736667
uuid:36781afb-6ea2-4c78-b48d-8b7a7ab56fcf,3.68E+39,Corn,1,2,1700,0.85,NIORO,KAYEMOR,H1 TOUCOULEURGA,13.77974,-15.56742667
uuid:bc400894-9942-44fa-9e0b-a29b4a32b389,2.34E+39,Corn,1,1,60,0.06,KOLDA,SARE BIDJI,BOGUEL,12.81514667,-15.08388833
uuid:de17aba6-04e2-491a-aa7d-4ebb1f080f8a,4.52E+39,Corn,1,2,1500,0.75,BIRKELANE,MBEULEUP,1LONKANE MBEULEUP(LONKANE MATH),13.92661167,-15.56610167
uuid:e05c48b8-733d-4df6-8f74-511e4ab3e135,5.05E+39,Corn,1,1,500,0.5,MEDINA YORO FOULAH,NIAMING,TOUBA MBAYENE (KEUR SEYNI),13.35680667,-14.75588833
uuid:02717891-af80-4bed-9985-843f248d457e,2.72E+38,Corn,1,2,1400,0.7,MEDINA YORO FOULAH,KEREWANE,NGAYENE SENEGAL,13.39203167,-14.80931333
uuid:c0bf7fb1-b479-4f37-9270-49b2baeb5b08,3.03E+39,Corn,1,2.5,350,0.14,KOLDA,MEDINA CHERIF,MEDINA SAMBA BALDE (SARE SAMBA OURY),12.92812833,-14.18687167
uuid:3d562047-49df-4e9c-81f3-e00caf57c49e,3.46E+39,Corn,3,1.2,3000,2.5,KANEL,ORKADIERE,H1 AINOUMADY,15.26191,-12.94661667
uuid:c7457ba8-f0eb-4e43-88f5-f155e98a2ba9,3.75E+39,Corn,1,0.25,500,2,KOLDA,GUIRO YERO BOCAR,TEMENTO SAMBA BAMBOUA,,
uuid:379deabb-3667-4890-8356-b0d821ddf44f,3.79E+39,Corn,1,1,200,0.2,FOUNDIOUGNE,KEUR SAMBA GUEYE,KEUR SEYNI GUEYE,13.60716667,-16.31903333
uuid:d05e5f8a-e006-4161-8f34-bfb675f91e8e,4.06E+39,Corn,1,1,1000,1,BOUNKILING,TANKON,TANKON,13.24466833,-15.494585
uuid:473e2751-4776-45ad-9758-716514c3c7c4,4.74E+39,Corn,1,1.5,1000,0.6666666667,VELINGARA,OUASSADOU,MEDINA POUSSANG,12.71882667,-14.19472333
uuid:5fae09dc-32c4-42d9-bac5-0c50fb3cd16c,5.62E+39,Corn,1,2,360,0.18,KOLDA,MEDINA CHERIF,MEDINA SAMBA BALDE (SARE SAMBA OURY),12.92869167,-14.18675
uuid:f4c6c2ff-8e25-4ad8-9756-92b7f20953e5,6.44E+39,Corn,1,1,50,0.05,KAOLACK,LATMINGUE,KEUR ALY AWA,14.08104333,-15.86449667
uuid:8aea6c1d-ae5f-4124-a1f9-84807bbb503d,8.15E+39,Corn,1,1,1440,1.44,KOLDA,DIOULACOLON,SINTHIANG SAMBA COULIBALY,12.87883667,-14.910275
