KEY,ID_menage,crops_cult4,season_cult4,Area_cult4 (ha),QuantityProduced_cult4 (kg),Yield (T/ha),Department,Counties,Village,gpslat,gpslon
uuid:d20712fa-5095-4443-ab94-b8003e36e243,4.21E+39,Millet,1,1.5,1000,0.6666666667,NIORO,KEUR MABA DIAKHOU,KEUR GUELADIO,13.693225,-15.97734667
uuid:4b3f81a9-1e5a-4c4f-9391-c625320dd588,4.24E+39,Millet,1,0,4000,,MALEM HODDAR,SAGNA,Darou Salam,13.97865,-15.20446667
uuid:db6c10d0-613d-4442-bc12-93d3bd88193e,4.26E+39,Millet,1,0.5,500,1,MATAM,NABADJI-CIVOL,FETENIEBE,15.659295,-13.39976
uuid:4b6c3883-82ce-456c-8cf8-fb70f081984e,4.26E+39,Millet,1,2,50,0.025,KANEL,NDENDORY,H1 DAROU NEMA,15.549255,-13.29553833
uuid:42650757-4b4e-4454-80d7-902af612794b,4.27E+39,Millet,1,1,500,0.5,NIORO,TA�BA NIASSENE,NDIOBENE KEUR AMATH MADJIGUENE,13.73437333,-15.89382667
uuid:4c1562b3-42c5-4a9b-ab96-ac3e9c804bac,4.32E+39,Millet,1,1,800,0.8,NIORO,WACK NGOUNA,THIAM�NE DIOGA,13.71766333,-16.12582333
uuid:4ca71a53-98a4-47e0-ac38-728ad4243840,4.32E+39,Millet,1,1.5,250,0.1666666667,BOUNKILING,FAOUNE,Touba Mouride,13.065995,-15.62427833
uuid:dc2c8fde-c497-46b0-b6ce-8402e495325f,4.32E+39,Millet,1,1,300,0.3,MATAM,OREFONDE,H8 DENDOUDI,15.78591333,-13.90314667
uuid:43ee5e0e-b757-4306-a011-1714fd4cc04a,4.36E+39,Millet,1,0.5,500,1,GOUDOMP,NIAGHA,SARE TENING,12.729955,-15.18914833
uuid:d3819f8c-ceee-4fc5-8579-cdea35268592,4.38E+39,Millet,1,1.5,500,0.3333333333,MATAM,NABADJI-CIVOL,SINTHIOU MBAL,15.70731,-13.38215833
uuid:44b3509e-bcb9-474c-ad7c-51bfe5bfb438,4.42E+39,Millet,1,2,450,0.225,KOUNGHEUL,GAINTHE PATHE,TOUBA BOWENE,,
uuid:4dc71464-2fbb-4047-bf19-040e20411350,4.44E+39,Millet,1,3,2500,0.8333333333,MEDINA YORO FOULAH,BOUROUCO,YEUME(SINTHIOU DEMBA SYLLA),,
uuid:44397e1b-e6d2-4ae9-9a99-eb11501a0cd6,4.44E+39,Millet,1,1,500,0.5,KAFFRINE,DIAMAGADIO,MEODIAWENE,13.78746833,-15.421835
uuid:dd4cb995-cf19-41d6-985f-fd788e7b59c2,4.44E+39,Millet,1,1,360,0.36,PODOR,FANAYE,WENDOU OLDOU,16.52010167,-15.18890333
uuid:44df7fe9-b12b-4984-9716-207bb46d4ddd,4.45E+39,Millet,1,2,150,0.075,NIORO,WACK NGOUNA,THIAM�NE DIOGA,13.718685,-16.125545
uuid:44e0de54-efb6-4fde-8489-3650e5c044e6,4.45E+39,Millet,3,1,250,0.25,MATAM,AGNAM-CIVOL,AGNAM CIVOL,15.99094667,-13.66021
uuid:4d545361-d1f5-4c51-a615-9c109af5e95c,4.45E+39,Millet,1,2,175,0.0875,GOUDOMP,SIMBANDI BRASSOU,SAMBOUCOUNDA,12.6417,-15.49803333
uuid:4463f279-4858-49c8-8c94-595776e1ee31,4.46E+39,Millet,1,3,3000,1,KOUNGHEUL,MISSIRAH WADENE,KEUR MALICK MARAM,,
uuid:4e056246-ae61-4f54-ad62-03f89724b884,4.51E+39,Millet,1,3,1200,0.4,NIORO,KEUR MABA DIAKHOU,KEUR THIERNO DI�YE,13.68211,-15.98306833
uuid:45ab1d44-443e-4ad1-8464-010c684bea51,4.51E+39,Millet,1,1,1000,1,MEDINA YORO FOULAH,DINGUIRAYE,THIOUTY( SINTHIANG SADIO),13.208755,-14.57436
uuid:de44f36d-fc88-415f-87fc-1346fbc9a914,4.54E+39,Millet,1,2,2500,1.25,MEDINA YORO FOULAH,NDORNA,MBAYENE,13.21407833,-15.06875167
uuid:4e5d3e1d-af90-4a73-be6d-ee9ab179fa22,4.55E+39,Millet,1,0.5,150,0.3,BOUNKILING,NDIAMALATHIEL,DIOPCOUNDA(NDJIRMEW),13.25187333,-15.642055
uuid:4e67e146-68c2-4e41-8f0f-0d4d2eceb411,4.57E+39,Millet,1,1,500,0.5,KAFFRINE,KATHIOTE,TAIBA,13.93444667,-15.45882667
uuid:de73466b-58cf-46a9-ba90-8e2171bb20be,4.57E+39,Millet,1,2,1300,0.65,MEDINA YORO FOULAH,KEREWANE,A�NOUMANE,,
uuid:45824817-823d-4a2b-b048-20798a1951f1,4.58E+39,Millet,1,1,400,0.4,KAFFRINE,KATHIOTE,TAIBA,13.935115,-15.45935667
uuid:45824817-823d-4a2b-b048-20798a1951f1,4.58E+39,Millet,1,2,500,0.25,KAFFRINE,KATHIOTE,TAIBA,13.935115,-15.45935667
uuid:458e6c38-2d03-415e-b441-634274c6fd56,4.59E+39,Millet,1,1,750,0.75,NIORO,TA�BA NIASSENE,TAWA OUALO,13.76112,-15.961345
uuid:46a4104b-e08d-4fb3-b337-25d81c8bee2b,4.61E+39,Millet,1,0.5,100,0.2,BIGNONA,TENGHORY, Tenghou arrondissement,12.807825,-16.20740667
uuid:dfc93df3-79d0-420a-ad6b-cf2259ba48f1,4.64E+39,Millet,1,1.5,300,0.2,KOUNGHEUL,MISSIRAH WADENE,KEUR MALICK MARAM,,
uuid:46473213-6749-404b-b840-c9b4ad63d9ce,4.65E+39,Millet,1,4,450,0.1125,MATAM,NABADJI-CIVOL,FETENIEBE,15.65932667,-13.40039
uuid:df61a4a1-d193-4eeb-9c5d-7a121352bd0f,4.66E+39,Millet,1,0,500,,MALEM HODDAR,DIANKE SOUF,DIANKE SOUF,14.231225,-15.33502167
uuid:df6b8796-e425-4e1f-91bd-fb5dd047211b,4.66E+39,Millet,1,1,800,0.8,BOUNKILING,NDIAMALATHIEL,DIOPCOUNDA(NDJIRMEW),13.25214667,-15.64199667
uuid:470ca7df-6c39-4c24-aaf4-048cc44826fa,4.70E+39,Millet,1,2,50,0.025,KANEL,ORKADIERE,GASSAMBERY,15.24622667,-12.933695
uuid:471ea700-b3f5-41fd-a297-e785f6ce685c,4.72E+39,Millet,1,9,1400,0.1555555556,KAOLACK,THIARE,MOULA MAMOUR,13.999045,-15.82223333
uuid:47be1dd3-dc3f-4936-aab3-d4c1c46fc799,4.73E+39,Millet,1,3,750,0.25,BOUNKILING,DIACOUNDA,DIACOUNDA,12.96628833,-15.957105
uuid:d7282894-9b14-4188-8713-b592440c7921,4.73E+39,Millet,1,2,750,0.375,MATAM,NABADJI-CIVOL,FETENIEBE,15.6588,-13.39895833
uuid:d7c1a333-2dfa-4623-99a6-e9c57479751c,4.73E+39,Millet,1,1.2,420,0.35,NIORO,TA�BA NIASSENE,TAWA OUALO,13.75905667,-15.96112833
uuid:d7c57604-d69c-4387-bfd5-a94ed4c0ebb4,4.74E+39,Millet,1,0,4000,,MALEM HODDAR,SAGNA,Darou Salam,13.97468833,-15.15590833
uuid:d7464697-783a-429f-a27a-83238275061d,4.75E+39,Millet,1,2,1800,0.9,NIORO,GAINTE KAYE,NDIAWARA AL KALY,13.78651167,-16.01277
uuid:47514a8a-71c8-45ca-9142-1940be0c7c5e,4.75E+39,Millet,1,1,50,0.05,MATAM,OGO,HOMBO,15.55572667,-13.34264667
uuid:d7572147-da83-47bf-9677-0bf878d0b961,4.76E+39,Millet,1,3,900,0.3,MATAM,BOKIDIAWE,DOUMGA RINDIAO,15.86698,-13.468095
uuid:d922724e-f032-4f5e-9c8f-0a9eac63e49a,4.92E+39,Millet,1,0,2500,,MALEM HODDAR,SAGNA,Darou Salam,13.97702167,-15.20539667
uuid:49233155-5544-4fb9-a85e-84d7b1315e4e,4.92E+39,Millet,2,1,200,0.2,MATAM,NABADJI-CIVOL,SINTHIOU MBAL,15.70568,-13.37958333
uuid:d9e97f4b-f221-418b-b6b6-d845e86622de,4.96E+39,Millet,1,0.5,800,1.6,MEDINA YORO FOULAH,BOUROUCO,YEUME(SINTHIOU DEMBA SYLLA),,
uuid:d9ffd275-f35b-43de-bf77-15e8d9321f5e,4.97E+39,Millet,1,2.5,1600,0.64,NIORO,DAROU SALAM,YALLE KEUR EL HADJI MALICK,13.869355,-15.82756833
uuid:50258411-23d9-4725-917c-15aa2efe4ec8,5.03E+39,Millet,1,1.5,600,0.4,NIORO,DAROU SALAM,KEUR CHEIKHOU OUMAR,13.86805,-15.8488
uuid:e05bd509-ab7a-4c56-84a4-0510076baa6c,5.05E+39,Millet,1,5,3000,0.6,NIORO,GAINTE KAYE,FAOUROU PEULH,13.86228833,-15.915305
uuid:eaa2a800-f5d8-48b6-bfd2-2433f2a2f684,5.11E+39,Millet,1,3,500,0.1666666667,MATAM,AGNAM-CIVOL,AGNAM THIODAYE,15.991635,-13.66777833
uuid:51adc360-3775-4919-bab5-8b77853e4729,5.11E+39,Millet,1,1,100,0.1,BIGNONA,SINDIAN,SINDIAN,12.963245,-16.18057667
uuid:51ad9ce3-f5b7-4acd-8c2d-73a5ffd5f47b,5.11E+39,Millet,1,1,500,0.5,MATAM,NABADJI-CIVOL,FETENIEBE,15.65923167,-13.39931833
uuid:5a42d4b3-0d9e-4f91-87e8-c8acb6c73d0e,5.14E+39,Millet,1,2,1500,0.75,MEDINA YORO FOULAH,BOUROUCO,YEUME(SINTHIOU DEMBA SYLLA),,
uuid:515d86cf-0689-4b10-9ef4-628e11c626f7,5.15E+39,Millet,1,1,100,0.1,KANEL,OURO SIDY,LEWE DAMGA,15.47680667,-13.21860333
uuid:5155c59c-4531-490b-aa0f-28d511c38f70,5.16E+39,Millet,1,1,250,0.25,KOUNGHEUL,GAINTHE PATHE,YASSI,,
uuid:e194d1e5-2601-4bb1-bf83-6a3b58c02940,5.19E+39,Millet,1,4,450,0.1125,MATAM,NABADJI-CIVOL,FETENIEBE,15.65950667,-13.40012333
uuid:eb201536-25cf-49ae-b67f-58e6d8e81615,5.22E+39,Millet,1,0.5,400,0.8,MATAM,NABADJI-CIVOL,SINTHIOU MBAL,15.70608333,-13.380005
uuid:ebcbed25-ec10-4f9d-90f2-3516b3cff980,5.23E+39,Millet,1,0.5,80,0.16,KOUNGHEUL,MISSIRAH WADENE,MINAL NDRAME,,
uuid:eb58f972-8f21-4676-a507-fd286f8af9d2,5.26E+39,Millet,1,2,3000,1.5,MATAM,BOKIDIAWE,DOUMGA RINDIAO,15.86642,-13.46840833
uuid:5bfbd6ac-8016-4d7f-a92f-15353cc23562,5.26E+39,Millet,1,1.5,250,0.1666666667,KANEL,OURO SIDY,BOW,,
uuid:5bf250f4-65e1-4bfd-9406-e9d74db58b42,5.26E+39,Millet,1,1.5,900,0.6,NIORO,DAROU SALAM,KEUR DI�BEL,13.84998,-15.81581167
uuid:5bf250f4-65e1-4bfd-9406-e9d74db58b42,5.26E+39,Millet,1,1,320,0.32,NIORO,DAROU SALAM,KEUR DI�BEL,13.84998,-15.81581167
uuid:ebffb1e3-2e07-49ae-8c18-3f1c657a587a,5.27E+39,Millet,1,1,250,0.25,GOUDOMP,SIMBADI BALANTE,ATHIOUFA,12.546505,-15.75668333
uuid:e2f90b20-db17-433d-8796-cd0212409fb8,5.27E+39,Millet,1,2,700,0.35,BIGNONA,TENGHORY,DIARONE,,
uuid:53b42421-0192-4fd6-bae8-e6bf06fd2219,5.32E+39,Millet,1,2,500,0.25,KOLDA,TANKANTO ESCALE,OUMOUL KOURE (BOKH MAOUNDE),12.80123667,-15.06540167
uuid:e3b4897a-9a06-4809-90af-7644b888e6d2,5.32E+39,Millet,1,0.5,550,1.1,KOLDA,SARE BIDJI,SARE MAOUDE DIAO,12.95340167,-14.97668167
uuid:5cc73fd2-1b59-4d59-8554-f0add1e89fc6,5.34E+39,Millet,1,6,650,0.1083333333,MATAM,NABADJI-CIVOL,FETENIEBE,15.65924167,-13.39993167
uuid:e356c511-7bfd-44eb-a98b-b06bcb12a837,5.36E+39,Millet,1,1,150,0.15,KANEL,NDENDORY,H1 DAROU NEMA,15.54928667,-13.295435
uuid:5362808e-278f-43b1-965f-3725c4582e11,5.36E+39,Millet,1,1,300,0.3,BIGNONA,TENGHORY, Tenghou arrondissement,12.8105967,-16.22329
uuid:543a1bf5-d2b9-46e0-95d1-bb3d5cbfbcc2,5.43E+39,Millet,1,5,2,0.0004,NIORO,KEUR MABA DIAKHOU,SANTHIE MAKHA,13.672855,-16.02424
uuid:edc226dd-859a-41e0-985d-47b16daffd6f,5.43E+39,Millet,1,0,1500,,KOUNGHEUL,MISSIRAH WADENE,VELINGARA DEMBA SOW,14.117565,-15.11023667
uuid:543b7d63-0246-4ced-9795-cc09aab42ab4,5.43E+39,Millet,1,0.7,400,0.5714285714,PODOR,FANAYE,WENDOU OLDOU,16.51987333,-15.18849167
uuid:543c0149-07ac-4195-8dca-340c853939e5,5.43E+39,Millet,1,0,3000,,MALEM HODDAR,SAGNA,Darou Salam,13.976125,-15.20440333
uuid:e48fdbff-1285-472e-a1db-22377e7c33d0,5.49E+39,Millet,1,0,200,,KOUNGHEUL,MISSIRAH WADENE,FASS NDIAYENE,14.12487833,-15.09671333
uuid:ee02093a-f09d-44be-bab6-57c63d297ed2,5.50E+39,Millet,1,4.5,1200,0.2666666667,KAOLACK,NDIAFFATE,KOUTAL OUOLOF,14.08785333,-16.06600167
uuid:e525c483-c923-4a32-a745-4bc07064892b,5.53E+39,Millet,1,1.5,520,0.3466666667,NIORO,WACK NGOUNA,THIAM�NE DIOGA,13.71762833,-16.1271
uuid:eed34763-caf8-468f-96e2-c17ae3659b0a,5.54E+39,Millet,1,1,800,0.8,NIORO,TA�BA NIASSENE,NDIOBENE KEUR OUSMANE,13.73184167,-15.88497833
uuid:5e67a506-86e4-4165-b616-ca7c661e9730,5.57E+39,Millet,1,0.5,360,0.72,PODOR,NDIAYENE PENDAO,H5 KOITI GOTTI,16.36451167,-14.99678167
uuid:e5745ee7-b647-43d9-bff0-66969f4bea53,5.57E+39,Millet,1,1,300,0.3,VELINGARA,PAKOUR,PAKOUR,12.76032167,-13.96096167
uuid:5e766fde-7a22-469d-b7ed-a94af30e50ef,5.58E+39,Millet,1,0.8,150,0.1875,BIGNONA,KATABA I,KABADIO,13.04534,-16.703775
uuid:e59c7603-ca5a-431e-a6e2-277f32ad2958,5.59E+39,Millet,1,4,700,0.175,KOUNGHEUL,SALY ESCALE,KOUCOTO (BOUSTANE),13.918265,-14.97929667
uuid:56129970-9a50-4f13-b210-899bba777fcc,5.61E+39,Millet,3,2,250,0.125,MATAM,AGNAM-CIVOL,AGNAM GOLY,16.00891667,-13.68825833
uuid:56a61dfe-96c1-4d46-a9aa-8653f9416e93,5.62E+39,Millet,3,1.5,100,0.06666666667,MATAM,AGNAM-CIVOL,AGNAM CIVOL,15.99034167,-13.66026167
uuid:e6b3c50d-02dd-4272-a15f-54bca9d7d365,5.62E+39,Millet,1,2,2100,1.05,MEDINA YORO FOULAH,BOUROUCO,YEUME(SINTHIOU DEMBA SYLLA),,
uuid:56f3e509-be1d-41f6-8f16-61685c863826,5.66E+39,Millet,1,1,1000,1,NIORO,TA�BA NIASSENE,KEUR ALIOU PATHE,13.71855333,-15.87997667
uuid:eff95255-b6b5-45b6-82a5-eaa1d3a721e6,5.67E+39,Millet,1,2,1100,0.55,NIORO,GAINTE KAYE,FAOUROU PEULH,13.86201167,-15.91517
uuid:57b153ff-a300-42aa-9d38-917f54cb0c07,5.72E+39,Millet,1,2.5,1250,0.5,NIORO,POROKHANE,KEUR ALASSANE KHODIA,13.64508167,-15.86333333
uuid:e73308d4-4cff-422d-bfc4-8458de5ce3f1,5.73E+39,Millet,1,0.2,25,0.125,BIGNONA,SINDIAN,SINDIAN,12.96376833,-16.179555
uuid:5749df2b-fda5-4c17-8c19-4bebd90b196e,5.75E+39,Millet,1,0.5,75,0.15,BIGNONA,TENGHORY, Tenghou arrondissement,12.80741833,-16.20881333
uuid:e76a1990-617b-4c4f-9182-4be2ec731e9e,5.76E+39,Millet,1,1,800,0.8,NIORO,TA�BA NIASSENE,NDIOBENE KEUR OUSMANE,13.73239167,-15.88591167
uuid:e7681c4d-9c42-41e9-9cd8-9063c013bb02,5.77E+39,Millet,1,2,500,0.25,NIORO,GAINTE KAYE,NDIAWARA AL KALY,13.78814,-16.01359167
uuid:5805f68c-f11b-4a38-8887-3790a035e8fe,5.81E+39,Millet,1,0.5,2000,4,PODOR,MBOLO BIRANE,THILOUKI (SARE MAWDE),15.978835,-13.91426
uuid:58b29f0f-49bc-429f-a041-9a677ae6957a,5.82E+39,Millet,1,0.75,500,0.6666666667,VELINGARA,SINTHIANG KOUNDARA,MEDINA AFIA,13.41718667,-13.77077833
uuid:e968e305-2084-44a2-8d39-a95573eda918,5.97E+39,Millet,3,8,200,0.025,MATAM,AGNAM-CIVOL,AGNAM THIODAYE,15.99186333,-13.66519667
uuid:f01dff33-e052-4a99-9f58-08493795adf9,6.01E+39,Millet,1,0,1000,,MALEM HODDAR,SAGNA,Darou Salam,13.975515,-15.15651667
uuid:f0b3ad5f-e423-4eb4-963c-2171de3326d6,6.02E+39,Millet,1,1,250,0.25,BIRKELANE,TOUBA M�BELLA,YALAL DIAKE,14.25964333,-15.72223
uuid:60cec1b7-e45e-46d3-b9fc-a6f5d90052f3,6.04E+39,Millet,1,1.5,850,0.5666666667,NIORO,NDRAME ESCALE,HAN�NE WALO (HAN�NE NDIOFFORY),13.800525,-16.13397167
uuid:60749689-9de7-4a09-a3fb-496875e8f1dd,6.07E+39,Millet,1,3,2000,0.6666666667,NIORO,KEUR MABA DIAKHOU,NDRAM� NDIMB,13.605945,-15.96244667
uuid:06a29c43-753f-4ffc-b0b7-cd341b729f26,6.13E+38,Millet,1,0.5,500,1,PODOR,BOKE DIALLOUBE,GADIOBE,16.11747333,-13.96260667
uuid:6acd5a6c-2e57-4759-8577-4904c3018ee2,6.13E+39,Millet,1,0.2,10,0.05,ZIGUINCHOR,NIAGUIS,DJIFANGHOR,12.57271667,-16.20892833
uuid:061e1bff-3252-4f6c-9986-c5e8f3b82765,6.15E+38,Millet,1,6,4000,0.6666666667,NIORO,POROKHANE,POROKHANE WOLOF,13.69926,-15.82308
uuid:6a57b85f-fd2e-4b99-ae23-ad88c3d88d22,6.16E+39,Millet,1,1,500,0.5,NIORO,GAINTE KAYE,NDIAWARA AL KALY,13.78796833,-16.01290833
uuid:6a76779a-166b-4413-b636-eafa3b9ad3e6,6.18E+39,Millet,1,2,1000,0.5,NIORO,NDRAME ESCALE,KEUR MACIR� DIAWARA,13.77817,-16.14564167
uuid:f19bae9b-2384-4161-babc-e73022f8d310,6.19E+39,Millet,1,2,2000,1,NIORO,PAOSKOTO,DINGUIRAYE,13.84602167,-15.85613
uuid:0f19d1b3-639f-4168-9ff2-efeeef94856c,6.19E+38,Millet,1,0,3000,,MALEM HODDAR,SAGNA,Darou Salam,13.97583167,-15.203695
uuid:6bb420b4-4db7-4699-a9d7-a0432bc8f80c,6.22E+39,Millet,1,2,300,0.15,BIGNONA,OULAMPANE,Oulampane,12.96076,-15.99881167
uuid:6227be99-7b18-4bd3-9837-2aa300376c8a,6.23E+39,Millet,1,2,600,0.3,KOUNGHEUL,SALY ESCALE,KOUCOTO (BOUSTANE),13.918425,-14.97830167
uuid:623c3cf2-f512-487c-93cb-0e202c404d48,6.23E+39,Millet,1,0,200,,BIGNONA,NIAMONE,DIENGUE,12.75802,-16.26338
uuid:fbf8b344-51f7-43ae-8c46-12ede821d445,6.27E+39,Millet,1,0,400,,MALEM HODDAR,DIANKE SOUF,DIANKE SOUF,14.23393,-15.34087667
uuid:6b858f4a-2bc2-4937-a8a2-088761a4289b,6.29E+39,Millet,3,1,100,0.1,MATAM,AGNAM-CIVOL,AGNAM GOLY,16.00835167,-13.68971667
uuid:6291fc0e-a013-4a3a-8b2c-7c4e95b83efe,6.29E+39,Millet,1,3,1500,0.5,NIORO,KEUR MABA DIAKHOU,H1 TAWFEKH DE THIAR�NE MATAR,13.59626333,-15.97456
uuid:f31c6d2d-b8f2-4a4f-999d-4145aa0f69a9,6.31E+39,Millet,1,1.8,1000,0.5555555556,NIORO,POROKHANE,KEUR ALASSANE KHODIA,13.64385667,-15.86393833
uuid:63215089-710c-48bf-92cc-2638963cc399,6.32E+39,Millet,1,2,1300,0.65,KAFFRINE,DIAMAGADIO,MEODIAWENE,13.78995333,-15.42212167
uuid:06cb4420-97cc-4938-aa6a-df7ce8f5deb0,6.32E+38,Millet,1,1.4,1000,0.7142857143,NIORO,POROKHANE,POROKHANE WOLOF,13.69731,-15.826455
uuid:637bcee9-5fd0-4cd9-84b2-d5a9049fe348,6.37E+39,Millet,1,0.5,100,0.2,BIGNONA,SINDIAN,SINDIAN,12.96522,-16.17993333
uuid:f4038855-bdec-43e7-88c2-22fefdd4e5bb,6.40E+39,Millet,1,2,1300,0.65,KOUNGHEUL,MISSIRAH WADENE,NDIAYENE SADIAKHOU,14.11903667,-15.06462833
uuid:fda7ee1a-ec3f-4d77-9795-b9c7b247f739,6.42E+39,Millet,1,3,400,0.1333333333,BOUNKILING,NDIAMALATHIEL,NDIAMALATHIEL,,
uuid:6dbaf5cb-f8ba-4c4e-8130-252121087c82,6.42E+39,Millet,1,2,1000,0.5,KOLDA,THIETTY,SARE KOUBE FATAWORO(SINTHIANG KOUBE),13.02493667,-15.11169
uuid:64b36444-5879-4185-919f-070a393b4b34,6.42E+39,Millet,3,1.5,700,0.4666666667,MATAM,AGNAM-CIVOL,AGNAM THIODAYE,,
uuid:0f4bff8e-18a5-43af-b8c3-5805993e8abb,6.43E+38,Millet,1,0.5,500,1,KANEL,OURO SIDY,LEWE DAMGA,15.47651833,-13.218265
uuid:6dc1684a-7f2b-4866-966a-232a3e0d3d2d,6.43E+39,Millet,1,1,700,0.7,NIORO,K. MANDONGO,TA�BA MBAY�NE,13.840155,-16.11748167
uuid:6de518d1-ff67-4f23-9b0b-234efd245a25,6.46E+39,Millet,1,1.1,650,0.5909090909,NIORO,POROKHANE,POROKHANE WOLOF,13.69629333,-15.81991333
uuid:fd7b6a80-06c3-4bd6-bc78-04fce382187a,6.47E+39,Millet,1,1,1000,1,BOUNKILING,NDIAMALATHIEL,DIOPCOUNDA(NDJIRMEW),,
uuid:6ebefde4-e1af-48c0-9cce-8c38422d7763,6.53E+39,Millet,1,0,2000,,MALEM HODDAR,SAGNA,Darou Salam,13.97623833,-15.156785
uuid:6e4feea4-efc4-4641-8768-a5cec3fb067f,6.55E+39,Millet,1,0.5,180,0.36,GOUDOMP,MANGAROUNGOU SANTO,SAMBELCOUNDA ( DJIRBAN),12.51365,-15.507845
uuid:f569ebd4-b0db-44bd-8491-32f88e26af5c,6.57E+39,Millet,1,3,500,0.1666666667,NIORO,PAOSKOTO,DINGUIRAYE,13.84577333,-15.85651
uuid:66a728f1-a105-445b-a3b0-4214a095204f,6.62E+39,Millet,1,3,1320,0.44,BOUNKILING,NDIAMALATHIEL,DIOPCOUNDA(NDJIRMEW),13.25187333,-15.64192667
uuid:66186af3-b972-4064-a865-9ab5f5b83ef6,6.62E+39,Millet,1,3,350,0.1166666667,SEDHIOU,SANSAMBA,YACINE MANDINA(DIASSING MANDINA),,
uuid:6f21da64-c90e-4d0d-a6f1-1e0ed226e18d,6.62E+39,Millet,1,7,1700,0.2428571429,NIORO,KEUR MABA DIAKHOU,NDRAM� NDIMB,13.60622,-15.95822
uuid:6643472d-65bc-4c98-91fc-0b2b764a8406,6.64E+39,Millet,1,0.5,150,0.3,KANEL,OURO SIDY,LEWE DAMGA,15.47730333,-13.21932667
uuid:66ecc241-7720-4292-a651-e9010c5f979e,6.65E+39,Millet,1,1,600,0.6,MEDINA YORO FOULAH,BOUROUCO,YEUME(SINTHIOU DEMBA SYLLA),,
uuid:ffe9f035-d41a-4e5c-b4f2-845612fe131e,6.66E+39,Millet,1,0.5,100,0.2,BIGNONA,SINDIAN,SINDIAN,12.96496333,-16.18132833
uuid:666ed8d6-9e3f-4e7d-94b0-5d4d8ce95353,6.67E+39,Millet,1,1,150,0.15,SEDHIOU,DJIBABOUYA,DIAO SIMACOUNDA,12.687815,-15.96819
uuid:068f6ef8-ad8c-4c4d-a149-ee3c0acac03c,6.87E+38,Millet,1,3,1500,0.5,NIORO,NDRAME ESCALE,FASS NG�Y�NE (K. BIRAME GU�YE),13.79288333,-16.136235
uuid:068f6ef8-ad8c-4c4d-a149-ee3c0acac03c,6.87E+38,Millet,1,2,800,0.4,NIORO,NDRAME ESCALE,FASS NG�Y�NE (K. BIRAME GU�YE),13.79288333,-16.136235
uuid:f89842ce-5fcf-476e-90e9-263ff2ccbd9d,6.90E+39,Millet,1,2,2000,1,MEDINA YORO FOULAH,BOUROUCO,YEUME(SINTHIOU DEMBA SYLLA),,
uuid:690a94ce-a451-4b10-b206-c13f0545e74f,6.90E+39,Millet,1,2,3000,1.5,MEDINA YORO FOULAH,NIAMING,TOUBA MBAYENE (KEUR SEYNI),13.35580833,-14.75622667
uuid:f9a6d131-93c9-4cfc-8ef6-e2adebef7d9c,6.92E+39,Millet,2,0.5,350,0.7,MATAM,AGNAM-CIVOL,AGNAM THIODAYE,15.99382333,-13.66244333
uuid:f932c0de-cd8d-4a63-97d6-501a565a7b07,6.93E+39,Millet,1,6.25,4600,0.736,VELINGARA,SINTHIANG KOUNDARA,KOULOYE BALLA,13.404835,-13.77265167
uuid:69384a4a-e335-49b5-90d2-2d5409580a93,6.94E+39,Millet,1,2,700,0.35,NIORO,PAOSKOTO,DINGUIRAYE,13.84334167,-15.85353833
uuid:f9f80dc7-9f67-4bea-85ae-2968ba963bc9,6.97E+39,Millet,1,2,600,0.3,KOLDA,TANKANTO ESCALE,OUMOUL KOURE (BOKH MAOUNDE),12.80126167,-15.06477167
uuid:070907b2-f833-485f-a0e3-0818a14442c0,7.09E+38,Millet,1,1,175,0.175,MATAM,NABADJI-CIVOL,SINTHIOU MBAL,15.70398,-13.382375
uuid:710e6a4d-4934-4a36-af39-06ec24d8a530,7.11E+39,Millet,1,2.5,2000,0.8,KAOLACK,LATMINGUE,KEUR KHASSOUM,14.07905167,-15.88047
uuid:071f9e10-7c6a-4ac9-8b6c-c5e588cf5d53,7.17E+38,Millet,1,1,400,0.4,BOUNKILING,FAOUNE,Touba Mouride,13.06598167,-15.62402833
uuid:721d9cae-f0d9-4111-b666-7614dee13cf0,7.21E+39,Millet,1,0.55,250,0.4545454545,MATAM,OGO,HOMBO,15.55554833,-13.34274
uuid:7223a968-19ed-4f07-8873-9fb20556051e,7.22E+39,Millet,1,2,500,0.25,KAFFRINE,KATHIOTE,TAIBA,13.93435333,-15.46099333
uuid:0725ae35-1688-4631-9890-78c6c538cdbc,7.25E+38,Millet,1,1,300,0.3,BIGNONA,KATABA I,SELETY,13.14752333,-16.57927667
uuid:726832bb-9205-4c4f-84e6-c401d688e996,7.27E+39,Millet,1,2,1000,0.5,VELINGARA,KANDIA,TABADIANG SAMBA,13.11266167,-14.24213167
uuid:07317d32-b409-4fda-91a4-d70a26b39fac,7.32E+38,Millet,1,1.5,700,0.4666666667,MATAM,NABADJI-CIVOL,SINTHIOU MBAL,15.70522833,-13.38178667
uuid:7c6fa79a-c1f3-480c-8194-0add38aecbf2,7.37E+39,Millet,3,2,600,0.3,MATAM,AGNAM-CIVOL,AGNAM GOLY,16.00826,-13.690175
uuid:73773501-f461-487e-8b98-900480fa7113,7.38E+39,Millet,1,2,4000,2,MEDINA YORO FOULAH,NDORNA,SINTHIANG THERNO SEYDI,13.23087,-15.071495
